is001:001	is001:001	is001:001	VERSE	Jes␣1:1␣
is065:006	11	@	-	helmaan␣
is065:006	10	%case	LOC	
is065:007	is065:007	is065:007	VERSE	Jes␣65:7␣
is065:007	pers%1	@	-	heidän␣
is065:007	1	@	-	pahat␣
is065:007	1	@	-	tekonsa␣
is065:007	4	@	-	ynnä␣
is065:007	2a	%case	?	
is065:007	pers%3	@	-	teidän␣
is065:007	3	@	-	isienne␣
is065:007	2b	@	-	pahat␣
is065:007	2b	@	-	teot
is065:007	-	(,)	-	,␣
is065:007	5	@	-	sanoo␣
is065:007	6	@	-	Herra
is065:007	-	(,)	-	,␣
is065:007	7	@	-	niiden
is065:007	-	(,)	-	,␣
is065:007	7	@	-	jotka␣
is065:007	8	(@)	-	ovat␣
is065:007	(10a) 10b	@	-	vuorilla␣
is065:007	9	%case	LOC	
is065:007	8	@	-	suitsuttaneet␣
is065:007	11a	@	-	ja␣
is065:007	(12a) 12b	@	-	kukkuloilla␣
is065:007	11b	%case	LOC	
is065:007	pers%13	@	-	minua␣
is065:007	13	@	-	häväisseet
is065:007	-	(;)	-	;␣
is065:007	14a	@	-	ja␣
is065:007	16	@	-	ensiksi␣
is065:007	14b	(@)	-	minä␣
is065:007	14b	@	-	mittaan␣
is065:007	pers%15	@	-	heille␣
is065:007	15	@	-	palkan␣
is065:007	pers%19	@	-	heidän␣
is065:007	19	@	-	helmaansa
is065:007	18	%case	LOC	
is065:007	-	(.)	-	.␣
is065:008	is065:008	is065:008	VERSE	Jes␣65:8␣
is065:008	1	@	-	Näin␣
is065:008	2	@	-	sanoo␣
is065:008	3	@	-	Herra
is065:008	-	(:)	-	:␣
is065:008	4a 4b	@	-	Niinkuin␣
is065:008	8b	@	-	sanotaan␣
is065:008	8a	%inflection	PSS.PRES	
is065:008	7b	@	-	rypäleestä
is065:008	-	(,)	-	,␣
is065:008	5	(@)	-	jos␣
is065:008	7a	@	-	siinä␣
is065:008	5	@	-	on␣
is065:008	(6a) 6b	@	-	mehua
is065:008	-	(:)	-	:␣
is065:008	-	(@)	-	"
is065:008	9	@	-	Älä␣
is065:008	10	@	-	hävitä␣
is065:008	pers%10	@	-	sitä
is065:008	-	(,)	-	,␣
is065:008	11	@	-	sillä␣
is065:008	13	@	-	siinä␣
is065:008	-	(@)	-	on␣
is065:008	12	@	-	siunaus
is065:008	-	(@)	-	"
is065:008	-	(,)	-	,␣
is065:008	14	@	-	niin␣
is065:008	15	@	-	teen␣
is065:008	15	(@)	-	minä␣
is065:008	17	@	-	palvelijaini␣
is065:008	16	@	-	tähden
is065:008	-	(,)	-	,␣
is065:008	18a 18b	@	-	etten␣
is065:008	(20a) 20b	@	-	kaikkea␣
is065:008	19	@	-	hävittäisi
is065:008	-	(.)	-	.␣
is065:009	is065:009	is065:009	VERSE	Jes␣65:9␣
is065:009	(1a)	-	UNTRANSLATED	
is065:009	1b	(@)	-	Minä␣
is065:009	1b	@	-	tuotan␣
is065:009	2b	@	-	Jaakobista␣
is065:009	2a	%case	LOC	
is065:009	3	@	-	siemenen␣
is065:009	4a	@	-	ja␣
is065:009	4c	@	-	Juudasta␣
is065:009	4b	%case	LOC	
is065:009	6	@	-	vuorteni␣
is065:009	5	@	-	perillisen
is065:009	-	(;)	-	;␣
is065:009	7a	@	-	ja␣
is065:009	pers%8	@	-	minun␣
is065:009	8	@	-	valittuni␣
is065:009	7b	(@)	-	saavat␣
is065:009	7b	@	-	periä␣
is065:009	pro%7b	@	-	maan
is065:009	-	(,)	-	,␣
is065:009	9a	@	-	ja␣
is065:009	pers%9b	@	-	minun␣
is065:009	9b	@	-	palvelijani␣
is065:009	10	(@)	-	saavat␣
is065:009	11	@	-	siinä␣
is065:009	10	@	-	asua
is065:009	-	(.)	-	.␣
is065:010	is065:010	is065:010	VERSE	Jes␣65:10␣
is065:010	1a	@	-	Ja␣
is065:010	(2a) 2b	@	-	Saaron␣
is065:010	1b	(@)	-	on␣
is065:010	1b	@	-	oleva␣
is065:010	4	@	-	lammasten␣
is065:010	3b	@	-	laitumena␣
is065:010	3a	%case	ESS	
is065:010	5a	@	-	ja␣
is065:010	6	@	-	Aakorin␣
is065:010	5b	@	-	laakso␣
is065:010	8	@	-	karjan␣
is065:010	7b	@	-	lepopaikkana␣
is065:010	7a	%case	ESS	
is065:010	pers%9b	@	-	minun␣
is065:010	9b	@	-	kansallani
is065:010	9a	%case	LOC	
is065:010	-	(,)	-	,␣
is065:010	10	@	-	joka␣
is065:010	pers%11	@	-	minua␣
is065:010	11	@	-	etsii
is065:010	-	(.)	-	.␣
is065:011	is065:011	is065:011	VERSE	Jes␣65:11␣
is065:011	1a	@	-	Mutta␣
is065:011	1b	@	-	te
is065:011	-	(,)	-	,␣
is065:011	2	(@)	-	jotka␣
is065:011	2	@	-	hylkäätte␣
is065:011	3	@	-	Herran␣
is065:011	-	(@)	-	ja␣
is065:011	(4a) 4b	@	-	unhotatte␣
is065:011	pers%7	@	-	minun␣
is065:011	7	@	-	pyhän␣
is065:011	6	@	-	vuoreni
is065:011	5	%case	NOM.GEN	
is065:011	-	(,)	-	,␣
is065:011	8a	@	-	jotka␣
is065:011	8b	@	-	valmistatte␣
is065:011	9b	@	-	Gadille␣
is065:011	9a	%case	LOC	
is065:011	10	@	-	pöydän␣
is065:011	11a	@	-	ja␣
is065:011	(11b) 11c	@	-	vuodatatte␣
is065:011	13	@	-	uhrijuomaa␣
is065:011	12b	@	-	Menille␣
is065:011	12a	%case	LOC	
is065:011	-	(-)	-	-␣
is065:012	is065:012	is065:012	VERSE	Jes␣65:12␣
is065:012	(1a)	-	UNTRANSLATED	
is065:012	2	@	-	teidät␣
is065:012	1b	(@)	-	minä␣
is065:012	1b	@	-	määrään␣
is065:012	3b	@	-	miekan␣
is065:012	3a	@	-	omiksi
is065:012	-	(,)	-	,␣
is065:012	4a	@	-	ja␣
is065:012	4b	@	-	kaikki␣
is065:012	pers%4b	@	-	te␣
is065:012	6	@	-	kumarrutte␣
is065:012	5b	@	-	teurastettaviksi
is065:012	5a	%case	TRA	
is065:012	-	(,)	-	,␣
is065:012	7	@	-	sentähden␣
is065:012	9b	@	-	ettette␣
is065:012	9a	%inflection	NEGV.2P	
is065:012	10	@	-	vastanneet
is065:012	-	(,)	-	,␣
is065:012	-	(@)	-	kun␣
is065:012	8	(@)	-	minä␣
is065:012	8	@	-	kutsuin
is065:012	-	(,)	-	,␣
is065:012	12b	@	-	ettekä␣
is065:012	12a	%clitic	kA	
is065:012	13	@	-	kuulleet
is065:012	-	(,)	-	,␣
is065:012	-	(@)	-	kun␣
is065:012	11	(@)	-	minä␣
is065:012	11	@	-	puhuin
is065:012	-	(,)	-	,␣
is065:012	14a	@	-	vaan␣
is065:012	14b	@	-	teitte␣
is065:012	15a	@	-	sitä
is065:012	-	(,)	-	,␣
is065:012	15a	@	-	mikä␣
is065:012	-	(@)	-	on␣
is065:012	15b	@	-	pahaa␣
is065:012	pers%16b	@	-	minun␣
is065:012	16b	@	-	silmissäni
is065:012	16a	%case	LOC	
is065:012	-	(,)	-	,␣
is065:012	17a	@	-	ja␣
is065:012	20	@	-	valitsitte␣
is065:012	17c	@	-	sen
is065:012	-	(,)	-	,␣
is065:012	17c	@	-	mikä␣
is065:012	17b	%case	NOM	
is065:012	18	@	-	ei␣
is065:012	19	@	-	ole␣
is065:012	19	(@)	-	minulle␣
is065:012	19	@	-	otollista
is065:012	-	(.)	-	.␣
is065:013	is065:013	is065:013	VERSE	Jes␣65:13␣
is065:013	1b	@	-	Sentähden
is065:013	1a	%case	?	
is065:013	-	(,)	-	,␣
is065:013	2	@	-	näin␣
is065:013	3	@	-	sanoo␣
is065:013	4	@	-	Herra
is065:013	-	(,)	-	,␣
is065:013	5	@	-	Herra
is065:013	-	(:)	-	:␣
is065:013	6	@	-	Katso
is065:013	-	(,)	-	,␣
is065:013	pers%7	@	-	minun␣
is065:013	7	@	-	palvelijani␣
is065:013	8	@	-	syövät
is065:013	-	(,)	-	,␣
is065:013	9a	@	-	mutta␣
is065:013	9b	@	-	te␣
is065:013	10	@	-	näette␣
is065:013	10	@	-	nälkää
is065:013	-	(;)	-	;␣
is065:013	11	@	-	katso
is065:013	-	(,)	-	,␣
is065:013	pers%12	@	-	minun␣
is065:013	12	@	-	palvelijani␣
is065:013	13	@	-	juovat
is065:013	-	(,)	-	,␣
is065:013	14a	@	-	mutta␣
is065:013	14b	@	-	te␣
is065:013	15	@	-	kärsitte␣
is065:013	15	@	-	janoa
is065:013	-	(;)	-	;␣
is065:013	16	@	-	katso
is065:013	-	(,)	-	,␣
is065:013	pers%17	@	-	minun␣
is065:013	17	@	-	palvelijani␣
is065:013	18	@	-	iloitsevat
is065:013	-	(,)	-	,␣
is065:013	19a	@	-	mutta␣
is065:013	19b	@	-	te␣
is065:013	20	@	-	joudutte␣
is065:013	20	@	-	häpeään
is065:013	-	(.)	-	.␣
is065:014	is065:014	is065:014	VERSE	Jes␣65:14␣
is065:014	1	@	-	Katso
is065:014	-	(,)	-	,␣
is065:014	pers%2	@	-	minun␣
is065:014	2	@	-	palvelijani␣
is065:014	3	@	-	riemuitsevat␣
is065:014	5	@	-	sydämen␣
is065:014	4b	@	-	onnesta
is065:014	4a	%case	LOC	
is065:014	-	(,)	-	,␣
is065:014	6a	@	-	mutta␣
is065:014	6b	@	-	te␣
is065:014	7	@	-	huudatte␣
is065:014	9	@	-	sydämen␣
is065:014	8b	@	-	tuskasta␣
is065:014	8a	%case	LOC	
is065:014	10a	@	-	ja␣
is065:014	12	@	-	voivotatte␣
is065:014	10c 11	@	-	mielimurteissanne
is065:014	10b	%case	LOC	
is065:014	-	(.)	-	.␣
is065:015	is065:015	is065:015	VERSE	Jes␣65:15␣
is065:015	1a	@	-	Ja␣
is065:015	1b	(@)	-	te␣
is065:015	1b	@	-	jätätte␣
is065:015	2	@	-	nimenne␣
is065:015	3b	@	-	kirouslauseeksi␣
is065:015	3a	%case	TRA	
is065:015	pers%4b	@	-	minun␣
is065:015	4b	@	-	valituilleni
is065:015	4a	%case	LOC	
is065:015	-	(:)	-	:␣
is065:015	-	(@)	-	"
is065:015	5a	@	-	Niin␣
is065:015	pers%5b	@	-	sinut␣
is065:015	5b	@	-	surmatkoon␣
is065:015	6	@	-	Herra
is065:015	-	(,)	-	,␣
is065:015	7	@	-	Herra
is065:015	-	(!)	-	!
is065:015	-	(@)	-	"␣
is065:015	8a	@	-	Mutta␣
is065:015	8c	@	-	palvelijoilleen␣
is065:015	8b	%case	LOC	
is065:015	9	(@)	-	hän␣
is065:015	9	(@)	-	on␣
is065:015	9	@	-	antava␣
is065:015	11	@	-	toisen␣
is065:015	10	@	-	nimen
is065:015	-	(.)	-	.␣
is065:016	is065:016	is065:016	VERSE	Jes␣65:16␣
is065:016	1	@	-	Joka␣
is065:016	3b	@	-	maassa␣
is065:016	3a	%case	LOC	
is065:016	(2a) 2b	(@)	-	itsensä␣
is065:016	(2a) 2b	@	-	siunaa
is065:016	-	(,)	-	,␣
is065:016	4	@	-	siunaa␣
is065:016	4	(@)	-	itsensä␣
is065:016	6	@	-	totisen␣
is065:016	5b	@	-	Jumalan␣
is065:016	5a	@	-	nimeen
is065:016	-	(,)	-	,␣
is065:016	7a	@	-	ja␣
is065:016	7b	@	-	joka␣
is065:016	8b	@	-	maassa␣
is065:016	8a	%case	LOC	
is065:016	7c	@	-	vannoo
is065:016	-	(,)	-	,␣
is065:016	9	@	-	vannoo␣
is065:016	11	@	-	totisen␣
is065:016	10b	@	-	Jumalan␣
is065:016	10a	@	-	nimeen
is065:016	-	(;)	-	;␣
is065:016	12	@	-	sillä␣
is065:016	(15a) 15b	@	-	entiset␣
is065:016	(14a) 14b	@	-	ahdistukset␣
is065:016	13	(@)	-	ovat␣
is065:016	13	@	-	unhotetut␣
is065:016	16a	@	-	ja␣
is065:016	(16b)	-	UNTRANSLATED	
is065:016	17	@	-	peitossa␣
is065:016	pers%18b	@	-	minun␣
is065:016	18b	@	-	silmiltäni
is065:016	18a	%case	LOC	
is065:016	-	(.)	-	.␣
is065:017	is065:017	is065:017	VERSE	Jes␣65:17␣
is065:017	1	@	-	Sillä␣
is065:017	2	@	-	katso
is065:017	-	(,)	-	,␣
is065:017	3	(@)	-	minä␣
is065:017	3	@	-	luon␣
is065:017	5	@	-	uudet␣
is065:017	4	@	-	taivaat␣
is065:017	6a	@	-	ja␣
is065:017	7	@	-	uuden␣
is065:017	6b	@	-	maan
is065:017	(8a)	-	UNTRANSLATED	
is065:017	-	(.)	-	.␣
is065:017	(10a) 10b	@	-	Entisiä␣
is065:017	8b	@	-	ei␣
is065:017	-	(@)	-	enää␣
is065:017	9	@	-	muisteta
is065:017	-	(,)	-	,␣
is065:017	11b	@	-	eivätkä␣
is065:017	11a	%clitic	kA	
is065:017	12	(@)	-	ne␣
is065:017	-	(@)	-	enää␣
is065:017	14	@	-	ajatukseen␣
is065:017	13	%case	LOC	
is065:017	12	@	-	astu
is065:017	-	(;)	-	;␣
is065:018	is065:018	is065:018	VERSE	Jes␣65:18␣
is065:018	1 2	@	-	vaan␣
is065:018	3	(@)	-	te␣
is065:018	3	(@)	-	saatte␣
is065:018	3	@	-	iloita␣
is065:018	4a	@	-	ja␣
is065:018	4b	@	-	riemuita␣
is065:018	6	@	-	iankaikkisesti␣
is065:018	5	%case	MAN	
is065:018	7	@	-	siitä
is065:018	-	(,)	-	,␣
is065:018	7	@	-	mitä␣
is065:018	8	@	-	minä␣
is065:018	9	@	-	luon
is065:018	-	(.)	-	.␣
is065:018	10	@	-	Sillä␣
is065:018	11	@	-	katso
is065:018	-	(,)	-	,␣
is065:018	15	@	-	iloksi␣
is065:018	12	@	-	luon␣
is065:018	12	(@)	-	minä␣
is065:018	14	@	-	Jerusalemin
is065:018	13	%case	GEN	
is065:018	(16a)	-	UNTRANSLATED	
is065:018	-	(,)	-	,␣
is065:018	17	@	-	riemuksi␣
is065:018	pers%16b	@	-	sen␣
is065:018	16b	@	-	kansan
is065:018	-	(.)	-	.␣
is065:019	is065:019	is065:019	VERSE	Jes␣65:19␣
is065:019	(1a)	-	UNTRANSLATED	
is065:019	1b	(@)	-	Minä␣
is065:019	1b	@	-	iloitsen␣
is065:019	2b	@	-	Jerusalemista␣
is065:019	2a	%case	LOC	
is065:019	3a	@	-	ja␣
is065:019	3b	@	-	riemuitsen␣
is065:019	4b	@	-	kansastani
is065:019	4a	%case	LOC	
is065:019	-	(;)	-	;␣
is065:019	5b	@	-	eikä␣
is065:019	5a	%clitic	kA	
is065:019	7	@	-	siellä␣
is065:019	8	@	-	enää␣
is065:019	6	@	-	kuulla␣
is065:019	10	@	-	itkun␣
is065:019	9	@	-	ääntä␣
is065:019	11a	@	-	eikä␣
is065:019	12	@	-	valituksen␣
is065:019	11b	@	-	ääntä
is065:019	-	(.)	-	.␣
is065:020	is065:020	is065:020	VERSE	Jes␣65:20␣
is065:020	1	@	-	Ei␣
is065:020	3b	@	-	siellä␣
is065:020	3a	%case	LOC	
is065:020	2	@	-	ole␣
is065:020	4	@	-	enää␣
is065:020	5	@	-	lasta
is065:020	-	(,)	-	,␣
is065:020	-	(@)	-	joka␣
is065:020	-	(@)	-	eläisi␣
is065:020	-	(@)	-	vain␣
is065:020	6	(@)	-	muutaman␣
is065:020	6	@	-	päivän
is065:020	(7a)	-	UNTRANSLATED	
is065:020	-	(,)	-	,␣
is065:020	-	(@)	-	ei␣
is065:020	7b	@	-	vanhusta
is065:020	-	(,)	-	,␣
is065:020	8	@	-	joka␣
is065:020	9	@	-	ei␣
is065:020	10	@	-	täyttäisi␣
is065:020	12	@	-	päiviensä␣
is065:020	11	@	-	määrää
is065:020	-	(;)	-	;␣
is065:020	13	@	-	sillä␣
is065:020	(14a) 14b	@	-	nuorin␣
is065:020	18	@	-	kuolee␣
is065:020	15 16 17	@	-	satavuotiaana
is065:020	-	(,)	-	,␣
is065:020	19a	@	-	ja␣
is065:020	-	(@)	-	vasta␣
is065:020	20 21 22	@	-	satavuotiaana␣
is065:020	(19b) 19c	@	-	synnintekijä␣
is065:020	23	@	-	joutuu␣
is065:020	23	@	-	kiroukseen
is065:020	-	(.)	-	.␣
is065:021	is065:021	is065:021	VERSE	Jes␣65:21␣
is065:021	(1a)	-	UNTRANSLATED	
is065:021	1b	(@)	-	He␣
is065:021	1b	@	-	rakentavat␣
is065:021	2	@	-	taloja␣
is065:021	3a	@	-	ja␣
is065:021	3b	@	-	asuvat␣
is065:021	(4a)	-	UNTRANSLATED	
is065:021	-	(@)	-	niissä
is065:021	-	(,)	-	,␣
is065:021	4b	(@)	-	he␣
is065:021	4b	@	-	istuttavat␣
is065:021	5	@	-	viinitarhoja␣
is065:021	6a	@	-	ja␣
is065:021	6b	@	-	syövät␣
is065:021	pers%7	@	-	niiden␣
is065:021	7	@	-	hedelmät
is065:021	-	(;)	-	;␣
is065:022	is065:022	is065:022	VERSE	Jes␣65:22␣
is065:022	2	(@)	-	he␣
is065:022	1	@	-	eivät␣
is065:022	2	@	-	rakenna␣
is065:022	(3a)	-	UNTRANSLATED	
is065:022	3b	@	-	muitten␣
is065:022	4	@	-	asua
is065:022	-	(,)	-	,␣
is065:022	5	@	-	eivät␣
is065:022	6	@	-	istuta␣
is065:022	(7a)	-	UNTRANSLATED	
is065:022	7b	@	-	muitten␣
is065:022	8	@	-	syödä
is065:022	-	(;)	-	;␣
is065:022	9	@	-	sillä␣
is065:022	10a	@	-	niinkuin␣
is065:022	(11a) 11b	@	-	puitten␣
is065:022	10b	@	-	päivät␣
is065:022	-	(@)	-	ovat
is065:022	-	(,)	-	,␣
is065:022	-	(@)	-	niin␣
is065:022	-	(@)	-	ovat␣
is065:022	12	@	-	elinpäivät␣
is065:022	pers%13	@	-	minun␣
is065:022	13	@	-	kansassani
is065:022	(14a)	-	UNTRANSLATED	
is065:022	-	(.)	-	.␣
is065:022	pers%17	@	-	Minun␣
is065:022	17	@	-	valittuni␣
is065:022	16	@	-	kuluttavat␣
is065:022	-	(@)	-	itse␣
is065:022	15	@	-	kättensä␣
is065:022	14b	@	-	työn
is065:022	-	(.)	-	.␣
is065:023	is065:023	is065:023	VERSE	Jes␣65:23␣
is065:023	2	(@)	-	He␣
is065:023	1	@	-	eivät␣
is065:023	2	@	-	tee␣
is065:023	2	@	-	työtä␣
is065:023	3b	@	-	turhaan␣
is065:023	3a	%case	LOC	
is065:023	4b	@	-	eivätkä␣
is065:023	4a	%clitic	kA	
is065:023	-	(@)	-	lapsia␣
is065:023	5	@	-	synnytä␣
is065:023	6b	@	-	äkkikuoleman␣
is065:023	6a	@	-	omiksi
is065:023	-	(,)	-	,␣
is065:023	7	@	-	sillä␣
is065:023	11	@	-	he␣
is065:023	-	(@)	-	ovat␣
is065:023	10	@	-	Herran␣
is065:023	9	@	-	siunattujen␣
is065:023	8	@	-	siemen
is065:023	-	(,)	-	,␣
is065:023	12a	@	-	ja␣
is065:023	pers%12b	@	-	heidän␣
is065:023	12b	@	-	vesansa␣
is065:023	-	(@)	-	ovat␣
is065:023	pers%13	@	-	heidän␣
is065:023	13	@	-	tykönänsä
is065:023	-	(.)	-	.␣
is065:024	is065:024	is065:024	VERSE	Jes␣65:24␣
is065:024	(1a)	-	UNTRANSLATED	
is065:024	(1b)	-	UNTRANSLATED	
is065:024	2	@	-	Ennenkuin␣
is065:024	3	(@)	-	he␣
is065:024	3	@	-	huutavat
is065:024	(4a)	-	UNTRANSLATED	
is065:024	-	(,)	-	,␣
is065:024	4b	@	-	minä␣
is065:024	5	@	-	vastaan
is065:024	-	(,)	-	,␣
is065:024	7	@	-	heidän␣
is065:024	6	@	-	vielä␣
is065:024	8	@	-	puhuessaan␣
is065:024	(9a)	-	UNTRANSLATED	
is065:024	9b	@	-	minä␣
is065:024	10	@	-	kuulen
is065:024	-	(.)	-	.␣
is065:025	is065:025	is065:025	VERSE	Jes␣65:25␣
is065:025	1	@	-	Susi␣
is065:025	2a	@	-	ja␣
is065:025	2b	@	-	lammas␣
is065:025	3	@	-	käyvät␣
is065:025	4b	@	-	yhdessä␣
is065:025	4a	%case	LOC	
is065:025	3	@	-	laitumella
is065:025	-	(,)	-	,␣
is065:025	5a	@	-	ja␣
is065:025	5b	@	-	leijona␣
is065:025	7	@	-	syö␣
is065:025	8	@	-	rehua␣
is065:025	6a	@	-	niinkuin␣
is065:025	6b	@	-	raavas
is065:025	-	(,)	-	,␣
is065:025	9a	@	-	ja␣
is065:025	9b	@	-	käärmeen␣
is065:025	11	@	-	ruokana␣
is065:025	-	(@)	-	on␣
is065:025	-	(@)	-	maan␣
is065:025	10	@	-	tomu
is065:025	-	(;)	-	;␣
is065:025	12	@	-	ei␣
is065:025	16b	@	-	missään␣
is065:025	16a	%case	LOC	
is065:025	pers%18	@	-	minun␣
is065:025	18	@	-	pyhällä␣
is065:025	17	@	-	vuorellani␣
is065:025	13	@	-	tehdä␣
is065:025	13	@	-	pahaa␣
is065:025	14b	@	-	eikä␣
is065:025	14a	%clitic	kA	
is065:025	15	@	-	vahinkoa
is065:025	-	(,)	-	,␣
is065:025	19	@	-	sanoo␣
is065:025	20	@	-	Herra
is065:025	-	(.)	-	.␣
is066:001	is066:001	is066:001	VERSE	Jes␣66:1␣
is066:001	1	@	-	Näin␣
is066:001	2	@	-	sanoo␣
is066:001	3	@	-	Herra
is066:001	-	(:)	-	:␣
is066:001	(4a) 4b	@	-	Taivas␣
is066:001	-	(@)	-	on␣
is066:001	pers%5	@	-	minun␣
is066:001	5	@	-	valtaistuimeni
is066:001	-	(,)	-	,␣
is066:001	6a	@	-	ja␣
is066:001	(6b) 6c	@	-	maa␣
is066:001	-	(@)	-	on␣
is066:001	pers%8	@	-	minun␣
is066:001	8	@	-	jalkojeni␣
is066:001	7	@	-	astinlauta
is066:001	-	(.)	-	.␣
is066:001	10 9	@	-	Mikä␣
is066:001	-	(@)	-	olisi␣
is066:001	11	@	-	huone
is066:001	-	(,)	-	,␣
is066:001	12	@	-	jonka␣
is066:001	13	(@)	-	te␣
is066:001	14	@	-	minulle␣
is066:001	13	@	-	rakentaisitte
is066:001	(15a)	-	UNTRANSLATED	
is066:001	-	(,)	-	,␣
is066:001	15b 16	@	-	mikä␣
is066:001	17	@	-	paikka␣
is066:001	-	(@)	-	olisi␣
is066:001	pers%18	@	-	minun␣
is066:001	18	@	-	leposijani
is066:001	-	(?)	-	?␣
is066:002	is066:002	is066:002	VERSE	Jes␣66:2␣
is066:002	(1a)	-	UNTRANSLATED	
is066:002	pers%4	@	-	Minun␣
is066:002	4	@	-	käteni␣
is066:002	5	(@)	-	on␣
is066:002	2	@	-	kaikki␣
is066:002	1b	%case	NOM	
is066:002	3	@	-	nämä␣
is066:002	5	@	-	tehnyt
is066:002	-	(,)	-	,␣
is066:002	6a	@	-	ja␣
is066:002	6a	@	-	niin␣
is066:002	6b	(@)	-	ovat␣
is066:002	7	@	-	kaikki␣
is066:002	8	@	-	nämä␣
is066:002	6b	@	-	syntyneet
is066:002	-	(,)	-	,␣
is066:002	9	@	-	sanoo␣
is066:002	10	@	-	Herra
is066:002	-	(.)	-	.␣
is066:002	11a	@	-	Mutta␣
is066:002	13	(@)	-	minä␣
is066:002	13	@	-	katson␣
is066:002	12	@	-	sen␣
is066:002	11b	@	-	puoleen
is066:002	-	(,)	-	,␣
is066:002	-	(@)	-	joka␣
is066:002	-	(@)	-	on␣
is066:002	15	@	-	nöyrä
is066:002	14	%case	NOM	
is066:002	(16a)	-	UNTRANSLATED	
is066:002	-	(,)	-	,␣
is066:002	-	(@)	-	jolla␣
is066:002	-	(@)	-	on␣
is066:002	16b	@	-	särjetty␣
is066:002	17	@	-	henki␣
is066:002	18a	@	-	ja␣
is066:002	18b	@	-	arka␣
is066:002	18b	@	-	tunto␣
is066:002	pers%20	@	-	minun␣
is066:002	20	@	-	sanani␣
is066:002	19	@	-	edessä
is066:002	-	(.)	-	.␣
is066:003	is066:003	is066:003	VERSE	Jes␣66:3␣
is066:003	1	(@)	-	Joka␣
is066:003	1	@	-	teurastaa␣
is066:003	(2a) 2b	@	-	härän
is066:003	-	(,)	-	,␣
is066:003	-	(@)	-	mutta␣
is066:003	-	(@)	-	myös␣
is066:003	3	@	-	tappaa␣
is066:003	4	@	-	miehen
is066:003	-	(,)	-	,␣
is066:003	5	(@)	-	joka␣
is066:003	5	@	-	uhraa␣
is066:003	(6a) 6b	@	-	lampaan
is066:003	-	(,)	-	,␣
is066:003	-	(@)	-	mutta␣
is066:003	-	(@)	-	myös␣
is066:003	7	@	-	taittaa␣
is066:003	8	@	-	koiralta␣
is066:003	7	@	-	niskan
is066:003	-	(,)	-	,␣
is066:003	9	(@)	-	joka␣
is066:003	9	@	-	uhraa␣
is066:003	10	@	-	ruokauhrin
is066:003	-	(,)	-	,␣
is066:003	-	(@)	-	mutta␣
is066:003	-	(@)	-	myös␣
is066:003	12	@	-	sian␣
is066:003	11	@	-	verta
is066:003	-	(,)	-	,␣
is066:003	13	(@)	-	joka␣
is066:003	13	@	-	polttaa␣
is066:003	14	@	-	suitsuketta
is066:003	-	(,)	-	,␣
is066:003	-	(@)	-	mutta␣
is066:003	-	(@)	-	myös␣
is066:003	15	@	-	ylistää␣
is066:003	16	@	-	epäjumalaa
is066:003	-	(:)	-	:␣
is066:003	18	@	-	nämä␣
is066:003	17	%inflection	DEM.PL.NOM	
is066:003	19	(@)	-	ovat␣
is066:003	19	@	-	valinneet␣
is066:003	pers%20b	@	-	omat␣
is066:003	20b	@	-	tiensä
is066:003	20a	%case	NOM.GEN	
is066:003	-	(.)	-	.␣
is066:003	21a	@	-	Ja␣
is066:003	-	(@)	-	niinkuin␣
is066:003	pers%22	@	-	heidän␣
is066:003	22	@	-	sielunsa␣
is066:003	23	(@)	-	on␣
is066:003	23	@	-	mielistynyt␣
is066:003	pers%21c	@	-	heidän␣
is066:003	21c	@	-	iljetyksiinsä
is066:003	21b	%case	LOC	
is066:003	-	(,)	-	,␣
is066:004	is066:004	is066:004	VERSE	Jes␣66:4␣
is066:004	1	@	-	niin␣
is066:004	2	@	-	minäkin␣
is066:004	3	@	-	valitsen␣
is066:004	pers%4b	@	-	heidän␣
is066:004	4b	@	-	vaivaamisensa␣
is066:004	4a	%case	NOM.GEN	
is066:004	5a	@	-	ja␣
is066:004	6	(@)	-	annan␣
is066:004	7	@	-	heille␣
is066:004	6	@	-	tulla␣
is066:004	5b	(@)	-	sen
is066:004	-	(,)	-	,␣
is066:004	5b	(@)	-	mitä␣
is066:004	5b	(@)	-	he␣
is066:004	5b	@	-	pelkäävät
is066:004	-	(,)	-	,␣
is066:004	8	@	-	koska␣
is066:004	10b	@	-	ei␣
is066:004	(10a)	-	UNTRANSLATED	
is066:004	10b	@	-	kukaan␣
is066:004	11	@	-	vastannut
is066:004	-	(,)	-	,␣
is066:004	-	(@)	-	kun␣
is066:004	9	(@)	-	minä␣
is066:004	9	@	-	kutsuin
is066:004	-	(,)	-	,␣
is066:004	13a	@	-	koska␣
is066:004	14	(@)	-	he␣
is066:004	13b	@	-	eivät␣
is066:004	14	@	-	kuulleet
is066:004	-	(,)	-	,␣
is066:004	-	(@)	-	kun␣
is066:004	12	(@)	-	minä␣
is066:004	12	@	-	puhuin
is066:004	-	(,)	-	,␣
is066:004	15a	@	-	vaan␣
is066:004	15b	@	-	tekivät␣
is066:004	16a	@	-	sitä
is066:004	-	(,)	-	,␣
is066:004	16a	@	-	mikä␣
is066:004	-	(@)	-	on␣
is066:004	16b	@	-	pahaa␣
is066:004	pers%17b	@	-	minun␣
is066:004	17b	@	-	silmissäni
is066:004	17a	%case	LOC	
is066:004	-	(,)	-	,␣
is066:004	18a	@	-	ja␣
is066:004	21	@	-	valitsivat␣
is066:004	18c	@	-	sen
