rm001:001	rm001:001	rm001:001	VERSE	Rm␣1:1␣
rm009:017	-	(@)	-	"
rm009:017	9	@	-	Juuri␣
rm009:017	10	@	-	sitä␣
rm009:017	8	@	-	varten␣
rm009:017	11	(@)	-	minä␣
rm009:017	11	@	-	nostin␣
rm009:017	12	@	-	sinut␣
rm009:017	11	@	-	esiin
rm009:017	-	(,)	-	,␣
rm009:017	13	@	-	että␣
rm009:017	14	@	-	näyttäisin␣
rm009:017	16	@	-	sinussa␣
rm009:017	15	%case	LOC	
rm009:017	(17) 18	@	-	voimani␣
rm009:017	19	%pers	?	
rm009:017	20	@	-	ja␣
rm009:017	21	@	-	että␣
rm009:017	25	@	-	minun␣
rm009:017	(23) 24	@	-	nimeni␣
rm009:017	22	@	-	julistettaisiin␣
rm009:017	27	@	-	kaiken␣
rm009:017	(28) 29a	@	-	maan␣
rm009:017	26	@	-	päällä
rm009:017	29b	@	-	"
rm009:017	29b	.	-	.␣
rm009:018	rm009:018	rm009:018	VERSE	Rm␣9:18␣
rm009:018	1	@	-	Niin␣
rm009:018	5	(@)	-	hän␣
rm009:018	2	@	-	siis␣
rm009:018	5	@	-	on␣
rm009:018	5	@	-	armollinen
rm009:018	-	(,)	-	,␣
rm009:018	3	@	-	kenelle␣
rm009:018	4	@	-	tahtoo
rm009:018	-	(,)	-	,␣
rm009:018	7	@	-	ja␣
rm009:018	9a	@	-	paaduttaa
rm009:018	-	(,)	-	,␣
rm009:018	6	@	-	kenen␣
rm009:018	8	@	-	tahtoo
rm009:018	9b	.	-	.␣
rm009:019	rm009:019	rm009:019	VERSE	Rm␣9:19␣
rm009:019	1	(@)	-	Sinä␣
rm009:019	3a	@	-	kaiketi␣
rm009:019	1	@	-	sanot␣
rm009:019	2	@	-	minulle
rm009:019	3b	:	-	:␣
rm009:019	3b	@	-	"
rm009:019	4a	@	-	Miksi␣
rm009:019	7a	(@)	-	hän␣
rm009:019	5a	@	-	sitten␣
rm009:019	6	@	-	vielä␣
rm009:019	7a	@	-	soimaa
rm009:019	-	(?)	-	?␣
rm009:019	9	@	-	Sillä␣
rm009:019	12	@	-	kuka␣
rm009:019	tasp%13a	@	-	voi␣
rm009:019	13a	@	-	vastustaa␣
rm009:019	11	@	-	hänen␣
rm009:019	10 (8)	@	-	tahtoansa
rm009:019	-	(?)	-	?
rm009:019	13b	@	-	"␣
rm009:020	rm009:020	rm009:020	VERSE	Rm␣9:20␣
rm009:020	3	@	-	Niinpä␣
rm009:020	3	@	-	niin
rm009:020	-	(,)	-	,␣
rm009:020	1	@	-	oi␣
rm009:020	2a	@	-	ihminen
rm009:020	-	(,)	-	,␣
rm009:020	-	(@)	-	mutta␣
rm009:020	5	@	-	mikä␣
rm009:020	4	@	-	sinä␣
rm009:020	6	@	-	olet␣
rm009:020	(7) 8	@	-	riitelemään␣
rm009:020	10a (9)	@	-	Jumalaa␣
rm009:020	(7) 8	@	-	vastaan
rm009:020	-	(?)	-	?␣
rm009:020	11	@	-	Ei␣
rm009:020	11	@	-	kaiketi␣
rm009:020	(13) 14	@	-	tehty␣
rm009:020	12	@	-	sano␣
rm009:020	(15) 16a	@	-	tekijälleen
rm009:020	16b	:	-	:␣
rm009:020	16b	@	-	"
rm009:020	17	@	-	Miksi␣
rm009:020	18	@	-	minusta␣
rm009:020	20a	@	-	tällaisen␣
rm009:020	19	@	-	teit
rm009:020	-	(?)	-	?
rm009:020	20b	@	-	"␣
rm009:021	rm009:021	rm009:021	VERSE	Rm␣9:21␣
rm009:021	1	@	-	Vai␣
rm009:021	2	@	-	eikö␣
rm009:021	(5) 6	@	-	savenvalajalla␣
rm009:021	3	@	-	ole␣
rm009:021	4	@	-	valta␣
rm009:021	13	@	-	tehdä␣
rm009:021	11	@	-	samasta␣
rm009:021	(7) 8	@	-	savensa␣
rm009:021	(10) 12	@	-	seoksesta␣
rm009:021	9	%case	LOC	
rm009:021	14	@	-	toinen␣
rm009:021	15	%case	NOM	
rm009:021	18	@	-	astia␣
rm009:021	17	@	-	jaloa
rm009:021	16	%case	PTV	
rm009:021	-	(,)	-	,␣
rm009:021	19	@	-	toinen␣
rm009:021	20	%case	NOM	
rm009:021	22a	@	-	halpaa␣
rm009:021	22a	(@)	-	käyttöä␣
rm009:021	21	@	-	varten
rm009:021	-	(?)	-	?␣
rm009:022	rm009:022	rm009:022	VERSE	Rm␣9:22␣
rm009:022	2	@	-	Entä␣
rm009:022	1	@	-	jos␣
rm009:022	(4) 5	@	-	Jumala
rm009:022	-	(,)	-	,␣
rm009:022	3	(@)	-	vaikka␣
rm009:022	3	(@)	-	hän␣
rm009:022	3	@	-	tahtoo␣
rm009:022	6	@	-	näyttää␣
rm009:022	(7) 8	@	-	vihansa␣
rm009:022	9	@	-	ja␣
rm009:022	10	@	-	tehdä␣
rm009:022	(11) 12	@	-	voimansa␣
rm009:022	13	%pers	3	
rm009:022	10	@	-	tiettäväksi
rm009:022	-	(,)	-	,␣
rm009:022	14	(@)	-	on␣
rm009:022	16	@	-	suurella␣
rm009:022	17	@	-	pitkämielisyydellä␣
rm009:022	15	%case	LOC	
rm009:022	14	@	-	kärsinyt␣
rm009:022	19	@	-	vihan␣
rm009:022	18	@	-	astioita
rm009:022	-	(,)	-	,␣
rm009:022	20	(@)	-	jotka␣
rm009:022	20	@	-	olivat␣
rm009:022	20	@	-	valmiit␣
rm009:022	23a	@	-	häviöön
rm009:022	22	%case	LOC	
rm009:022	23b	,	-	,␣
rm009:023	rm009:023	rm009:023	VERSE	Rm␣9:23␣
rm009:023	1	@	-	ja␣
rm009:023	-	(@)	-	on␣
rm009:023	-	(@)	-	tehnyt␣
rm009:023	-	(@)	-	sen␣
rm009:023	3	@	-	saattaakseen␣
rm009:023	2	%case	TRA	
rm009:023	(6) 7	@	-	kirkkautensa␣
rm009:023	8	%pers	3	
rm009:023	(4) 5	@	-	runsauden␣
rm009:023	3	@	-	ilmi␣
rm009:023	11	@	-	laupeuden␣
rm009:023	10	@	-	astioissa
rm009:023	9	%case	LOC	
rm009:023	-	(,)	-	,␣
rm009:023	12	@	-	jotka␣
rm009:023	13	(@)	-	hän␣
rm009:023	13	(@)	-	on␣
rm009:023	13	@	-	edeltävalmistanut␣
rm009:023	15a	@	-	kirkkauteen
rm009:023	14	%case	LOC	
rm009:023	-	(?)	-	?␣
rm009:024	rm009:024	rm009:024	VERSE	Rm␣9:24␣
rm009:024	-	(@)	-	Ja␣
rm009:024	1	@	-	sellaisiksi␣
rm009:024	3	(@)	-	hän␣
rm009:024	2	@	-	myös␣
rm009:024	3	(@)	-	on␣
rm009:024	3	@	-	kutsunut␣
rm009:024	4	@	-	meidät
rm009:024	-	(,)	-	,␣
rm009:024	5	@	-	ei␣
rm009:024	6	@	-	ainoastaan␣
rm009:024	8	@	-	juutalaisista
rm009:024	7	%case	LOC	
rm009:024	-	(,)	-	,␣
rm009:024	9	@	-	vaan␣
rm009:024	10	@	-	myös␣
rm009:024	12a	@	-	pakanoista
rm009:024	11	%case	LOC	
rm009:024	12b	,	-	,␣
rm009:025	rm009:025	rm009:025	VERSE	Rm␣9:25␣
rm009:025	1	@	-	niinkuin␣
rm009:025	6a	(@)	-	hän␣
rm009:025	2	@	-	myös␣
rm009:025	(4) 5	@	-	Hoosean␣
rm009:025	3	%case	GEN	
rm009:025	(4) 5	(@)	-	kirjassa␣
rm009:025	6a	@	-	sanoo
rm009:025	-	(:)	-	:␣
rm009:025	-	(@)	-	"
rm009:025	7	(@)	-	Minä␣
rm009:025	7	(@)	-	olen␣
rm009:025	7	@	-	kutsuva␣
rm009:025	12	@	-	kansakseni␣
rm009:025	13	%pers	?	
rm009:025	-	(@)	-	sen
rm009:025	-	(,)	-	,␣
rm009:025	-	(@)	-	joka␣
rm009:025	9	@	-	ei␣
rm009:025	-	(@)	-	ollut␣
rm009:025	11	@	-	minun␣
rm009:025	10 (8)	@	-	kansani
rm009:025	-	(,)	-	,␣
rm009:025	14	@	-	ja␣
rm009:025	18a	@	-	rakkaakseni␣
rm009:025	-	(@)	-	sen
rm009:025	-	(,)	-	,␣
rm009:025	-	(@)	-	joka␣
rm009:025	16	@	-	ei␣
rm009:025	-	(@)	-	ollut␣
rm009:025	-	(@)	-	minun␣
rm009:025	(15) 17	@	-	rakkaani
rm009:025	18b	.	-	.␣
rm009:026	rm009:026	rm009:026	VERSE	Rm␣9:26␣
rm009:026	1	@	-	Ja␣
rm009:026	2	(@)	-	on␣
rm009:026	2	@	-	tapahtuva
rm009:026	-	(,)	-	,␣
rm009:026	-	(@)	-	että␣
rm009:026	4	@	-	siinä␣
rm009:026	5	@	-	paikassa
rm009:026	3	%case	LOC	
rm009:026	-	(,)	-	,␣
rm009:026	6	@	-	jossa␣
rm009:026	8a	@	-	heille␣
rm009:026	7	(@)	-	on␣
rm009:026	7	@	-	sanottu
rm009:026	8b	:	-	:␣
rm009:026	8b	@	-	'
rm009:026	12a	@	-	Te␣
rm009:026	9	@	-	ette␣
rm009:026	-	(@)	-	ole␣
rm009:026	11	@	-	minun␣
rm009:026	10	@	-	kansani
rm009:026	12b	@	-	'
rm009:026	12b	,	-	,␣
rm009:026	13	@	-	siinä␣
rm009:026	14	(@)	-	heitä␣
rm009:026	14	@	-	kutsutaan␣
rm009:026	17a	@	-	elävän␣
rm009:026	16	@	-	Jumalan␣
rm009:026	15	@	-	lapsiksi
rm009:026	17b	.	-	.
rm009:026	17b	@	-	"␣
rm009:027	rm009:027	rm009:027	VERSE	Rm␣9:27␣
rm009:027	2	@	-	Mutta␣
rm009:027	1	@	-	Esaias␣
rm009:027	3	@	-	huudahtaa␣
rm009:027	(5) 6a	@	-	Israelista
rm009:027	4	%case	LOC	
rm009:027	6b	:	-	:␣
rm009:027	6b	@	-	"
rm009:027	7	@	-	Vaikka␣
rm009:027	13	@	-	Israelin␣
rm009:027	(11) 12	@	-	lapset␣
rm009:027	8	@	-	olisivat␣
rm009:027	10 (9)	@	-	luvultaan␣
rm009:027	14	@	-	kuin␣
rm009:027	(17) 18a	@	-	meren␣
rm009:027	(15) 16	@	-	hiekka
rm009:027	-	(,)	-	,␣
rm009:027	-	(@)	-	niin␣
rm009:027	21a	@	-	pelastuu␣
rm009:027	-	(@)	-	heistä␣
rm009:027	-	(@)	-	vain␣
rm009:027	(19) 20	@	-	jäännös
rm009:027	21b	.	-	.␣
rm009:028	rm009:028	rm009:028	VERSE	Rm␣9:28␣
rm009:028	2	@	-	Sillä␣
rm009:028	1	@	-	sanansa␣
rm009:028	6	(@)	-	on␣
rm009:028	7	@	-	Herra␣
rm009:028	6	@	-	toteuttava␣
rm009:028	10a (9)	@	-	maan␣
rm009:028	8	@	-	päällä␣
rm009:028	3	@	-	lopullisesti␣
rm009:028	4	@	-	ja␣
rm009:028	5	@	-	rutosti
rm009:028	10b	.	-	.
rm009:028	10b	@	-	"␣
rm009:029	rm009:029	rm009:029	VERSE	Rm␣9:29␣
rm009:029	2	@	-	Niinkuin␣
rm009:029	4a	@	-	Esaias␣
rm009:029	1	@	-	myös␣
rm009:029	3	(@)	-	on␣
rm009:029	3	@	-	ennustanut
rm009:029	4b	:	-	:␣
rm009:029	4b	@	-	"
rm009:029	5 6	@	-	Ellei␣
rm009:029	7	@	-	Herra␣
rm009:029	8	@	-	Sebaot␣
rm009:029	9	(@)	-	olisi␣
rm009:029	9	@	-	jättänyt␣
rm009:029	10	@	-	meille␣
rm009:029	11a	@	-	siementä
rm009:029	-	(,)	-	,␣
rm009:029	-	(@)	-	niin␣
rm009:029	15	(@)	-	meidän␣
rm009:029	15	(@)	-	olisi␣
rm009:029	15	@	-	käynyt␣
rm009:029	14	%modus	?	
rm009:029	12	@	-	niinkuin␣
rm009:029	13	@	-	Sodoman
rm009:029	-	(,)	-	,␣
rm009:029	16	@	-	ja␣
rm009:029	20a	(@)	-	me␣
rm009:029	20a	(@)	-	olisimme␣
rm009:029	20a	@	-	tulleet␣
rm009:029	19	%modus	?	
rm009:029	18	@	-	Gomorran␣
rm009:029	17	%case	GEN	
rm009:029	20a	@	-	kaltaisiksi
rm009:029	-	(@)	-	"
rm009:029	20b	.	-	.␣
rm009:030	rm009:030	rm009:030	VERSE	Rm␣9:30␣
rm009:030	1	@	-	Mitä␣
rm009:030	3a	(@)	-	me␣
rm009:030	2	@	-	siis␣
rm009:030	3a	@	-	sanomme
rm009:030	-	(?)	-	?␣
rm009:030	4	@	-	Että␣
rm009:030	5	@	-	pakanat
rm009:030	-	(,)	-	,␣
rm009:030	6	@	-	jotka␣
rm009:030	7	@	-	eivät␣
rm009:030	8	@	-	tavoitelleet␣
rm009:030	9	@	-	vanhurskautta
rm009:030	-	(,)	-	,␣
rm009:030	10	(@)	-	ovat␣
rm009:030	10	@	-	saavuttaneet␣
rm009:030	11a	@	-	vanhurskauden
rm009:030	11b	,	-	,␣
rm009:030	13	@	-	mutta␣
rm009:030	14	@	-	sen␣
rm009:030	12	@	-	vanhurskauden
rm009:030	-	(,)	-	,␣
rm009:030	14	@	-	joka␣
rm009:030	-	(@)	-	tulee␣
rm009:030	16a	@	-	uskosta
rm009:030	15	%case	LOC	
rm009:030	16b	;	-	;␣
rm009:031	rm009:031	rm009:031	VERSE	Rm␣9:31␣
rm009:031	2	@	-	mutta␣
rm009:031	1	@	-	Israel
rm009:031	-	(,)	-	,␣
rm009:031	3	(@)	-	joka␣
rm009:031	3	@	-	tavoitteli␣
rm009:031	5	@	-	vanhurskauden␣
rm009:031	4	@	-	lakia
rm009:031	-	(,)	-	,␣
rm009:031	8	@	-	ei␣
rm009:031	9a	(@)	-	ole␣
rm009:031	-	(@)	-	sitä␣
rm009:031	7	@	-	lakia␣
rm009:031	6	%case	PTV	
rm009:031	9a	@	-	saavuttanut
rm009:031	9b	.	-	.␣
rm009:032	rm009:032	rm009:032	VERSE	Rm␣9:32␣
rm009:032	1 2a	@	-	Minkätähden
rm009:032	-	(?)	-	?␣
rm009:032	3	@	-	Sentähden
rm009:032	-	(,)	-	,␣
rm009:032	4	@	-	ettei␣
rm009:032	-	(@)	-	se␣
rm009:032	-	(@)	-	tapahtunut␣
rm009:032	6	@	-	uskosta
rm009:032	5	%case	LOC	
rm009:032	-	(,)	-	,␣
rm009:032	7	@	-	vaan␣
rm009:032	8	@	-	ikäänkuin␣
rm009:032	10a	@	-	teoista
rm009:032	9	%case	LOC	
rm009:032	-	(;)	-	;␣
rm009:032	-	(@)	-	sillä␣
rm009:032	11	(@)	-	he␣
rm009:032	11	@	-	loukkautuivat␣
rm009:032	(12) 13 (14) 15a	@	-	loukkauskiveen
rm009:032	15b	,	-	,␣
rm009:033	rm009:033	rm009:033	VERSE	Rm␣9:33␣
rm009:033	1	@	-	niinkuin␣
rm009:033	2a	@	-	kirjoitettu␣
rm009:033	2a	(@)	-	on
rm009:033	2b	:	-	:␣
rm009:033	2b	@	-	"
rm009:033	3	@	-	Katso
rm009:033	-	(,)	-	,␣
rm009:033	4	(@)	-	minä␣
rm009:033	4	@	-	panen␣
rm009:033	6	@	-	Siioniin␣
rm009:033	5	%case	LOC	
rm009:033	7 8	@	-	loukkauskiven␣
rm009:033	9	@	-	ja␣
rm009:033	11a	@	-	kompastuksen␣
rm009:033	10	@	-	kallion
rm009:033	11b	,	-	,␣
rm009:033	12	@	-	ja␣
rm009:033	13	@	-	joka␣
rm009:033	16	@	-	häneen␣
rm009:033	15	%case	LOC	
rm009:033	14	@	-	uskoo
rm009:033	-	(,)	-	,␣
rm009:033	18a	(@)	-	se␣
rm009:033	17	@	-	ei␣
rm009:033	18a	@	-	häpeään␣
rm009:033	18a	@	-	joudu
rm009:033	18b	@	-	"
rm009:033	18b	.	-	.␣
rm010:001	rm010:001	rm010:001	VERSE	Rm␣10:1␣
rm010:001	1a	@	-	Veljet
rm010:001	(3)	-	UNTRANSLATED	
rm010:001	-	(,)	-	,␣
rm010:001	-	(@)	-	minä␣
rm010:001	(2) 4	@	-	toivon␣
rm010:001	(5) 7	@	-	sydämestäni␣
rm010:001	6	%pers	?	
rm010:001	8	@	-	ja␣
rm010:001	10 (9)	@	-	rukoilen␣
rm010:001	(12) 13	@	-	Jumalaa␣
rm010:001	11	%case	PTV	
rm010:001	15	@	-	heidän␣
rm010:001	14	@	-	edestänsä
rm010:001	-	(,)	-	,␣
rm010:001	16	@	-	että␣
rm010:001	17a	(@)	-	he␣
rm010:001	17a	@	-	pelastuisivat
rm010:001	17b	.	-	.␣
rm010:002	rm010:002	rm010:002	VERSE	Rm␣10:2␣
rm010:002	2	@	-	Sillä␣
rm010:002	1	(@)	-	minä␣
rm010:002	1	@	-	todistan␣
rm010:002	3	@	-	heistä
rm010:002	-	(,)	-	,␣
rm010:002	4	@	-	että␣
rm010:002	7	(@)	-	heillä␣
rm010:002	7	@	-	on␣
rm010:002	5	@	-	kiivaus␣
rm010:002	6	@	-	Jumalan␣
rm010:002	case%6	@	-	puolesta
rm010:002	-	(,)	-	,␣
rm010:002	8	@	-	mutta␣
rm010:002	9	@	-	ei␣
rm010:002	11a	@	-	taidon␣
rm010:002	10	@	-	mukaan
rm010:002	11b	;	-	;␣
rm010:003	rm010:003	rm010:003	VERSE	Rm␣10:3␣
rm010:003	2	@	-	sillä␣
rm010:003	1	(@)	-	kun␣
rm010:003	1	(@)	-	he␣
rm010:003	1	@	-	eivät␣
rm010:003	1	@	-	tunne␣
rm010:003	(4) 5	@	-	Jumalan␣
rm010:003	(3) 6	@	-	vanhurskautta
rm010:003	-	(,)	-	,␣
rm010:003	7	@	-	vaan␣
rm010:003	11	@	-	koettavat␣
rm010:003	12a	@	-	pystyttää␣
rm010:003	9a	@	-	omaa␣
rm010:003	10a (8)	@	-	vanhurskauttaan
rm010:003	-	(,)	-	,␣
rm010:003	17	@	-	eivät␣
rm010:003	18a	(@)	-	he␣
rm010:003	18a	(@)	-	ole␣
rm010:003	18a	@	-	alistuneet␣
rm010:003	(15) 16	@	-	Jumalan␣
rm010:003	(13) 14	@	-	vanhurskauden␣
rm010:003	18a	@	-	alle
rm010:003	18b	.	-	.␣
rm010:004	rm010:004	rm010:004	VERSE	Rm␣10:4␣
rm010:004	2	@	-	Sillä␣
rm010:004	4	@	-	Kristus␣
rm010:004	-	(@)	-	on␣
rm010:004	3	@	-	lain␣
rm010:004	1	@	-	loppu
rm010:004	-	(,)	-	,␣
rm010:004	6	@	-	vanhurskaudeksi␣
rm010:004	5	%case	TRA	
rm010:004	7	@	-	jokaiselle
rm010:004	-	(,)	-	,␣
rm010:004	8	@	-	joka␣
rm010:004	9a	@	-	uskoo
rm010:004	9b	.	-	.␣
rm010:005	rm010:005	rm010:005	VERSE	Rm␣10:5␣
rm010:005	3	@	-	Kirjoittaahan␣
rm010:005	2	%clitic	hAn	
rm010:005	1	@	-	Mooses␣
rm010:005	4	@	-	siitä␣
rm010:005	5	@	-	vanhurskaudesta
rm010:005	-	(,)	-	,␣
rm010:005	6	@	-	joka␣
rm010:005	(8a) 9	@	-	laista␣
rm010:005	7a	%case	LOC	
rm010:005	-	(@)	-	tulee
rm010:005	-	(,)	-	,␣
rm010:005	10	@	-	että␣
rm010:005	14	@	-	ihminen
rm010:005	-	(,)	-	,␣
rm010:005	11	@	-	joka␣
rm010:005	13	@	-	sen␣
rm010:005	12	@	-	täyttää
rm010:005	-	(,)	-	,␣
rm010:005	15	(@)	-	on␣
rm010:005	17a	@	-	siitä␣
rm010:005	16	%case	LOC	
rm010:005	15	@	-	elävä
rm010:005	17b	.	-	.␣
rm010:006	rm010:006	rm010:006	VERSE	Rm␣10:6␣
rm010:006	2	@	-	Mutta␣
rm010:006	1	@	-	se␣
rm010:006	5	@	-	vanhurskaus
rm010:006	-	(,)	-	,␣
rm010:006	-	(@)	-	joka␣
rm010:006	4	@	-	uskosta␣
rm010:006	3	%case	LOC	
rm010:006	-	(@)	-	tulee
rm010:006	-	(,)	-	,␣
rm010:006	7a	@	-	sanoo␣
rm010:006	6	@	-	näin
rm010:006	7b	:	-	:␣
rm010:006	7b	@	-	"
rm010:006	8	@	-	Älä␣
rm010:006	9	@	-	sano␣
rm010:006	(11) 12	@	-	sydämessäsi
rm010:006	13a	%pers	?	
rm010:006	10	%case	LOC	
rm010:006	13b	:	-	:␣
rm010:006	14	@	-	Kuka␣
rm010:006	15	@	-	nousee␣
rm010:006	(17) 18a	@	-	taivaaseen
rm010:006	16	%case	LOC	
rm010:006	-	(?)	-	?
rm010:006	18b	@	-	"␣
rm010:006	19	@	-	se␣
rm010:006	20	@	-	on
rm010:006	-	(:)	-	:␣
rm010:006	22a	@	-	tuomaan␣
rm010:006	21	@	-	Kristusta␣
rm010:006	22a	@	-	alas
rm010:006	22b	,	-	,␣
rm010:007	rm010:007	rm010:007	VERSE	Rm␣10:7␣
rm010:007	1a	@	-	tahi
rm010:007	-	(:)	-	:␣
rm010:007	-	(@)	-	"
rm010:007	2	@	-	Kuka␣
rm010:007	3	@	-	astuu␣
rm010:007	3	@	-	alas␣
rm010:007	(5) 6a	@	-	syvyyteen
rm010:007	4	%case	LOC	
rm010:007	-	(?)	-	?
rm010:007	6b	@	-	"␣
rm010:007	7	@	-	se␣
rm010:007	8	@	-	on
rm010:007	-	(:)	-	:␣
rm010:007	12a	@	-	nostamaan␣
rm010:007	9	@	-	Kristusta␣
rm010:007	11	@	-	kuolleista
rm010:007	10	%case	LOC	
rm010:007	12b	.	-	.␣
rm010:008	rm010:008	rm010:008	VERSE	Rm␣10:8␣
rm010:008	1	@	-	Mutta␣
rm010:008	2	@	-	mitä␣
rm010:008	3a	(@)	-	se␣
rm010:008	3a	@	-	sanoo
rm010:008	-	(?)	-	?␣
rm010:008	3b	@	-	"
rm010:008	(6) 7	@	-	Sana␣
rm010:008	8	@	-	on␣
rm010:008	5	@	-	sinua␣
rm010:008	4	@	-	lähellä
rm010:008	-	(,)	-	,␣
rm010:008	12	@	-	sinun␣
rm010:008	(10) 11	@	-	suussasi␣
rm010:008	9	%case	LOC	
rm010:008	13	@	-	ja␣
rm010:008	17a	@	-	sinun␣
rm010:008	(15) 16	@	-	sydämessäsi
rm010:008	14	%case	LOC	
rm010:008	17b	@	-	"
rm010:008	17b	;	-	;␣
rm010:008	18	@	-	se␣
rm010:008	19	@	-	on␣
rm010:008	20	@	-	se␣
rm010:008	(22) 23	@	-	uskon␣
rm010:008	21	@	-	sana
rm010:008	-	(,)	-	,␣
rm010:008	24	@	-	jota␣
rm010:008	25a	(@)	-	me␣
rm010:008	25a	@	-	saarnaamme
rm010:008	25b	.	-	.␣
rm010:009	rm010:009	rm010:009	VERSE	Rm␣10:9␣
rm010:009	1	@	-	Sillä␣
rm010:009	2	@	-	jos␣
rm010:009	3	(@)	-	sinä␣
rm010:009	3	@	-	tunnustat␣
rm010:009	(5) 6	@	-	suullasi␣
rm010:009	7	%pers	?	
rm010:009	4	%case	LOC	
rm010:009	9	@	-	Jeesuksen␣
rm010:009	8	@	-	Herraksi␣
rm010:009	10	@	-	ja␣
rm010:009	11	@	-	uskot␣
rm010:009	(13) 14	@	-	sydämessäsi
rm010:009	15	%pers	?	
rm010:009	12	%case	LOC	
rm010:009	-	(,)	-	,␣
rm010:009	16	@	-	että␣
rm010:009	(17) 18	@	-	Jumala␣
rm010:009	20	(@)	-	on␣
rm010:009	19	@	-	hänet␣
rm010:009	22a	@	-	kuolleista␣
rm010:009	21	%case	LOC	
rm010:009	20	@	-	herättänyt
rm010:009	-	(,)	-	,␣
rm010:009	-	(@)	-	niin␣
rm010:009	23a	(@)	-	sinä␣
rm010:009	23a	@	-	pelastut
rm010:009	23b	;	-	;␣
rm010:010	rm010:010	rm010:010	VERSE	Rm␣10:10␣
rm010:010	2	@	-	sillä␣
rm010:010	1	@	-	sydämen␣
rm010:010	3	@	-	uskolla␣
rm010:010	3	(@)	-	tullaan␣
rm010:010	5a	@	-	vanhurskaaksi␣
rm010:010	4	%case	TRA	
rm010:010	7	@	-	ja␣
rm010:010	6	@	-	suun␣
rm010:010	8	@	-	tunnustuksella␣
rm010:010	10a	@	-	pelastutaan
rm010:010	9	%case	?	
rm010:010	10b	.	-	.␣
rm010:011	rm010:011	rm010:011	VERSE	Rm␣10:11␣
rm010:011	1	@	-	Sanoohan␣
rm010:011	2	%clitic	hAn	
rm010:011	(3) 4a	@	-	Raamattu
rm010:011	4b	:	-	:␣
rm010:011	4b	@	-	"
rm010:011	10	@	-	Ei␣
rm010:011	5	@	-	yksikään
rm010:011	-	(,)	-	,␣
rm010:011	6	@	-	joka␣
rm010:011	9	@	-	häneen␣
rm010:011	8	%case	LOC	
rm010:011	7	@	-	uskoo
rm010:011	-	(,)	-	,␣
rm010:011	11a	@	-	joudu␣
rm010:011	11a	@	-	häpeään
rm010:011	11b	@	-	"
rm010:011	11b	.	-	.␣
rm010:012	rm010:012	rm010:012	VERSE	Rm␣10:12␣
rm010:012	pro%2	@	-	Tässä␣
rm010:012	1	@	-	ei␣
rm010:012	3	@	-	ole␣
rm010:012	4	@	-	erotusta␣
rm010:012	5	@	-	juutalaisen␣
rm010:012	6 7	@	-	eikä␣
rm010:012	8a	@	-	kreikkalaisen␣
rm010:012	4	@	-	välillä
rm010:012	-	(;)	-	;␣
rm010:012	10	@	-	sillä␣
rm010:012	11 (9)	@	-	yksi␣
rm010:012	-	(@)	-	ja␣
rm010:012	11 (9)	@	-	sama␣
rm010:012	-	(@)	-	on␣
rm010:012	13a	@	-	kaikkien␣
rm010:012	12	@	-	Herra
rm010:012	13b	,	-	,␣
rm010:012	14	@	-	rikas␣
rm010:012	-	(@)	-	antaja␣
rm010:012	16	@	-	kaikille
rm010:012	15	%case	LOC	
rm010:012	-	(,)	-	,␣
rm010:012	17	@	-	jotka␣
rm010:012	19a	@	-	häntä␣
rm010:012	18	@	-	avuksi␣
rm010:012	18	@	-	huutavat
rm010:012	19b	.	-	.␣
rm010:013	rm010:013	rm010:013	VERSE	Rm␣10:13␣
rm010:013	2	@	-	Sillä␣
rm010:013	-	(@)	-	"
rm010:013	1	@	-	jokainen
rm010:013	-	(,)	-	,␣
rm010:013	3	@	-	joka␣
rm010:013	5	@	-	huutaa␣
rm010:013	5	@	-	avuksi␣
rm010:013	4	%case	TRA	
rm010:013	8	@	-	Herran␣
rm010:013	(6) 7	@	-	nimeä
rm010:013	-	(,)	-	,␣
rm010:013	9a	@	-	pelastuu
rm010:013	9b	@	-	"
rm010:013	9b	.	-	.␣
rm010:014	rm010:014	rm010:014	VERSE	Rm␣10:14␣
rm010:014	2	@	-	Mutta␣
rm010:014	1	@	-	kuinka␣
rm010:014	3	(@)	-	he␣
rm010:014	3	@	-	huutavat␣
rm010:014	3	@	-	avuksensa␣
rm010:014	5	@	-	sitä
rm010:014	-	(,)	-	,␣
rm010:014	5	@	-	johon␣
rm010:014	4	%case	LOC	
rm010:014	6	@	-	eivät␣
rm010:014	7a	@	-	usko
rm010:014	-	(?)	-	?␣
rm010:014	9	@	-	Ja␣
rm010:014	8	@	-	kuinka␣
rm010:014	10	(@)	-	he␣
rm010:014	tasp%10	@	-	voivat␣
rm010:014	10	@	-	uskoa␣
rm010:014	11	@	-	siihen
rm010:014	-	(,)	-	,␣
rm010:014	11	@	-	josta␣
rm010:014	12	@	-	eivät␣
rm010:014	13a	(@)	-	ole␣
rm010:014	13a	@	-	kuulleet
rm010:014	-	(?)	-	?␣
rm010:014	15	@	-	Ja␣
rm010:014	14	@	-	kuinka␣
rm010:014	16	(@)	-	he␣
rm010:014	16	(@)	-	voivat␣
rm010:014	16	@	-	kuulla
rm010:014	-	(,)	-	,␣
rm010:014	17	@	-	ellei␣
rm010:014	17	@	-	ole␣
rm010:014	18a	@	-	julistajaa
rm010:014	-	(?)	-	?␣
rm010:015	rm010:015	rm010:015	VERSE	Rm␣10:15␣
