ex001:001	ex001:001	ex001:001	VERSE	2Ms␣1:1␣
ex031:013	-	(@)	-	"
ex031:013	2	@	-	Puhu␣
ex031:013	4 5	@	-	israelilaisille␣
ex031:013	3	%case	LOC	
ex031:013	6a 6b	@	-	ja␣
ex031:013	6a 6b	@	-	sano
ex031:013	(7)	-	UNTRANSLATED	
ex031:013	-	(:)	-	:␣
ex031:013	10	@	-	Pitäkää␣
ex031:013	pers%9	@	-	minun␣
ex031:013	9	@	-	sapattini
ex031:013	8	%case	NOM.GEN	
ex031:013	-	(,)	-	,␣
ex031:013	11	@	-	sillä␣
ex031:013	13	@	-	se␣
ex031:013	-	(@)	-	on␣
ex031:013	12	@	-	merkkinä␣
ex031:013	-	(@)	-	meidän␣
ex031:013	14	@	-	välillämme
ex031:013	-	(,)	-	,␣
ex031:013	pers%14	@	-	minun␣
ex031:013	15a	@	-	ja␣
ex031:013	15b	@	-	teidän
ex031:013	-	(,)	-	,␣
ex031:013	16b	@	-	sukupolvesta␣
ex031:013	16b	@	-	sukupolveen
ex031:013	16a	%case	LOC	
ex031:013	-	(,)	-	,␣
ex031:013	17b	@	-	tietääksenne
ex031:013	17a	%case	TRA	
ex031:013	-	(,)	-	,␣
ex031:013	18	@	-	että␣
ex031:013	19	@	-	minä␣
ex031:013	-	(@)	-	olen␣
ex031:013	20	@	-	Herra
ex031:013	-	(,)	-	,␣
ex031:013	-	(@)	-	joka␣
ex031:013	21	@	-	pyhitän␣
ex031:013	pers%21	@	-	teidät
ex031:013	-	(.)	-	.␣
ex031:014	ex031:014	ex031:014	VERSE	2Ms␣31:14␣
ex031:014	1a	@	-	Siis␣
ex031:014	1b	@	-	pitäkää␣
ex031:014	(3a) 3b	@	-	sapatti
ex031:014	2	%case	NOM	
ex031:014	-	(,)	-	,␣
ex031:014	4	@	-	sillä␣
ex031:014	6	@	-	se␣
ex031:014	-	(@)	-	on␣
ex031:014	7	@	-	teille␣
ex031:014	5	@	-	pyhä
ex031:014	-	(.)	-	.␣
ex031:014	-	(@)	-	Joka␣
ex031:014	pers%8	@	-	sen␣
ex031:014	8	@	-	rikkoo
ex031:014	-	(,)	-	,␣
ex031:014	-	(@)	-	rangaistakoon␣
ex031:014	9	@	-	kuolemalla
ex031:014	10	%case	LOC	
ex031:014	-	(;)	-	;␣
ex031:014	11	@	-	sillä␣
ex031:014	12	@	-	kuka␣
ex031:014	12	@	-	ikinä␣
ex031:014	14	@	-	silloin␣
ex031:014	15	@	-	työtä␣
ex031:014	(13a) 13b	@	-	tekee
ex031:014	(16a)	-	UNTRANSLATED	
ex031:014	-	(,)	-	,␣
ex031:014	16b	@	-	hävitettäköön␣
ex031:014	(17a) (17b) (18a) (18b)	-	UNTRANSLATED	
ex031:014	20	@	-	kansastansa
ex031:014	19a 19b	%case	LOC	
ex031:014	-	(.)	-	.␣
ex031:015	ex031:015	ex031:015	VERSE	2Ms␣31:15␣
ex031:015	1	@	-	Kuusi␣
ex031:015	2	@	-	päivää␣
ex031:015	3	@	-	tehtäköön␣
ex031:015	4	@	-	työtä
ex031:015	-	(,)	-	,␣
ex031:015	5a	@	-	mutta␣
ex031:015	(6a) 6b	@	-	seitsemäntenä␣
ex031:015	5c	@	-	päivänä␣
ex031:015	5b	%case	ESS	
ex031:015	-	(@)	-	on␣
ex031:015	7	@	-	sapatti
ex031:015	-	(,)	-	,␣
ex031:015	8	@	-	levon␣
ex031:015	8	@	-	päivä
ex031:015	-	(,)	-	,␣
ex031:015	10b	@	-	Herralle␣
ex031:015	10a	%case	LOC	
ex031:015	9	@	-	pyhitetty
ex031:015	-	(.)	-	.␣
ex031:015	11	@	-	Kuka␣
ex031:015	11	@	-	ikinä␣
ex031:015	(12a) 12b	@	-	tekee␣
ex031:015	13	@	-	työtä␣
ex031:015	14b (15a) 15b	@	-	sapatinpäivänä
ex031:015	14a	%case	ESS	
ex031:015	-	(,)	-	,␣
ex031:015	-	(@)	-	rangaistakoon␣
ex031:015	16	@	-	kuolemalla
ex031:015	17	%case	LOC	
ex031:015	-	(.)	-	.␣
ex031:016	ex031:016	ex031:016	VERSE	2Ms␣31:16␣
ex031:016	1a	@	-	Ja␣
ex031:016	1b	@	-	pitäkööt␣
ex031:016	2 3	@	-	israelilaiset␣
ex031:016	(5a) 5b	@	-	sapatin
ex031:016	4	%case	GEN	
ex031:016	-	(,)	-	,␣
ex031:016	6a	@	-	niin␣
ex031:016	6a	@	-	että␣
ex031:016	6b	(@)	-	he␣
ex031:016	6b	@	-	viettävät␣
ex031:016	(8a) 8b	@	-	sapattia␣
ex031:016	7	%case	PTV	
ex031:016	9b	@	-	sukupolvesta␣
ex031:016	9b	@	-	sukupolveen␣
ex031:016	9a	%case	LOC	
ex031:016	11	@	-	ikuisena␣
ex031:016	10	@	-	liittona
ex031:016	-	(.)	-	.␣
ex031:017	ex031:017	ex031:017	VERSE	2Ms␣31:17␣
ex031:017	6	@	-	Se␣
ex031:017	-	(@)	-	on␣
ex031:017	-	(@)	-	oleva␣
ex031:017	7b	@	-	ikuinen␣
ex031:017	7a	%case	NOM	
ex031:017	5	@	-	merkki␣
ex031:017	1	@	-	minun␣
ex031:017	2a	@	-	ja␣
ex031:017	3 4	@	-	israelilaisten␣
ex031:017	2b	@	-	välillä
ex031:017	-	(;)	-	;␣
ex031:017	8	@	-	sillä␣
ex031:017	9	@	-	kuutena␣
ex031:017	10	@	-	päivänä␣
ex031:017	12	@	-	Herra␣
ex031:017	11	@	-	teki␣
ex031:017	(14a) 14b	@	-	taivaan␣
ex031:017	13	%case	GEN	
ex031:017	15a	@	-	ja␣
ex031:017	(16a) 16b	@	-	maan
ex031:017	15b	%case	GEN	
ex031:017	-	(,)	-	,␣
ex031:017	17a	@	-	mutta␣
ex031:017	(18a) 18b	@	-	seitsemäntenä␣
ex031:017	17c	@	-	päivänä␣
ex031:017	17b	%case	ESS	
ex031:017	19	(@)	-	hän␣
ex031:017	19	@	-	lepäsi␣
ex031:017	20a	@	-	ja␣
ex031:017	20b	@	-	hengähti
ex031:017	-	(.)	-	.
ex031:017	-	(@)	-	"␣
ex031:018	ex031:018	ex031:018	VERSE	2Ms␣31:18␣
ex031:018	1a	@	-	Ja␣
ex031:018	4a	@	-	kun␣
ex031:018	pers%4b	@	-	hän␣
ex031:018	4b	(@)	-	oli␣
ex031:018	4b	@	-	lakannut␣
ex031:018	5b	@	-	puhumasta␣
ex031:018	5a	%case	LOC	
ex031:018	3	@	-	Mooseksen␣
ex031:018	6	@	-	kanssa␣
ex031:018	8	@	-	Siinain␣
ex031:018	7b	@	-	vuorella
ex031:018	7a	%case	LOC	
ex031:018	-	(,)	-	,␣
ex031:018	1b	@	-	antoi␣
ex031:018	1b	(@)	-	hän␣
ex031:018	3	@	-	hänelle␣
ex031:018	2	%case	LOC	
ex031:018	9	@	-	kaksi␣
ex031:018	10 (11a) 11b	@	-	laintaulua
ex031:018	-	(,)	-	,␣
ex031:018	12 13	@	-	kivitaulua
ex031:018	-	(,)	-	,␣
ex031:018	-	(@)	-	joitten␣
ex031:018	14	@	-	kirjoitus␣
ex031:018	-	(@)	-	oli␣
ex031:018	16	@	-	Jumalan␣
ex031:018	15b	@	-	sormella␣
ex031:018	15a	%case	LOC	
ex031:018	14	@	-	kirjoitettu
ex031:018	-	(.)	-	.␣
ex032:001	ex032:001	ex032:001	VERSE	2Ms␣32:1␣
ex032:001	1a	@	-	Mutta␣
ex032:001	-	(@)	-	kun␣
ex032:001	(2a) 2b	@	-	kansa␣
ex032:001	1b	@	-	näki
ex032:001	-	(,)	-	,␣
ex032:001	3	@	-	että␣
ex032:001	5	@	-	Mooses␣
ex032:001	4	@	-	viipyi␣
ex032:001	-	(@)	-	eikä␣
ex032:001	6b	@	-	tullut␣
ex032:001	6a	%case	?	
ex032:001	6b	@	-	alas␣
ex032:001	(8a) 8b	@	-	vuorelta
ex032:001	7	%case	LOC	
ex032:001	(9a)	-	UNTRANSLATED	
ex032:001	-	(,)	-	,␣
ex032:001	9b	@	-	kokoontui␣
ex032:001	(10a) 10b	@	-	kansa␣
ex032:001	12	@	-	Aaronin␣
ex032:001	11	@	-	ympärille␣
ex032:001	13a	@	-	ja␣
ex032:001	13b	@	-	sanoi␣
ex032:001	14	@	-	hänelle
ex032:001	-	(:)	-	:␣
ex032:001	-	(@)	-	"
ex032:001	15	@	-	Nouse
ex032:001	-	(,)	-	,␣
ex032:001	16	@	-	tee␣
ex032:001	17	@	-	meille␣
ex032:001	18	@	-	jumala
ex032:001	-	(,)	-	,␣
ex032:001	19	@	-	joka␣
ex032:001	20	@	-	käy␣
ex032:001	pers%21b	@	-	meidän␣
ex032:001	21b	@	-	edellämme
ex032:001	21a	%case	LOC	
ex032:001	-	(.)	-	.␣
ex032:001	22	@	-	Sillä␣
ex032:001	31	(@)	-	me␣
ex032:001	30	@	-	emme␣
ex032:001	31	@	-	tiedä
ex032:001	-	(,)	-	,␣
ex032:001	32	@	-	mitä␣
ex032:001	33	(@)	-	on␣
ex032:001	33	@	-	tapahtunut␣
ex032:001	24	@	-	Moosekselle
ex032:001	-	(,)	-	,␣
ex032:001	23	@	-	tälle␣
ex032:001	(25a) 25b	@	-	miehelle
ex032:001	-	(,)	-	,␣
ex032:001	26	@	-	joka␣
ex032:001	27	@	-	johdatti␣
ex032:001	pers%27	@	-	meidät␣
ex032:001	29	@	-	Egyptin␣
ex032:001	28b	@	-	maasta
ex032:001	28a	%case	LOC	
ex032:001	(34)	-	UNTRANSLATED	
ex032:001	-	(.)	-	.
ex032:001	-	(@)	-	"␣
ex032:002	ex032:002	ex032:002	VERSE	2Ms␣32:2␣
ex032:002	1a	@	-	Niin␣
ex032:002	3	@	-	Aaron␣
ex032:002	1b	@	-	sanoi␣
ex032:002	2	@	-	heille
ex032:002	-	(:)	-	:␣
ex032:002	-	(@)	-	"
ex032:002	4	@	-	Irroittakaa␣
ex032:002	5 (6a) 6b	@	-	kultarenkaat
ex032:002	-	(,)	-	,␣
ex032:002	7	@	-	jotka␣
ex032:002	-	(@)	-	ovat␣
ex032:002	9	@	-	vaimojenne
ex032:002	-	(,)	-	,␣
ex032:002	10	@	-	poikienne␣
ex032:002	11a	@	-	ja␣
ex032:002	11b	@	-	tyttärienne␣
ex032:002	8b	@	-	korvissa
ex032:002	8a	%case	LOC	
ex032:002	-	(,)	-	,␣
ex032:002	12a	@	-	ja␣
ex032:002	12b	@	-	tuokaa␣
ex032:002	-	(@)	-	ne␣
ex032:002	13	@	-	minulle
ex032:002	-	(@)	-	"
ex032:002	-	(.)	-	.␣
ex032:003	ex032:003	ex032:003	VERSE	2Ms␣32:3␣
ex032:003	1a	@	-	Ja␣
ex032:003	2	@	-	kaikki␣
ex032:003	(3a) 3b	@	-	kansa␣
ex032:003	1b	@	-	irroitti␣
ex032:003	5 (6a) 6b	@	-	kultarenkaat
ex032:003	4	%case	NOM	
ex032:003	-	(,)	-	,␣
ex032:003	7	@	-	jotka␣
ex032:003	pers%8b	@	-	heillä␣
ex032:003	-	(@)	-	oli␣
ex032:003	8b	@	-	korvissaan
ex032:003	8a	%case	LOC	
ex032:003	-	(,)	-	,␣
ex032:003	9a	@	-	ja␣
ex032:003	9b	(@)	-	he␣
ex032:003	9b	@	-	toivat␣
ex032:003	-	(@)	-	ne␣
ex032:003	11	@	-	Aaronille
ex032:003	10	%case	LOC	
ex032:003	-	(;)	-	;␣
ex032:004	ex032:004	ex032:004	VERSE	2Ms␣32:4␣
ex032:004	1a	@	-	ja␣
ex032:004	1b	(@)	-	hän␣
ex032:004	1b	@	-	otti␣
ex032:004	1b	@	-	vastaan␣
ex032:004	-	(@)	-	kullan␣
ex032:004	pers%2b	@	-	heidän␣
ex032:004	2b	@	-	käsistään
ex032:004	2a	%case	LOC	
ex032:004	(3a)	-	UNTRANSLATED	
ex032:004	-	(,)	-	,␣
ex032:004	3b	@	-	kaavaili␣
ex032:004	4	@	-	sitä␣
ex032:004	5b	@	-	piirtimellä␣
ex032:004	5a	%case	LOC	
ex032:004	6a	@	-	ja␣
ex032:004	6b	@	-	teki␣
ex032:004	pers%6b	@	-	siitä␣
ex032:004	8	@	-	valetun␣
ex032:004	7	@	-	vasikan
ex032:004	-	(.)	-	.␣
ex032:004	9a	@	-	Ja␣
ex032:004	9b	(@)	-	he␣
ex032:004	9b	@	-	sanoivat
ex032:004	-	(:)	-	:␣
ex032:004	-	(@)	-	"
ex032:004	10	@	-	Tämä␣
ex032:004	-	(@)	-	on␣
ex032:004	pers%11	@	-	sinun␣
ex032:004	11	@	-	jumalasi
ex032:004	-	(,)	-	,␣
ex032:004	12	@	-	Israel
ex032:004	-	(,)	-	,␣
ex032:004	-	(@)	-	se
ex032:004	-	(,)	-	,␣
ex032:004	13	@	-	joka␣
ex032:004	14	(@)	-	on␣
ex032:004	14	@	-	johdattanut␣
ex032:004	pers%14	@	-	sinut␣
ex032:004	16	@	-	Egyptin␣
ex032:004	15b	@	-	maasta
ex032:004	15a	%case	LOC	
ex032:004	-	(@)	-	"
ex032:004	-	(.)	-	.␣
ex032:005	ex032:005	ex032:005	VERSE	2Ms␣32:5␣
ex032:005	1a	@	-	Kun␣
ex032:005	2	@	-	Aaron␣
ex032:005	-	(@)	-	tämän␣
ex032:005	1b	@	-	näki
ex032:005	(3a)	-	UNTRANSLATED	
ex032:005	-	(,)	-	,␣
ex032:005	3b	@	-	rakensi␣
ex032:005	3b	(@)	-	hän␣
ex032:005	5b	@	-	sille␣
ex032:005	5a	%case	LOC	
ex032:005	4	@	-	alttarin
ex032:005	-	(;)	-	;␣
ex032:005	6a	@	-	ja␣
ex032:005	7	@	-	Aaron␣
ex032:005	6b	@	-	julisti␣
ex032:005	8a	@	-	ja␣
ex032:005	8b	@	-	sanoi
ex032:005	-	(:)	-	:␣
ex032:005	-	(@)	-	"
ex032:005	11	@	-	Huomenna␣
ex032:005	-	(@)	-	on␣
ex032:005	10b	@	-	Herran␣
ex032:005	10a	%case	GEN	
ex032:005	9	@	-	juhla
ex032:005	-	(@)	-	"
ex032:005	-	(.)	-	.␣
ex032:006	ex032:006	ex032:006	VERSE	2Ms␣32:6␣
ex032:006	1a	@	-	Ja␣
ex032:006	1b	(@)	-	he␣
ex032:006	1b	@	-	nousivat␣
ex032:006	1b	@	-	varhain␣
ex032:006	2b	@	-	seuraavana␣
ex032:006	2b	@	-	päivänä␣
ex032:006	2a	%case	ESS	
ex032:006	3a	@	-	ja␣
ex032:006	3b	@	-	uhrasivat␣
ex032:006	4	@	-	polttouhreja␣
ex032:006	5a	@	-	ja␣
ex032:006	5b	@	-	toivat␣
ex032:006	6	@	-	yhteysuhreja
ex032:006	-	(;)	-	;␣
ex032:006	7a	@	-	ja␣
ex032:006	(8a) 8b	@	-	kansa␣
ex032:006	7b	@	-	istui␣
ex032:006	9b	@	-	syömään␣
ex032:006	9a	%case	LOC	
ex032:006	10a	@	-	ja␣
ex032:006	10b	@	-	juomaan
ex032:006	-	(,)	-	,␣
ex032:006	11a	@	-	ja␣
ex032:006	-	(@)	-	sitten␣
ex032:006	11b	(@)	-	he␣
ex032:006	11b	@	-	nousivat␣
ex032:006	12b	@	-	iloa␣
ex032:006	12b	@	-	pitämään
ex032:006	12a	%case	LOC	
ex032:006	-	(.)	-	.␣
ex032:007	ex032:007	ex032:007	VERSE	2Ms␣32:7␣
ex032:007	1a	@	-	Silloin␣
ex032:007	2	@	-	Herra␣
ex032:007	1b	@	-	sanoi␣
ex032:007	4	@	-	Moosekselle
ex032:007	3	%case	LOC	
ex032:007	-	(:)	-	:␣
ex032:007	-	(@)	-	"
ex032:007	5	@	-	Mene
ex032:007	-	(,)	-	,␣
ex032:007	6	@	-	astu␣
ex032:007	6	@	-	alas
ex032:007	-	(,)	-	,␣
ex032:007	7	@	-	sillä␣
ex032:007	pers%9	@	-	sinun␣
ex032:007	9	@	-	kansasi
ex032:007	-	(,)	-	,␣
ex032:007	10	@	-	jonka␣
ex032:007	11	@	-	johdatit␣
ex032:007	13	@	-	Egyptin␣
ex032:007	12b	@	-	maasta
ex032:007	12a	%case	LOC	
ex032:007	-	(,)	-	,␣
ex032:007	8	(@)	-	on␣
ex032:007	8	@	-	turmion␣
ex032:007	8	@	-	tehnyt
ex032:007	-	(.)	-	.␣
ex032:008	ex032:008	ex032:008	VERSE	2Ms␣32:8␣
ex032:008	2	@	-	Pian␣
ex032:008	1	(@)	-	he␣
ex032:008	1	@	-	poikkesivat␣
ex032:008	4a	@	-	siltä␣
ex032:008	4b	@	-	tieltä
ex032:008	3	%case	LOC	
ex032:008	-	(,)	-	,␣
ex032:008	5	@	-	jota␣
ex032:008	6	(@)	-	minä␣
ex032:008	6	@	-	käskin␣
ex032:008	pers%6	@	-	heidän␣
ex032:008	-	(@)	-	kulkea
ex032:008	-	(;)	-	;␣
ex032:008	7	(@)	-	he␣
ex032:008	7	@	-	tekivät␣
ex032:008	8	@	-	itselleen␣
ex032:008	10	@	-	valetun␣
ex032:008	9	@	-	vasikan
ex032:008	(11a)	-	UNTRANSLATED	
ex032:008	-	(.)	-	.␣
ex032:008	12	@	-	Sitä␣
ex032:008	11b	(@)	-	he␣
ex032:008	11b	(@)	-	ovat␣
ex032:008	11b	@	-	kumartaneet
ex032:008	-	(,)	-	,␣
ex032:008	13a	@	-	ja␣
ex032:008	14	@	-	sille␣
ex032:008	13b	(@)	-	he␣
ex032:008	13b	(@)	-	ovat␣
ex032:008	13b	@	-	uhranneet␣
ex032:008	15a	@	-	ja␣
ex032:008	15b	@	-	sanoneet
ex032:008	-	(:)	-	:␣
ex032:008	-	(@)	-	'
ex032:008	16	@	-	Tämä␣
ex032:008	-	(@)	-	on␣
ex032:008	pers%17	@	-	sinun␣
ex032:008	17	@	-	jumalasi
ex032:008	-	(,)	-	,␣
ex032:008	18	@	-	Israel
ex032:008	-	(,)	-	,␣
ex032:008	-	(@)	-	se
ex032:008	-	(,)	-	,␣
ex032:008	19	@	-	joka␣
ex032:008	20	(@)	-	on␣
ex032:008	20	@	-	johdattanut␣
ex032:008	pers%20	@	-	sinut␣
ex032:008	22	@	-	Egyptin␣
ex032:008	21b	@	-	maasta
ex032:008	21a	%case	LOC	
ex032:008	-	(@)	-	'
ex032:008	-	(.)	-	.
ex032:008	-	(@)	-	"␣
ex032:009	ex032:009	ex032:009	VERSE	2Ms␣32:9␣
ex032:009	1a	@	-	Ja␣
ex032:009	2	@	-	Herra␣
ex032:009	1b	@	-	sanoi␣
ex032:009	-	(@)	-	vielä␣
ex032:009	4	@	-	Moosekselle
ex032:009	3	%case	LOC	
ex032:009	-	(:)	-	:␣
ex032:009	-	(@)	-	"
ex032:009	5	(@)	-	Minä␣
ex032:009	5	@	-	näen
ex032:009	-	(,)	-	,␣
ex032:009	-	(@)	-	että␣
ex032:009	(8a) 8b	@	-	tämä␣
ex032:009	(7a) 7b	@	-	kansa␣
ex032:009	6	%case	NOM	
ex032:009	(9a) (9b)	-	UNTRANSLATED	
ex032:009	13	@	-	on␣
ex032:009	10 11 12	@	-	niskurikansa
ex032:009	-	(.)	-	.␣
ex032:010	ex032:010	ex032:010	VERSE	2Ms␣32:10␣
ex032:010	(1a) (1b)	-	UNTRANSLATED	
ex032:010	2	@	-	Anna␣
ex032:010	3	@	-	minun␣
ex032:010	2	@	-	olla
ex032:010	-	(,)	-	,␣
ex032:010	4a	@	-	että␣
ex032:010	5	@	-	vihani␣
ex032:010	4b	@	-	leimahtaisi␣
ex032:010	pers%6	@	-	heitä␣
ex032:010	6	@	-	vastaan
ex032:010	-	(,)	-	,␣
ex032:010	7b	@	-	hukuttaakseni␣
ex032:010	7a	%inflection	DER.INF1.TRA.-1	
ex032:010	pers%7b	@	-	heidät
ex032:010	-	(;)	-	;␣
ex032:010	8a	@	-	mutta␣
ex032:010	9	@	-	sinusta␣
ex032:010	8b	(@)	-	minä␣
ex032:010	8b	@	-	teen␣
ex032:010	11	@	-	suuren␣
ex032:010	10b	@	-	kansan
ex032:010	10a	%case	GEN	
ex032:010	-	(.)	-	.
ex032:010	-	(@)	-	"␣
ex032:011	ex032:011	ex032:011	VERSE	2Ms␣32:11␣
ex032:011	1a	@	-	Mutta␣
ex032:011	2	@	-	Mooses␣
ex032:011	1b	@	-	rukoili␣
ex032:011	1b	@	-	armoa␣
ex032:011	5	@	-	Herralta
ex032:011	3 4	%case	LOC	
ex032:011	-	(,)	-	,␣
ex032:011	6	@	-	Jumalaltansa
ex032:011	-	(,)	-	,␣
ex032:011	7a	@	-	ja␣
ex032:011	7b	@	-	sanoi
ex032:011	-	(:)	-	:␣
ex032:011	-	(@)	-	"
ex032:011	9	@	-	Herra
ex032:011	-	(,)	-	,␣
ex032:011	8	@	-	miksi␣
ex032:011	pers%11	@	-	sinun␣
ex032:011	11	@	-	vihasi␣
ex032:011	10	@	-	syttyy␣
ex032:011	pers%12b	@	-	omaa␣
ex032:011	12b	@	-	kansaasi␣
ex032:011	12a	@	-	vastaan
ex032:011	-	(,)	-	,␣
ex032:011	13	@	-	jonka␣
ex032:011	14	(@)	-	olet␣
ex032:011	14	@	-	vienyt␣
ex032:011	15a	@	-	pois␣
ex032:011	16	@	-	Egyptin␣
ex032:011	15b	@	-	maasta␣
ex032:011	18	@	-	suurella␣
ex032:011	17b	@	-	voimalla␣
ex032:011	17a	%case	LOC	
ex032:011	19a	@	-	ja␣
ex032:011	20	@	-	väkevällä␣
ex032:011	19c	@	-	kädellä
ex032:011	19b	%case	LOC	
ex032:011	-	(?)	-	?␣
ex032:012	ex032:012	ex032:012	VERSE	2Ms␣32:12␣
ex032:012	1	@	-	Miksi␣
ex032:012	3	@	-	egyptiläiset␣
ex032:012	2	(@)	-	saisivat␣
ex032:012	2	@	-	sanoa
ex032:012	(4a) (4b)	-	UNTRANSLATED	
ex032:012	-	(:)	-	:␣
ex032:012	-	(@)	-	'
ex032:012	-	(@)	-	Heidän␣
ex032:012	5b	@	-	onnettomuudekseen␣
ex032:012	5a	%case	TRA	
ex032:012	6	(@)	-	hän␣
ex032:012	6	@	-	vei␣
ex032:012	pers%6	@	-	heidät␣
ex032:012	6	@	-	pois
ex032:012	-	(,)	-	,␣
ex032:012	7b	@	-	tappaaksensa␣
ex032:012	7a	%case	TRA	
ex032:012	8	@	-	heidät␣
ex032:012	9b	@	-	vuorilla␣
ex032:012	9a	%case	LOC	
ex032:012	10a	@	-	ja␣
ex032:012	10c	@	-	hävittääksensä␣
ex032:012	10b	%case	TRA	
ex032:012	pers%10c	@	-	heidät␣
ex032:012	(13a) 13b	@	-	maan␣
ex032:012	12	@	-	päältä
ex032:012	11a 11b	%case	LOC	
ex032:012	-	(@)	-	'
ex032:012	-	(?)	-	?␣
ex032:012	14	@	-	Käänny␣
ex032:012	16	@	-	vihasi␣
ex032:012	15b	@	-	hehkusta␣
ex032:012	15a	%case	LOC	
ex032:012	17a	@	-	ja␣
ex032:012	17b	@	-	kadu␣
ex032:012	-	(@)	-	sitä␣
ex032:012	(19a) 19b	@	-	turmiota
ex032:012	18	%case	PTV	
ex032:012	-	(,)	-	,␣
ex032:012	-	(@)	-	jonka␣
ex032:012	-	(@)	-	aioit␣
ex032:012	-	(@)	-	tuottaa␣
ex032:012	20b	@	-	kansallesi
ex032:012	20a	%case	LOC	
ex032:012	-	(.)	-	.␣
ex032:013	ex032:013	ex032:013	VERSE	2Ms␣32:13␣
ex032:013	1	@	-	Muista␣
ex032:013	5	@	-	palvelijoitasi␣
ex032:013	2b	@	-	Aabrahamia
ex032:013	2a	%case	PTV	
ex032:013	-	(,)	-	,␣
ex032:013	3b	@	-	Iisakia␣
ex032:013	3a	%case	PTV	
ex032:013	4a	@	-	ja␣
ex032:013	4c	@	-	Israelia
ex032:013	4b	%case	PTV	
ex032:013	-	(,)	-	,␣
ex032:013	6	@	-	joille␣
ex032:013	8	%case	LOC	
ex032:013	7	(@)	-	olet␣
ex032:013	pers%9	@	-	itse␣
ex032:013	9	@	-	kauttasi␣
ex032:013	7	@	-	vannonut␣
ex032:013	10a	@	-	ja␣
ex032:013	10b	@	-	sanonut
ex032:013	(11)	-	UNTRANSLATED	
ex032:013	-	(:)	-	:␣
ex032:013	-	(@)	-	'
ex032:013	12	(@)	-	Minä␣
ex032:013	12	@	-	teen␣
ex032:013	pers%14	@	-	teidän␣
ex032:013	14	@	-	jälkeläistenne␣
ex032:013	13	%case	GEN	
ex032:013	sem%12	@	-	luvun␣
ex032:013	12	@	-	paljoksi␣
ex032:013	15a	@	-	kuin␣
ex032:013	(16a) 16b	@	-	taivaan␣
ex032:013	15b	@	-	tähdet
ex032:013	-	(;)	-	;␣
ex032:013	17a	@	-	ja␣
ex032:013	17b	@	-	koko␣
ex032:013	(19a) 19b	@	-	tämän␣
ex032:013	(18a) 18b	@	-	maan
ex032:013	-	(,)	-	,␣
ex032:013	20	@	-	josta␣
ex032:013	21	(@)	-	olen␣
ex032:013	21	@	-	puhunut
ex032:013	-	(,)	-	,␣
ex032:013	22	(@)	-	minä␣
ex032:013	22	@	-	annan␣
ex032:013	pers%23b	@	-	teidän␣
ex032:013	23b	@	-	jälkeläisillenne
ex032:013	23a	%case	LOC	
ex032:013	-	(,)	-	,␣
ex032:013	24a	@	-	ja␣
ex032:013	24b	(@)	-	he␣
ex032:013	24b	@	-	saavat␣
ex032:013	24b	(@)	-	sen␣
ex032:013	25b	@	-	ikuiseksi␣
ex032:013	25a	%case	TRA	
ex032:013	24b	@	-	perinnöksi
ex032:013	-	(@)	-	'
ex032:013	-	(.)	-	.
ex032:013	-	(@)	-	"␣
ex032:014	ex032:014	ex032:014	VERSE	2Ms␣32:14␣
ex032:014	1a	@	-	Niin␣
ex032:014	2	@	-	Herra␣
ex032:014	1b	@	-	katui␣
ex032:014	4a	@	-	sitä␣
ex032:014	4b	@	-	turmiota
ex032:014	3	%case	PTV	
ex032:014	-	(,)	-	,␣
ex032:014	5	@	-	jonka␣
ex032:014	6	(@)	-	hän␣
ex032:014	6	(@)	-	oli␣
ex032:014	6	@	-	uhannut␣
ex032:014	7b	@	-	tuottaa␣
ex032:014	7a	%case	LAT	
ex032:014	8b	@	-	kansallensa
ex032:014	8a	%case	LOC	
ex032:014	-	(.)	-	.␣
ex032:015	ex032:015	ex032:015	VERSE	2Ms␣32:15␣
ex032:015	1a	@	-	Ja␣
ex032:015	3	@	-	Mooses␣
ex032:015	1b	@	-	kääntyi␣
ex032:015	2a	@	-	ja␣
ex032:015	2b	@	-	astui␣
ex032:015	2b	@	-	alas␣
ex032:015	(5a) 5b	@	-	vuorelta
ex032:015	4	%case	LOC	
ex032:015	-	(,)	-	,␣
ex032:015	6a	@	-	ja␣
ex032:015	pers%9b	@	-	hänen␣
ex032:015	9b	@	-	kädessään␣
ex032:015	9a	%case	LOC	
ex032:015	-	(@)	-	oli␣
ex032:015	6b	@	-	kaksi␣
ex032:015	7 (8a) 8b	@	-	laintaulua
ex032:015	-	(.)	-	.␣
ex032:015	-	(@)	-	Ja␣
ex032:015	10	@	-	tauluihin␣
ex032:015	11	(@)	-	oli␣
ex032:015	11	@	-	kirjoitettu␣
ex032:015	12b	@	-	molemmille␣
ex032:015	12a	%case	LOC	
ex032:015	13	@	-	puolille
ex032:015	-	(;)	-	;␣
ex032:015	14b	@	-	etupuolelle␣
ex032:015	14a	%case	LOC	
ex032:015	15a	@	-	ja␣
ex032:015	15c	@	-	takapuolelle␣
ex032:015	15b	%case	LOC	
ex032:015	-	(@)	-	oli␣
ex032:015	16	@	-	niihin␣
ex032:015	17	@	-	kirjoitettu
ex032:015	-	(.)	-	.␣
ex032:016	ex032:016	ex032:016	VERSE	2Ms␣32:16␣
ex032:016	1a	@	-	Ja␣
ex032:016	(1b) 1c	@	-	taulut␣
ex032:016	4	@	-	olivat␣
