mt001:001	mt001:001	mt001:001	VERSE	Mt␣1:1␣
mt016:024	7b	@	-	"
mt016:024	8	@	-	Jos␣
mt016:024	9	@	-	joku␣
mt016:024	10	@	-	tahtoo␣
mt016:024	12	@	-	minun␣
mt016:024	11	@	-	perässäni␣
mt016:024	13a	@	-	kulkea
mt016:024	-	(,)	-	,␣
mt016:024	14	(@)	-	hän␣
mt016:024	14	@	-	kieltäköön␣
mt016:024	15	@	-	itsensä␣
mt016:024	16	@	-	ja␣
mt016:024	17	@	-	ottakoon␣
mt016:024	(18) 19	@	-	ristinsä␣
mt016:024	20	%pers	3	
mt016:024	21	@	-	ja␣
mt016:024	22	@	-	seuratkoon␣
mt016:024	23a	@	-	minua
mt016:024	23b	.	-	.␣
mt016:025	mt016:025	mt016:025	VERSE	Mt␣16:25␣
mt016:025	2	@	-	Sillä␣
mt016:025	1	@	-	joka␣
mt016:025	4	@	-	tahtoo␣
mt016:025	8	@	-	pelastaa␣
mt016:025	(5) 6	@	-	elämänsä
mt016:025	7	%pers	3	
mt016:025	-	(,)	-	,␣
mt016:025	9	(@)	-	hän␣
mt016:025	9	@	-	kadottaa␣
mt016:025	10a	@	-	sen
mt016:025	10b	,	-	,␣
mt016:025	12	@	-	mutta␣
mt016:025	11	@	-	joka␣
mt016:025	14	@	-	kadottaa␣
mt016:025	(15) 16	@	-	elämänsä␣
mt016:025	17	%pers	3	
mt016:025	19	@	-	minun␣
mt016:025	18	@	-	tähteni
mt016:025	-	(,)	-	,␣
mt016:025	20	(@)	-	hän␣
mt016:025	20	@	-	löytää␣
mt016:025	21a	@	-	sen
mt016:025	21b	.	-	.␣
mt016:026	mt016:026	mt016:026	VERSE	Mt␣16:26␣
mt016:026	2	@	-	Sillä␣
mt016:026	1	@	-	mitä␣
mt016:026	3	(@)	-	se␣
mt016:026	3	@	-	hyödyttää␣
mt016:026	4	@	-	ihmistä
mt016:026	-	(,)	-	,␣
mt016:026	5	@	-	vaikka␣
mt016:026	9	(@)	-	hän␣
mt016:026	9	@	-	voittaisi␣
mt016:026	9	@	-	omaksensa␣
mt016:026	8	@	-	koko␣
mt016:026	(6) 7	@	-	maailman
mt016:026	-	(,)	-	,␣
mt016:026	11	@	-	mutta␣
mt016:026	14a	@	-	saisi␣
mt016:026	(10) 12	@	-	sielullensa␣
mt016:026	13	%pers	3	
mt016:026	14a	@	-	vahingon
mt016:026	-	(?)	-	?␣
mt016:026	15	@	-	Taikka␣
mt016:026	16	@	-	mitä␣
mt016:026	17	(@)	-	voi␣
mt016:026	18	@	-	ihminen␣
mt016:026	17	@	-	antaa␣
mt016:026	(20) 21	@	-	sielunsa␣
mt016:026	22a	%pers	3	
mt016:026	19	@	-	lunnaiksi
mt016:026	-	(?)	-	?␣
mt016:027	mt016:027	mt016:027	VERSE	Mt␣16:27␣
mt016:027	2	@	-	Sillä␣
mt016:027	(5) 6	@	-	Ihmisen␣
mt016:027	(3) 4	@	-	Poika␣
mt016:027	1	@	-	on␣
mt016:027	7	@	-	tuleva␣
mt016:027	(11) 12	@	-	Isänsä␣
mt016:027	13	%pers	3	
mt016:027	10 (9)	@	-	kirkkaudessa␣
mt016:027	8	%case	LOC	
mt016:027	(15) 16	@	-	enkeliensä␣
mt016:027	17a	%pers	3	
mt016:027	14	@	-	kanssa
mt016:027	17b	,	-	,␣
mt016:027	18	@	-	ja␣
mt016:027	19	@	-	silloin␣
mt016:027	20	(@)	-	hän␣
mt016:027	20	@	-	maksaa␣
mt016:027	21	@	-	kullekin␣
mt016:027	25a	@	-	hänen␣
mt016:027	(23) 24	@	-	tekojensa␣
mt016:027	22	@	-	mukaan
mt016:027	25b	.	-	.␣
mt016:028	mt016:028	mt016:028	VERSE	Mt␣16:28␣
mt016:028	1	@	-	Totisesti␣
mt016:028	-	(@)	-	minä␣
mt016:028	2	@	-	sanon␣
mt016:028	3	@	-	teille
mt016:028	4	:	-	:␣
mt016:028	8	@	-	tässä␣
mt016:028	(7) 9	@	-	seisovien␣
mt016:028	(7) 9	(@)	-	joukossa␣
mt016:028	5	@	-	on␣
mt016:028	6	@	-	muutamia
mt016:028	-	(,)	-	,␣
mt016:028	10	@	-	jotka␣
mt016:028	11 12	@	-	eivät␣
mt016:028	13	@	-	maista␣
mt016:028	14	@	-	kuolemaa
mt016:028	-	(,)	-	,␣
mt016:028	15	@	-	ennenkuin␣
mt016:028	17	@	-	näkevät␣
mt016:028	(20) 21	@	-	Ihmisen␣
mt016:028	(18) 19	@	-	Pojan␣
mt016:028	22	@	-	tulevan␣
mt016:028	(24) 25	@	-	kuninkuudessaan
mt016:028	26a	%pers	3	
mt016:028	23	%case	LOC	
mt016:028	26b	.	-	.
mt016:028	26b	@	-	"␣
mt017:001	mt017:001	mt017:001	VERSE	Mt␣17:1␣
mt017:001	1	@	-	Ja␣
mt017:001	4	@	-	kuuden␣
mt017:001	3	@	-	päivän␣
mt017:001	2	@	-	kuluttua␣
mt017:001	(6) 7	@	-	Jeesus␣
mt017:001	5	@	-	otti␣
mt017:001	5	@	-	mukaansa␣
mt017:001	(8) 9	@	-	Pietarin␣
mt017:001	10	@	-	sekä␣
mt017:001	11	@	-	Jaakobin␣
mt017:001	12	@	-	ja␣
mt017:001	16	@	-	hänen␣
mt017:001	(14) 15	@	-	veljensä␣
mt017:001	13	@	-	Johanneksen␣
mt017:001	17	@	-	ja␣
mt017:001	18	@	-	vei␣
mt017:001	19	@	-	heidät␣
mt017:001	22	@	-	korkealle␣
mt017:001	21	@	-	vuorelle
mt017:001	20	%case	LOC	
mt017:001	-	(,)	-	,␣
mt017:001	24a	@	-	yksinäisyyteen
mt017:001	23	%case	LOC	
mt017:001	24b	.	-	.␣
mt017:002	mt017:002	mt017:002	VERSE	Mt␣17:2␣
mt017:002	1	@	-	Ja␣
mt017:002	2	(@)	-	hänen␣
mt017:002	2	@	-	muotonsa␣
mt017:002	2	@	-	muuttui␣
mt017:002	4a	@	-	heidän␣
mt017:002	3	@	-	edessään
mt017:002	4b	,	-	,␣
mt017:002	5	@	-	ja␣
mt017:002	9	@	-	hänen␣
mt017:002	(7) 8	@	-	kasvonsa␣
mt017:002	6	@	-	loistivat␣
mt017:002	10	@	-	niinkuin␣
mt017:002	(11) 12a	@	-	aurinko
mt017:002	-	(,)	-	,␣
mt017:002	14	@	-	ja␣
mt017:002	16	@	-	hänen␣
mt017:002	(13) 15	@	-	vaatteensa␣
mt017:002	17	@	-	tulivat␣
mt017:002	18	@	-	valkoisiksi␣
mt017:002	19	@	-	niinkuin␣
mt017:002	(20) 21a	@	-	valo
mt017:002	21b	.	-	.␣
mt017:003	mt017:003	mt017:003	VERSE	Mt␣17:3␣
mt017:003	1	@	-	Ja␣
mt017:003	2	@	-	katso
mt017:003	-	(,)	-	,␣
mt017:003	4	@	-	heille␣
mt017:003	3	@	-	ilmestyivät␣
mt017:003	5	@	-	Mooses␣
mt017:003	6	@	-	ja␣
mt017:003	7	@	-	Elias
mt017:003	-	(,)	-	,␣
mt017:003	8	(@)	-	jotka␣
mt017:003	8	@	-	puhuivat␣
mt017:003	10a	@	-	hänen␣
mt017:003	9	@	-	kanssansa
mt017:003	10b	.	-	.␣
mt017:004	mt017:004	mt017:004	VERSE	Mt␣17:4␣
mt017:004	2	@	-	Niin␣
mt017:004	(3) 4	@	-	Pietari␣
mt017:004	1	@	-	rupesi␣
mt017:004	1	@	-	puhumaan␣
mt017:004	-	(@)	-	ja␣
mt017:004	5	@	-	sanoi␣
mt017:004	(6) 7a	@	-	Jeesukselle
mt017:004	7b	:	-	:␣
mt017:004	7b	@	-	"
mt017:004	8a	@	-	Herra
mt017:004	8b	,	-	,␣
mt017:004	11	@	-	meidän␣
mt017:004	10	@	-	on␣
mt017:004	12	@	-	tässä␣
mt017:004	9	@	-	hyvä␣
mt017:004	13a	@	-	olla
mt017:004	13b	;	-	;␣
mt017:004	14	@	-	jos␣
mt017:004	15a	@	-	tahdot
mt017:004	-	(,)	-	,␣
mt017:004	-	(@)	-	niin␣
mt017:004	16	(@)	-	minä␣
mt017:004	16	@	-	teen␣
mt017:004	17	@	-	tähän␣
mt017:004	18	@	-	kolme␣
mt017:004	19a	@	-	majaa
mt017:004	19b	,	-	,␣
mt017:004	20	@	-	sinulle␣
mt017:004	21	@	-	yhden␣
mt017:004	22	@	-	ja␣
mt017:004	23	@	-	Moosekselle␣
mt017:004	24	@	-	yhden␣
mt017:004	25	@	-	ja␣
mt017:004	26	@	-	Eliaalle␣
mt017:004	27a	@	-	yhden
mt017:004	27b	@	-	"
mt017:004	27b	.	-	.␣
mt017:005	mt017:005	mt017:005	VERSE	Mt␣17:5␣
mt017:005	2	@	-	Hänen␣
mt017:005	1	@	-	vielä␣
mt017:005	3	@	-	puhuessaan
mt017:005	-	(,)	-	,␣
mt017:005	4	@	-	katso
mt017:005	-	(,)	-	,␣
mt017:005	8a	@	-	heidät␣
mt017:005	7	@	-	varjosi␣
mt017:005	6	@	-	valoisa␣
mt017:005	5	@	-	pilvi
mt017:005	8b	;	-	;␣
mt017:005	9	@	-	ja␣
mt017:005	10	@	-	katso
mt017:005	-	(,)	-	,␣
mt017:005	(13) 14	@	-	pilvestä␣
mt017:005	12	%case	LOC	
mt017:005	-	(@)	-	kuului␣
mt017:005	11	@	-	ääni
mt017:005	-	(,)	-	,␣
mt017:005	15a	(@)	-	joka␣
mt017:005	15a	@	-	sanoi
mt017:005	15b	:	-	:␣
mt017:005	15b	@	-	"
mt017:005	16	@	-	Tämä␣
mt017:005	17	@	-	on␣
mt017:005	20	@	-	minun␣
mt017:005	(21) 22a	@	-	rakas␣
mt017:005	(18) 19	@	-	Poikani
mt017:005	22b	,	-	,␣
mt017:005	24	@	-	johon␣
mt017:005	23	%case	LOC	
mt017:005	25a	(@)	-	minä␣
mt017:005	25a	(@)	-	olen␣
mt017:005	25a	@	-	mielistynyt
mt017:005	25b	;	-	;␣
mt017:005	26	@	-	kuulkaa␣
mt017:005	27a	@	-	häntä
mt017:005	27b	@	-	"
mt017:005	27b	.	-	.␣
mt017:006	mt017:006	mt017:006	VERSE	Mt␣17:6␣
mt017:006	2	(@)	-	Kun␣
mt017:006	(1)	-	UNTRANSLATED	
mt017:006	(3) 4	@	-	opetuslapset␣
mt017:006	-	(@)	-	sen␣
mt017:006	2	@	-	kuulivat
mt017:006	-	(,)	-	,␣
mt017:006	5	@	-	lankesivat␣
mt017:006	5	(@)	-	he␣
mt017:006	7	@	-	kasvoilleen␣
mt017:006	8	%pers	3	
mt017:006	6	%case	LOC	
mt017:006	9	@	-	ja␣
mt017:006	10	@	-	peljästyivät␣
mt017:006	11a	@	-	kovin
mt017:006	11b	.	-	.␣
mt017:007	mt017:007	mt017:007	VERSE	Mt␣17:7␣
mt017:007	1	@	-	Niin␣
mt017:007	(3) 4	@	-	Jeesus␣
mt017:007	2	@	-	tuli␣
mt017:007	2	(@)	-	heidän␣
mt017:007	2	@	-	tykönsä
mt017:007	-	(,)	-	,␣
mt017:007	(5)	-	UNTRANSLATED	
mt017:007	6	@	-	koski␣
mt017:007	7	@	-	heihin␣
mt017:007	-	(@)	-	ja␣
mt017:007	8a	@	-	sanoi
mt017:007	8b	:	-	:␣
mt017:007	8b	@	-	"
mt017:007	9	@	-	Nouskaa
mt017:007	-	(,)	-	,␣
mt017:007	11	@	-	älkääkä␣
mt017:007	10	%clitic	kA	
mt017:007	12a	@	-	peljätkö
mt017:007	12b	@	-	"
mt017:007	12b	.	-	.␣
mt017:008	mt017:008	mt017:008	VERSE	Mt␣17:8␣
mt017:008	2	@	-	Ja␣
mt017:008	1	(@)	-	kun␣
mt017:008	1	(@)	-	he␣
mt017:008	1	@	-	nostivat␣
mt017:008	(3) 4	@	-	silmänsä
mt017:008	5	%pers	3	
mt017:008	-	(,)	-	,␣
mt017:008	6	@	-	eivät␣
mt017:008	7	(@)	-	he␣
mt017:008	7	@	-	nähneet␣
mt017:008	6	@	-	ketään␣
mt017:008	8 9	@	-	muuta␣
mt017:008	8 9	@	-	kuin␣
mt017:008	(10)	-	UNTRANSLATED	
mt017:008	11	@	-	Jeesuksen␣
mt017:008	12a	@	-	yksinään
mt017:008	12b	.	-	.␣
mt017:009	mt017:009	mt017:009	VERSE	Mt␣17:9␣
mt017:009	1	@	-	Ja␣
mt017:009	3	@	-	heidän␣
mt017:009	2	@	-	kulkiessaan␣
mt017:009	2	@	-	alas␣
mt017:009	(5) 6	@	-	vuorelta␣
mt017:009	4	%case	LOC	
mt017:009	10 (9)	@	-	Jeesus␣
mt017:009	7	@	-	varoitti␣
mt017:009	8	@	-	heitä␣
mt017:009	11a	@	-	sanoen
mt017:009	11b	:	-	:␣
mt017:009	11b	@	-	"
mt017:009	12	@	-	Älkää␣
mt017:009	12	@	-	kenellekään␣
mt017:009	13	@	-	kertoko␣
mt017:009	14	@	-	tätä␣
mt017:009	15	@	-	näkyä
mt017:009	-	(,)	-	,␣
mt017:009	16 17	@	-	ennenkuin␣
mt017:009	(20) 21	@	-	Ihmisen␣
mt017:009	(18) 19	@	-	Poika␣
mt017:009	24a	(@)	-	on␣
mt017:009	24a	@	-	noussut␣
mt017:009	23	@	-	kuolleista
mt017:009	22	%case	LOC	
mt017:009	24b	@	-	"
mt017:009	24b	.	-	.␣
mt017:010	mt017:010	mt017:010	VERSE	Mt␣17:10␣
mt017:010	1	@	-	Ja␣
mt017:010	-	(@)	-	hänen␣
mt017:010	(4) 5	@	-	opetuslapsensa␣
mt017:010	2	@	-	kysyivät␣
mt017:010	3	@	-	häneltä␣
mt017:010	6a	@	-	sanoen
mt017:010	6b	:	-	:␣
mt017:010	6b	@	-	"
mt017:010	7	@	-	Miksi␣
mt017:010	8	@	-	sitten␣
mt017:010	10 (9)	@	-	kirjanoppineet␣
mt017:010	11	@	-	sanovat
mt017:010	-	(,)	-	,␣
mt017:010	12	@	-	että␣
mt017:010	13	@	-	Eliaan␣
mt017:010	14	@	-	pitää␣
mt017:010	15	@	-	tulla␣
mt017:010	16a	@	-	ensin
mt017:010	-	(?)	-	?
mt017:010	16b	@	-	"␣
mt017:011	mt017:011	mt017:011	VERSE	Mt␣17:11␣
mt017:011	pro%1	@	-	Jeesus␣
mt017:011	(2)	-	UNTRANSLATED	
mt017:011	3	@	-	vastasi␣
mt017:011	-	(@)	-	ja␣
mt017:011	4a	@	-	sanoi
mt017:011	4b	:	-	:␣
mt017:011	4b	@	-	"
mt017:011	5	@	-	Elias␣
mt017:011	6	@	-	tosin␣
mt017:011	7	@	-	tulee␣
mt017:011	8	@	-	ja␣
mt017:011	9	@	-	asettaa␣
mt017:011	10a	@	-	kaikki␣
mt017:011	9	@	-	kohdalleen
mt017:011	10b	.	-	.␣
mt017:012	mt017:012	mt017:012	VERSE	Mt␣17:12␣
mt017:012	2	@	-	Mutta␣
mt017:012	1	(@)	-	minä␣
mt017:012	1	@	-	sanon␣
mt017:012	3	@	-	teille
mt017:012	-	(,)	-	,␣
mt017:012	4	@	-	että␣
mt017:012	5	@	-	Elias␣
mt017:012	7a	(@)	-	on␣
mt017:012	6	@	-	jo␣
mt017:012	7a	@	-	tullut
mt017:012	7b	.	-	.␣
mt017:012	8	@	-	Mutta␣
mt017:012	10	(@)	-	he␣
mt017:012	9	@	-	eivät␣
mt017:012	10	@	-	tunteneet␣
mt017:012	11	@	-	häntä
mt017:012	-	(,)	-	,␣
mt017:012	12	@	-	vaan␣
mt017:012	13	@	-	tekivät␣
mt017:012	15	@	-	hänelle
mt017:012	14	%case	LOC	
mt017:012	-	(,)	-	,␣
mt017:012	16	@	-	mitä␣
mt017:012	17a	@	-	tahtoivat
mt017:012	17b	.	-	.␣
mt017:012	18	@	-	Samoin␣
mt017:012	19	@	-	myös␣
mt017:012	(22) 23	@	-	Ihmisen␣
mt017:012	(20) 21	@	-	Poika␣
mt017:012	24	@	-	saa␣
mt017:012	25	@	-	kärsiä␣
mt017:012	27a	@	-	heiltä
mt017:012	26	%case	LOC	
mt017:012	27b	.	-	.
mt017:012	27b	@	-	"␣
mt017:013	mt017:013	mt017:013	VERSE	Mt␣17:13␣
mt017:013	1	@	-	Silloin␣
mt017:013	(3) 4	@	-	opetuslapset␣
mt017:013	2	@	-	ymmärsivät␣
mt017:013	(5)	-	UNTRANSLATED	
mt017:013	10	(@)	-	hänen␣
mt017:013	10	@	-	puhuneen␣
mt017:013	11a	@	-	heille␣
mt017:013	7	@	-	Johannes␣
mt017:013	(8) 9	@	-	Kastajasta
mt017:013	6	%case	LOC	
mt017:013	11b	.	-	.␣
mt017:014	mt017:014	mt017:014	VERSE	Mt␣17:14␣
mt017:014	1	@	-	Ja␣
mt017:014	2	(@)	-	kun␣
mt017:014	2	(@)	-	he␣
mt017:014	2	@	-	saapuivat␣
mt017:014	(4) 5	@	-	kansan␣
mt017:014	3	@	-	luo
mt017:014	-	(,)	-	,␣
mt017:014	6	@	-	tuli␣
mt017:014	7	@	-	hänen␣
mt017:014	6	@	-	tykönsä␣
mt017:014	8	(@)	-	muuan␣
mt017:014	8	@	-	mies
mt017:014	-	(,)	-	,␣
mt017:014	9	@	-	polvistui␣
mt017:014	10	@	-	hänen␣
mt017:014	9	@	-	eteensä␣
mt017:015	mt017:015	mt017:015	VERSE	Mt␣17:15␣
mt017:015	1	@	-	ja␣
mt017:015	2a	@	-	sanoi
mt017:015	2b	:	-	:␣
mt017:015	2b	@	-	"
mt017:015	3a	@	-	Herra
mt017:015	3b	,	-	,␣
mt017:015	4	@	-	armahda␣
mt017:015	5	@	-	minun␣
mt017:015	(6) 7a	@	-	poikaani
mt017:015	7b	,	-	,␣
mt017:015	8	@	-	sillä␣
mt017:015	9	(@)	-	hän␣
mt017:015	9	@	-	on␣
mt017:015	9	@	-	kuunvaihetautinen␣
mt017:015	10	@	-	ja␣
mt017:015	12a	@	-	kärsii␣
mt017:015	11	@	-	kovin
mt017:015	12b	;	-	;␣
mt017:015	13	@	-	usein␣
mt017:015	(14)	-	UNTRANSLATED	
mt017:015	15	(@)	-	hän␣
mt017:015	15	@	-	kaatuu
mt017:015	-	(,)	-	,␣
mt017:015	20	@	-	milloin␣
mt017:015	(17) 18	@	-	tuleen
mt017:015	16	%case	LOC	
mt017:015	-	(,)	-	,␣
mt017:015	(19)	-	UNTRANSLATED	
mt017:015	20	@	-	milloin␣
mt017:015	(22) 23a	@	-	veteen
mt017:015	21	%case	LOC	
mt017:015	23b	.	-	.␣
mt017:016	mt017:016	mt017:016	VERSE	Mt␣17:16␣
mt017:016	1	@	-	Ja␣
mt017:016	2	(@)	-	minä␣
mt017:016	2	@	-	toin␣
mt017:016	3	@	-	hänet␣
mt017:016	6a	@	-	sinun␣
mt017:016	(4) 5	@	-	opetuslastesi␣
mt017:016	2	@	-	tykö
mt017:016	6b	,	-	,␣
mt017:016	7	@	-	mutta␣
mt017:016	9	(@)	-	he␣
mt017:016	8	@	-	eivät␣
mt017:016	9	@	-	voineet␣
mt017:016	10	@	-	häntä␣
mt017:016	11a	@	-	parantaa
mt017:016	11b	.	-	.
mt017:016	11b	@	-	"␣
mt017:017	mt017:017	mt017:017	VERSE	Mt␣17:17␣
mt017:017	2	@	-	Niin␣
mt017:017	(3) 4	@	-	Jeesus␣
mt017:017	1	@	-	vastasi␣
mt017:017	-	(@)	-	ja␣
mt017:017	5a	@	-	sanoi
mt017:017	5b	:	-	:␣
mt017:017	5b	@	-	"
mt017:017	6	@	-	Voi␣
mt017:017	case%7	@	-	sinä␣
mt017:017	8	@	-	epäuskoinen␣
mt017:017	9	@	-	ja␣
mt017:017	10a	@	-	nurja␣
mt017:017	7	@	-	sukupolvi
mt017:017	10b	,	-	,␣
mt017:017	11 12	@	-	kuinka␣
mt017:017	11 12	@	-	kauan␣
mt017:017	15a	(@)	-	minun␣
mt017:017	tasp%15a	@	-	täytyy␣
mt017:017	15a	@	-	olla␣
mt017:017	14	@	-	teidän␣
mt017:017	13	@	-	kanssanne
mt017:017	-	(?)	-	?␣
mt017:017	16 17	@	-	Kuinka␣
mt017:017	16 17	@	-	kauan␣
mt017:017	18	@	-	kärsiä␣
mt017:017	19a	@	-	teitä
mt017:017	-	(?)	-	?␣
mt017:017	20	@	-	Tuokaa␣
mt017:017	22	@	-	hänet␣
mt017:017	23a	@	-	tänne␣
mt017:017	21	@	-	minun␣
mt017:017	case%21	@	-	tyköni
mt017:017	23b	.	-	.
mt017:017	23b	@	-	"␣
mt017:018	mt017:018	mt017:018	VERSE	Mt␣17:18␣
mt017:018	1	@	-	Ja␣
mt017:018	(4) 5	@	-	Jeesus␣
mt017:018	2	@	-	nuhteli␣
mt017:018	pro%3	@	-	riivaajaa
mt017:018	-	(,)	-	,␣
mt017:018	6	@	-	ja␣
mt017:018	(10) pro%11	@	-	se␣
mt017:018	7	@	-	lähti␣
mt017:018	pro%9	@	-	pojasta
mt017:018	8	%case	LOC	
mt017:018	-	(,)	-	,␣
mt017:018	12	@	-	ja␣
mt017:018	(14) 15	@	-	poika␣
mt017:018	13	@	-	oli␣
mt017:018	19a	@	-	siitä␣
mt017:018	(17) 18	@	-	hetkestä␣
mt017:018	16	%case	LOC	
mt017:018	13	@	-	terve
mt017:018	19b	.	-	.␣
mt017:019	mt017:019	mt017:019	VERSE	Mt␣17:19␣
mt017:019	1	@	-	Sitten␣
mt017:019	(3) 4	@	-	opetuslapset␣
mt017:019	2	@	-	menivät␣
mt017:019	(5) 6	@	-	Jeesuksen␣
mt017:019	2	@	-	tykö␣
mt017:019	7 8	@	-	eriksensä␣
mt017:019	-	(@)	-	ja␣
mt017:019	9a	@	-	sanoivat
mt017:019	9b	:	-	:␣
mt017:019	9b	@	-	"
mt017:019	10 11	@	-	Miksi␣
mt017:019	13	@	-	emme␣
mt017:019	12	@	-	me␣
mt017:019	14	@	-	voineet␣
mt017:019	15	@	-	ajaa␣
mt017:019	16a	@	-	sitä␣
mt017:019	15	@	-	ulos
mt017:019	-	(?)	-	?
mt017:019	16b	@	-	"␣
mt017:020	mt017:020	mt017:020	VERSE	Mt␣17:20␣
mt017:020	2	@	-	Niin␣
mt017:020	1	@	-	hän␣
mt017:020	3	@	-	sanoi␣
mt017:020	4a	@	-	heille
mt017:020	4b	:	-	:␣
mt017:020	4b	@	-	"
mt017:020	8a	@	-	Teidän␣
mt017:020	(6) 7	@	-	epäuskonne␣
mt017:020	5	@	-	tähden
mt017:020	8b	;	-	;␣
mt017:020	10	@	-	sillä␣
mt017:020	9	@	-	totisesti␣
mt017:020	11	(@)	-	minä␣
mt017:020	11	@	-	sanon␣
mt017:020	12a	@	-	teille
mt017:020	12b	:	-	:␣
mt017:020	13	@	-	jos␣
mt017:020	14	(@)	-	teillä␣
mt017:020	14	@	-	olisi␣
mt017:020	15	@	-	uskoa␣
mt017:020	17 18a	@	-	sinapinsiemenenkään␣
mt017:020	16	@	-	verran
mt017:020	-	(,)	-	,␣
mt017:020	-	(@)	-	niin␣
mt017:020	19	(@)	-	te␣
mt017:020	19	(@)	-	voisitte␣
mt017:020	19	@	-	sanoa␣
mt017:020	22a	@	-	tälle␣
mt017:020	(20) 21	@	-	vuorelle
mt017:020	22b	:	-	:␣
mt017:020	22b	@	-	'
mt017:020	23	@	-	Siirry␣
mt017:020	24	@	-	täältä␣
mt017:020	25a	@	-	tuonne
mt017:020	25b	@	-	'
mt017:020	25b	,	-	,␣
mt017:020	26	@	-	ja␣
mt017:020	27a	(@)	-	se␣
mt017:020	27a	@	-	siirtyisi
mt017:020	27b	,	-	,␣
mt017:020	28	@	-	eikä␣
mt017:020	29	@	-	mikään␣
mt017:020	30	@	-	olisi␣
mt017:020	31a	@	-	teille␣
mt017:020	30	@	-	mahdotonta
mt017:020	31b	@	-	"
mt017:020	31b	.	-	.␣
mt017:021	mt017:021	mt017:021	VERSE	Mt␣17:21␣
mt017:021	2	@	-	Mutta␣
mt017:021	1	@	-	tätä␣
mt017:021	(3) 4	@	-	lajia␣
mt017:021	5	@	-	ei␣
mt017:021	6	(@)	-	saa␣
mt017:021	6	@	-	lähtemään␣
mt017:021	6	(@)	-	ulos␣
mt017:021	7 8	@	-	muulla␣
mt017:021	7 8	@	-	kuin␣
mt017:021	10	@	-	rukouksella␣
mt017:021	9	%case	LOC	
mt017:021	11	@	-	ja␣
mt017:021	12a	@	-	paastolla
mt017:021	12b	.	-	.␣
mt017:022	mt017:022	mt017:022	VERSE	Mt␣17:22␣
mt017:022	2	@	-	Ja␣
mt017:022	1	(@)	-	kun␣
mt017:022	3	@	-	he␣
mt017:022	1	@	-	yhdessä␣
mt017:022	1	@	-	vaelsivat␣
mt017:022	(5) 6	@	-	Galileassa
mt017:022	4	%case	LOC	
mt017:022	-	(,)	-	,␣
mt017:022	7	@	-	sanoi␣
mt017:022	10a (9)	@	-	Jeesus␣
mt017:022	8	@	-	heille
mt017:022	10b	:	-	:␣
mt017:022	10b	@	-	"
mt017:022	(14) 15	@	-	Ihmisen␣
mt017:022	(12) 13	@	-	Poika␣
mt017:022	16	@	-	annetaan␣
mt017:022	11	%case	?	
mt017:022	19a	@	-	ihmisten␣
mt017:022	18	@	-	käsiin
mt017:022	17	%case	LOC	
mt017:022	19b	,	-	,␣
mt017:023	mt017:023	mt017:023	VERSE	Mt␣17:23␣
mt017:023	1	@	-	ja␣
mt017:023	2	(@)	-	he␣
mt017:023	2	@	-	tappavat␣
mt017:023	3a	@	-	hänet
mt017:023	3b	,	-	,␣
mt017:023	4	@	-	ja␣
mt017:023	6	@	-	kolmantena␣
mt017:023	(5) 7	@	-	päivänä␣
mt017:023	8a	(@)	-	hän␣
mt017:023	8a	@	-	nousee␣
mt017:023	8a	@	-	ylös
mt017:023	8b	@	-	"
mt017:023	8b	.	-	.␣
mt017:023	9	@	-	Ja␣
mt017:023	10	(@)	-	he␣
mt017:023	10	@	-	tulivat␣
mt017:023	11a	@	-	kovin␣
mt017:023	10	@	-	murheellisiksi
mt017:023	11b	.	-	.␣
mt017:024	mt017:024	mt017:024	VERSE	Mt␣17:24␣
mt017:024	2	@	-	Ja␣
mt017:024	1	(@)	-	kun␣
mt017:024	3	@	-	he␣
mt017:024	1	@	-	saapuivat␣
mt017:024	5	@	-	Kapernaumiin
mt017:024	4	%case	LOC	
mt017:024	-	(,)	-	,␣
mt017:024	6	@	-	tulivat␣
mt017:024	(8) 9	@	-	temppeliveron␣
mt017:024	10 (7)	@	-	kantajat␣
mt017:024	(11) 12	@	-	Pietarin␣
mt017:024	6	@	-	luo␣
mt017:024	13	@	-	ja␣
mt017:024	14a	@	-	sanoivat
mt017:024	-	(:)	-	:␣
mt017:024	-	(@)	-	"
mt017:024	18	@	-	Eikö␣
mt017:024	17	@	-	teidän␣
mt017:024	(15) 16	@	-	opettajanne␣
mt017:024	19a	@	-	maksa␣
mt017:024	(20a) 21a	@	-	temppeliveroa
mt017:024	-	(?)	-	?
mt017:024	21b	@	-	"␣
mt017:025	mt017:025	mt017:025	VERSE	Mt␣17:25␣
mt017:025	1a	(@)	-	Hän␣
mt017:025	1a	@	-	sanoi
mt017:025	-	(:)	-	:␣
mt017:025	-	(@)	-	"
mt017:025	pro%2a	@	-	Maksaa
mt017:025	-	(@)	-	"
mt017:025	-	(.)	-	.␣
mt017:025	3	@	-	Ja␣
mt017:025	4	(@)	-	kun␣
mt017:025	4	(@)	-	hän␣
mt017:025	4	@	-	tuli␣
mt017:025	(6) 7	@	-	huoneeseen
mt017:025	5	%case	LOC	
mt017:025	-	(,)	-	,␣
mt017:025	8	@	-	kysyi␣
mt017:025	(10) 11	@	-	Jeesus␣
mt017:025	9	@	-	häneltä␣
mt017:025	8	@	-	ensi␣
mt017:025	8	@	-	sanaksi
mt017:025	(12a)	-	UNTRANSLATED	
mt017:025	-	(:)	-	:␣
