lk001:001	lk001:001	lk001:001	VERSE	Lk␣1:1␣
lk013:024	-	(@)	-	"
lk013:024	1	@	-	Kilvoitelkaa␣
lk013:024	2	@	-	päästäksenne␣
lk013:024	2	@	-	sisälle␣
lk013:024	5	@	-	ahtaasta␣
lk013:024	(4) 6a	@	-	ovesta
lk013:024	3	%case	LOC	
lk013:024	6b	,	-	,␣
lk013:024	7	@	-	sillä␣
lk013:024	8a	@	-	monet
lk013:024	8b	,	-	,␣
lk013:024	9	@	-	sanon␣
lk013:024	9	(@)	-	minä␣
lk013:024	10a	@	-	teille
lk013:024	10b	,	-	,␣
lk013:024	11	@	-	koettavat␣
lk013:024	12	@	-	päästä␣
lk013:024	12	@	-	sisälle
lk013:024	-	(,)	-	,␣
lk013:024	13	@	-	mutta␣
lk013:024	14	@	-	eivät␣
lk013:024	15a	@	-	voi
lk013:024	15b	.	-	.␣
lk013:025	lk013:025	lk013:025	VERSE	Lk␣13:25␣
lk013:025	1 2	@	-	Sen␣
lk013:025	1 2	@	-	jälkeen␣
lk013:025	1 2	@	-	kuin␣
lk013:025	(5) 6	@	-	perheenisäntä␣
lk013:025	4	(@)	-	on␣
lk013:025	4	@	-	noussut␣
lk013:025	7	@	-	ja␣
lk013:025	8	@	-	sulkenut␣
lk013:025	10 (9)	@	-	oven␣
lk013:025	11	@	-	ja␣
lk013:025	12	(@)	-	te␣
lk013:025	12	@	-	rupeatte␣
lk013:025	14	@	-	seisomaan␣
lk013:025	13	@	-	ulkona␣
lk013:025	15	@	-	ja␣
lk013:025	16	@	-	kolkuttamaan␣
lk013:025	(17) 18	@	-	ovea␣
lk013:025	19a	@	-	sanoen
lk013:025	19b	:	-	:␣
lk013:025	19b	@	-	'
lk013:025	20a	@	-	Herra
lk013:025	20b	,	-	,␣
lk013:025	21	@	-	avaa␣
lk013:025	22a	@	-	meille
lk013:025	-	(@)	-	'
lk013:025	-	(,)	-	,␣
lk013:025	(23)	-	UNTRANSLATED	
lk013:025	24	@	-	vastaa␣
lk013:025	24	(@)	-	hän␣
lk013:025	-	(@)	-	ja␣
lk013:025	25	@	-	sanoo␣
lk013:025	26a	@	-	teille
lk013:025	26b	:	-	:␣
lk013:025	26b	@	-	'
lk013:025	27	@	-	En␣
lk013:025	28	(@)	-	minä␣
lk013:025	28	@	-	tunne␣
lk013:025	29	@	-	teitä␣
lk013:025	-	(@)	-	enkä␣
lk013:025	28	@	-	tiedä
lk013:025	-	(,)	-	,␣
lk013:025	30	@	-	mistä␣
lk013:025	31a	(@)	-	te␣
lk013:025	31a	@	-	olette
lk013:025	31b	@	-	'
lk013:025	31b	.	-	.␣
lk013:026	lk013:026	lk013:026	VERSE	Lk␣13:26␣
lk013:026	1	@	-	Silloin␣
lk013:026	2	(@)	-	te␣
lk013:026	2	@	-	rupeatte␣
lk013:026	3a	@	-	sanomaan
lk013:026	-	(:)	-	:␣
lk013:026	-	(@)	-	'
lk013:026	4	(@)	-	Mehän␣
lk013:026	4	@	-	söimme␣
lk013:026	7	@	-	ja␣
lk013:026	8	@	-	joimme␣
lk013:026	6	@	-	sinun␣
lk013:026	5	@	-	seurassasi
lk013:026	-	(,)	-	,␣
lk013:026	9	@	-	ja␣
lk013:026	13	@	-	meidän␣
lk013:026	(11) 12	@	-	kaduillamme␣
lk013:026	10	%case	LOC	
lk013:026	14a	(@)	-	sinä␣
lk013:026	14a	@	-	opetit
lk013:026	14b	@	-	'
lk013:026	14b	.	-	.␣
lk013:027	lk013:027	lk013:027	VERSE	Lk␣13:27␣
lk013:027	1	@	-	Mutta␣
lk013:027	2	(@)	-	hän␣
lk013:027	2	(@)	-	on␣
lk013:027	2	@	-	lausuva
lk013:027	-	(:)	-	:␣
lk013:027	-	(@)	-	'
lk013:027	3	(@)	-	Minä␣
lk013:027	3	@	-	sanon␣
lk013:027	4a	@	-	teille
lk013:027	4b	:	-	:␣
lk013:027	5	@	-	en␣
lk013:027	6a	@	-	tiedä
lk013:027	6b	,	-	,␣
lk013:027	8	@	-	mistä␣
lk013:027	7a	@	-	te␣
lk013:027	9a	@	-	olette
lk013:027	9b	.	-	.␣
lk013:027	10	@	-	Menkää␣
lk013:027	10	@	-	pois␣
lk013:027	12	@	-	minun␣
lk013:027	11	@	-	tyköäni
lk013:027	-	(,)	-	,␣
lk013:027	13	@	-	kaikki␣
lk013:027	case%14	@	-	te␣
lk013:027	15a	@	-	vääryyden␣
lk013:027	14	@	-	tekijät
lk013:027	15b	.	-	.
lk013:027	15b	@	-	'␣
lk013:028	lk013:028	lk013:028	VERSE	Lk␣13:28␣
lk013:028	1	@	-	Siellä␣
lk013:028	2	(@)	-	on␣
lk013:028	2	@	-	oleva␣
lk013:028	(3) 4	@	-	itku␣
lk013:028	5	@	-	ja␣
lk013:028	(8) 9a	@	-	hammasten␣
lk013:028	(6) 7	@	-	kiristys
lk013:028	9b	,	-	,␣
lk013:028	10	@	-	kun␣
lk013:028	11	@	-	näette␣
lk013:028	12	@	-	Aabrahamin␣
lk013:028	13	@	-	ja␣
lk013:028	14	@	-	Iisakin␣
lk013:028	15	@	-	ja␣
lk013:028	16	@	-	Jaakobin␣
lk013:028	17	@	-	ja␣
lk013:028	18	@	-	kaikkien␣
lk013:028	(19) 20	@	-	profeettain␣
lk013:028	-	(@)	-	olevan␣
lk013:028	(24) 25a	@	-	Jumalan␣
lk013:028	(22) 23	@	-	valtakunnassa
lk013:028	21	%case	LOC	
lk013:028	25b	,	-	,␣
lk013:028	27	@	-	mutta␣
lk013:028	-	(@)	-	huomaatte␣
lk013:028	26	@	-	itsenne␣
lk013:028	28	@	-	heitetyiksi␣
lk013:028	29a	@	-	ulos
lk013:028	29b	.	-	.␣
lk013:029	lk013:029	lk013:029	VERSE	Lk␣13:29␣
lk013:029	1	@	-	Ja␣
lk013:029	-	(@)	-	tulijoita␣
lk013:029	2	@	-	saapuu␣
lk013:029	4	@	-	idästä␣
lk013:029	3	%case	LOC	
lk013:029	5	@	-	ja␣
lk013:029	6	@	-	lännestä␣
lk013:029	7	@	-	ja␣
lk013:029	9	@	-	pohjoisesta␣
lk013:029	8	%case	LOC	
lk013:029	10	@	-	ja␣
lk013:029	11	@	-	etelästä
lk013:029	-	(,)	-	,␣
lk013:029	12	@	-	ja␣
lk013:029	13	(@)	-	he␣
lk013:029	13	@	-	aterioitsevat␣
lk013:029	(17) 18a	@	-	Jumalan␣
lk013:029	(15) 16	@	-	valtakunnassa
lk013:029	14	%case	LOC	
lk013:029	18b	.	-	.␣
lk013:030	lk013:030	lk013:030	VERSE	Lk␣13:30␣
lk013:030	1	@	-	Ja␣
lk013:030	2	@	-	katso
lk013:030	-	(,)	-	,␣
lk013:030	3	@	-	on␣
lk013:030	4	@	-	viimeisiä
lk013:030	-	(,)	-	,␣
lk013:030	5	@	-	jotka␣
lk013:030	6	@	-	tulevat␣
lk013:030	7	@	-	ensimmäisiksi
lk013:030	-	(,)	-	,␣
lk013:030	8	@	-	ja␣
lk013:030	9	@	-	on␣
lk013:030	10	@	-	ensimmäisiä
lk013:030	-	(,)	-	,␣
lk013:030	11	@	-	jotka␣
lk013:030	12	@	-	tulevat␣
lk013:030	13a	@	-	viimeisiksi
lk013:030	13b	.	-	.
lk013:030	13b	@	-	"␣
lk013:031	lk013:031	lk013:031	VERSE	Lk␣13:31␣
lk013:031	2	@	-	Samalla␣
lk013:031	(3) 4	@	-	hetkellä␣
lk013:031	1	%case	LOC	
lk013:031	5	@	-	tuli␣
lk013:031	-	(@)	-	hänen␣
lk013:031	5	@	-	luoksensa␣
lk013:031	6	@	-	muutamia␣
lk013:031	7	@	-	fariseuksia
lk013:031	-	(,)	-	,␣
lk013:031	-	(@)	-	ja␣
lk013:031	8	(@)	-	he␣
lk013:031	8	@	-	sanoivat␣
lk013:031	9a	@	-	hänelle
lk013:031	9b	:	-	:␣
lk013:031	9b	@	-	"
lk013:031	10	@	-	Lähde␣
lk013:031	11	@	-	ja␣
lk013:031	12	@	-	mene␣
lk013:031	13a	@	-	täältä␣
lk013:031	10	@	-	pois
lk013:031	13b	,	-	,␣
lk013:031	14	@	-	sillä␣
lk013:031	15	@	-	Herodes␣
lk013:031	16	@	-	tahtoo␣
lk013:031	18a	@	-	tappaa␣
lk013:031	17	@	-	sinut
lk013:031	18b	@	-	"
lk013:031	18b	.	-	.␣
lk013:032	lk013:032	lk013:032	VERSE	Lk␣13:32␣
lk013:032	1	@	-	Niin␣
lk013:032	2	(@)	-	hän␣
lk013:032	2	@	-	sanoi␣
lk013:032	3a	@	-	heille
lk013:032	3b	:	-	:␣
lk013:032	3b	@	-	"
lk013:032	4	@	-	Menkää␣
lk013:032	-	(@)	-	ja␣
lk013:032	5	@	-	sanokaa␣
lk013:032	8a	@	-	sille␣
lk013:032	(6) 7	@	-	ketulle
lk013:032	8b	:	-	:␣
lk013:032	8b	@	-	'
lk013:032	9	@	-	Katso
lk013:032	-	(,)	-	,␣
lk013:032	10	(@)	-	minä␣
lk013:032	10	@	-	ajan␣
lk013:032	10	@	-	ulos␣
lk013:032	11	@	-	riivaajia␣
lk013:032	12	@	-	ja␣
lk013:032	13 14	@	-	parannan␣
lk013:032	13 14	@	-	sairaita␣
lk013:032	15	@	-	tänään␣
lk013:032	16	@	-	ja␣
lk013:032	17	@	-	huomenna
lk013:032	-	(,)	-	,␣
lk013:032	18	@	-	ja␣
lk013:032	(19) 20	@	-	kolmantena␣
lk013:032	(19) 20	(@)	-	päivänä␣
lk013:032	21a	(@)	-	minä␣
lk013:032	21a	@	-	pääsen␣
lk013:032	21a	@	-	määräni␣
lk013:032	21a	@	-	päähän
lk013:032	21b	@	-	'
lk013:032	21b	.	-	.␣
lk013:033	lk013:033	lk013:033	VERSE	Lk␣13:33␣
lk013:033	1	@	-	Kuitenkin␣
lk013:033	3	@	-	minun␣
lk013:033	2	@	-	pitää␣
lk013:033	10a	@	-	vaeltaman␣
lk013:033	4	@	-	tänään␣
lk013:033	5	@	-	ja␣
lk013:033	6	@	-	huomenna␣
lk013:033	7	@	-	ja␣
lk013:033	(8) 9	@	-	ylihuomenna
lk013:033	10b	,	-	,␣
lk013:033	11	@	-	sillä␣
lk013:033	12	@	-	ei␣
lk013:033	13	@	-	sovi
lk013:033	-	(,)	-	,␣
lk013:033	-	(@)	-	että␣
lk013:033	14	@	-	profeetta␣
lk013:033	15	@	-	saa␣
lk013:033	15	@	-	surmansa␣
lk013:033	16	@	-	muualla␣
lk013:033	16	@	-	kuin␣
lk013:033	17a	@	-	Jerusalemissa
lk013:033	17b	.	-	.␣
lk013:034	lk013:034	lk013:034	VERSE	Lk␣13:34␣
lk013:034	1	@	-	Jerusalem
lk013:034	-	(,)	-	,␣
lk013:034	2a	@	-	Jerusalem
lk013:034	2b	,	-	,␣
lk013:034	3	@	-	sinä
lk013:034	-	(,)	-	,␣
lk013:034	3	@	-	joka␣
lk013:034	4	@	-	tapat␣
lk013:034	(5) 6	@	-	profeetat␣
lk013:034	7	@	-	ja␣
lk013:034	8	@	-	kivität␣
lk013:034	9	@	-	ne
lk013:034	-	(,)	-	,␣
lk013:034	9	@	-	jotka␣
lk013:034	10	(@)	-	ovat␣
lk013:034	pro%12a	@	-	sinun␣
lk013:034	11	@	-	tykösi␣
lk013:034	10	@	-	lähetetyt
lk013:034	12b	,	-	,␣
lk013:034	13	@	-	kuinka␣
lk013:034	13	@	-	usein␣
lk013:034	14	(@)	-	minä␣
lk013:034	14	(@)	-	olenkaan␣
lk013:034	14	@	-	tahtonut␣
lk013:034	15	@	-	koota␣
lk013:034	18	@	-	sinun␣
lk013:034	(16) 17	@	-	lapsesi
lk013:034	-	(,)	-	,␣
lk013:034	19 20	@	-	niinkuin␣
lk013:034	21	@	-	kana␣
lk013:034	-	(@)	-	kokoaa␣
lk013:034	(22) 24	@	-	poikansa␣
lk013:034	23	%pers	3	
lk013:034	(26) 27a	@	-	siipiensä␣
lk013:034	25	@	-	alle
lk013:034	-	(!)	-	!␣
lk013:034	28	@	-	Mutta␣
lk013:034	30a	(@)	-	te␣
lk013:034	29	@	-	ette␣
lk013:034	30a	(@)	-	ole␣
lk013:034	30a	@	-	tahtoneet
lk013:034	30b	.	-	.␣
lk013:035	lk013:035	lk013:035	VERSE	Lk␣13:35␣
lk013:035	1	@	-	Katso
lk013:035	-	(,)	-	,␣
lk013:035	-	(@)	-	'
lk013:035	6a	@	-	teidän␣
lk013:035	(4) 5	@	-	huoneenne␣
lk013:035	2	(@)	-	on␣
lk013:035	2	@	-	jäävä␣
lk013:035	2	@	-	hyljätyksi
lk013:035	(3)	-	UNTRANSLATED	
lk013:035	6b	@	-	'
lk013:035	6b	.	-	.␣
lk013:035	8a	@	-	Mutta␣
lk013:035	7a	(@)	-	minä␣
lk013:035	7a	@	-	sanon␣
lk013:035	9a	@	-	teille
lk013:035	-	(:)	-	:␣
lk013:035	12	(@)	-	te␣
lk013:035	10 11	@	-	ette␣
lk013:035	12	@	-	näe␣
lk013:035	13	@	-	minua
lk013:035	-	(,)	-	,␣
lk013:035	14a	@	-	ennenkuin␣
lk013:035	-	(@)	-	se␣
lk013:035	-	(@)	-	aika␣
lk013:035	15	@	-	tulee
lk013:035	-	(,)	-	,␣
lk013:035	16a	@	-	jolloin␣
lk013:035	17a	(@)	-	te␣
lk013:035	17a	@	-	sanotte
lk013:035	17b	:	-	:␣
lk013:035	17b	@	-	'
lk013:035	18	@	-	Siunattu␣
lk013:035	18	(@)	-	olkoon␣
lk013:035	19	@	-	hän
lk013:035	-	(,)	-	,␣
lk013:035	19	@	-	joka␣
lk013:035	20	@	-	tulee␣
lk013:035	23a	@	-	Herran␣
lk013:035	22	@	-	nimeen
lk013:035	21	%case	LOC	
lk013:035	23b	@	-	'
lk013:035	23b	.	-	.
lk013:035	23b	@	-	"␣
lk014:001	lk014:001	lk014:001	VERSE	Lk␣14:1␣
lk014:001	1	@	-	Ja␣
lk014:001	(2)	-	UNTRANSLATED	
lk014:001	3	@	-	kun␣
lk014:001	6	@	-	hän␣
lk014:001	14	@	-	sapattina␣
lk014:001	(4) 5	@	-	tuli␣
lk014:001	9	@	-	erään␣
lk014:001	(12a) 13	@	-	fariseusten␣
lk014:001	(10) 11a	@	-	johtomiehen␣
lk014:001	8	@	-	taloon␣
lk014:001	7	%case	LOC	
lk014:001	15 16	@	-	aterialle
lk014:001	-	(,)	-	,␣
lk014:001	(17)	-	UNTRANSLATED	
lk014:001	20	@	-	pitivät␣
lk014:001	18	@	-	he␣
lk014:001	21a	@	-	häntä␣
lk014:001	20	@	-	silmällä
lk014:001	19	%tasp	?	
lk014:001	21b	.	-	.␣
lk014:002	lk014:002	lk014:002	VERSE	Lk␣14:2␣
lk014:002	1	@	-	Ja␣
lk014:002	2	@	-	katso
lk014:002	-	(,)	-	,␣
lk014:002	-	(@)	-	siellä␣
lk014:002	5	@	-	oli␣
lk014:002	6	@	-	vesitautinen␣
lk014:002	3	@	-	mies␣
lk014:002	(4)	-	UNTRANSLATED	
lk014:002	8a	@	-	hänen␣
lk014:002	7	@	-	edessään
lk014:002	8b	.	-	.␣
lk014:003	lk014:003	lk014:003	VERSE	Lk␣14:3␣
lk014:003	1	@	-	Niin␣
lk014:003	(3) 4	@	-	Jeesus␣
lk014:003	2 5	@	-	rupesi␣
lk014:003	2 5	@	-	puhumaan␣
lk014:003	(7) 8	@	-	lainoppineille␣
lk014:003	6	%case	LOC	
lk014:003	9	@	-	ja␣
lk014:003	10	@	-	fariseuksille␣
lk014:003	-	(@)	-	ja␣
lk014:003	11a	@	-	sanoi
lk014:003	-	(:)	-	:␣
lk014:003	-	(@)	-	"
lk014:003	12	@	-	Onko␣
lk014:003	12	@	-	luvallista␣
lk014:003	15	@	-	parantaa␣
lk014:003	(13) 14	@	-	sapattina
lk014:003	-	(,)	-	,␣
lk014:003	16	@	-	vai␣
lk014:003	17a	@	-	eikö
lk014:003	17b	?	-	?
lk014:003	-	(@)	-	"␣
lk014:003	2/004	@	-	Mutta␣
lk014:003	1/004	@	-	he␣
lk014:003	3a/004	@	-	olivat␣
lk014:003	3a/004	@	-	vaiti
lk014:003	3b/004	.	-	.␣
lk014:004	lk014:004	lk014:004	VERSE	Lk␣14:4␣
lk014:004	4	@	-	Ja␣
lk014:004	5	(@)	-	hän␣
lk014:004	5	@	-	koski␣
lk014:004	-	(@)	-	mieheen
lk014:004	-	(,)	-	,␣
lk014:004	6	@	-	paransi␣
lk014:004	7	@	-	hänet␣
lk014:004	8	@	-	ja␣
lk014:004	9a	@	-	laski␣
lk014:004	9a	@	-	menemään
lk014:004	9b	.	-	.␣
lk014:005	lk014:005	lk014:005	VERSE	Lk␣14:5␣
lk014:005	1	@	-	Ja␣
lk014:005	4a	(@)	-	hän␣
lk014:005	4a	@	-	sanoi␣
lk014:005	3	@	-	heille
lk014:005	2	%case	LOC	
lk014:005	-	(:)	-	:␣
lk014:005	-	(@)	-	"
lk014:005	-	(@)	-	Jos␣
lk014:005	5	@	-	joltakin␣
lk014:005	6	@	-	teistä␣
lk014:005	12a	@	-	putoaa␣
lk014:005	7	@	-	poika␣
lk014:005	8	@	-	tai␣
lk014:005	9	@	-	härkä␣
lk014:005	11	@	-	kaivoon
lk014:005	10	%case	LOC	
lk014:005	12b	,	-	,␣
lk014:005	14	@	-	eikö␣
lk014:005	13	%clitic	kO	
lk014:005	16	(@)	-	hän␣
lk014:005	15	@	-	heti␣
lk014:005	16	@	-	vedä␣
lk014:005	17	@	-	sitä␣
lk014:005	16	@	-	ylös␣
lk014:005	19 (20) 21a	@	-	sapatinpäivänäkin
lk014:005	18	%case	ESS	
lk014:005	-	(?)	-	?
lk014:005	21b	@	-	"␣
lk014:006	lk014:006	lk014:006	VERSE	Lk␣14:6␣
lk014:006	2	@	-	Eivätkä␣
lk014:006	1	%clitic	kA	
lk014:006	3	(@)	-	he␣
lk014:006	3	@	-	kyenneet␣
lk014:006	4	@	-	vastaamaan␣
lk014:006	6a	@	-	tähän
lk014:006	5	%case	LOC	
lk014:006	6b	.	-	.␣
lk014:007	lk014:007	lk014:007	VERSE	Lk␣14:7␣
lk014:007	2	@	-	Ja␣
lk014:007	7	@	-	huomatessaan
lk014:007	-	(,)	-	,␣
lk014:007	8	@	-	kuinka␣
lk014:007	(4) 5	@	-	kutsutut␣
lk014:007	3	%case	NOM	
lk014:007	11a	@	-	valitsivat␣
lk014:007	11a	@	-	itselleen␣
lk014:007	10 (9)	@	-	ensimmäisiä␣
lk014:007	10 (9)	@	-	sijoja
lk014:007	-	(,)	-	,␣
lk014:007	1	(@)	-	hän␣
lk014:007	1	@	-	puhui␣
lk014:007	-	(@)	-	heille␣
lk014:007	6a	@	-	vertauksen␣
lk014:007	-	(@)	-	ja␣
lk014:007	12	@	-	sanoi␣
lk014:007	14a	@	-	heille
lk014:007	13	%case	LOC	
lk014:007	14b	:	-	:␣
lk014:008	lk014:008	lk014:008	VERSE	Lk␣14:8␣
lk014:008	-	(@)	-	"
lk014:008	1	@	-	Kun␣
lk014:008	4	@	-	joku␣
lk014:008	3	%case	NOM	
lk014:008	2	(@)	-	on␣
lk014:008	2	@	-	kutsunut␣
lk014:008	2	(@)	-	sinut␣
lk014:008	6a	@	-	häihin
lk014:008	5	%case	LOC	
lk014:008	6b	,	-	,␣
lk014:008	7	@	-	älä␣
lk014:008	8	@	-	asetu␣
lk014:008	8	@	-	aterioimaan␣
lk014:008	(10) 11a	@	-	ensimmäiselle␣
lk014:008	(10) 11a	@	-	sijalle
lk014:008	9	%case	LOC	
lk014:008	-	(;)	-	;␣
lk014:008	-	(@)	-	sillä
lk014:008	11b	,	-	,␣
lk014:008	12	@	-	jos␣
lk014:008	18a	@	-	hän␣
lk014:008	17	%case	NOM	
lk014:008	15	@	-	on␣
lk014:008	16	@	-	kutsunut␣
lk014:008	-	(@)	-	jonkun␣
lk014:008	14	@	-	sinua␣
lk014:008	13	@	-	arvollisemman
lk014:008	18b	,	-	,␣
lk014:009	lk014:009	lk014:009	VERSE	Lk␣14:9␣
lk014:009	1	@	-	niin␣
lk014:009	3	@	-	hän
lk014:009	-	(,)	-	,␣
lk014:009	3	@	-	joka␣
lk014:009	7	(@)	-	on␣
lk014:009	4	@	-	sinut␣
lk014:009	5	@	-	ja␣
lk014:009	6	@	-	hänet␣
lk014:009	7	@	-	kutsunut
lk014:009	-	(,)	-	,␣
lk014:009	-	(@)	-	ehkä␣
lk014:009	2	@	-	tulee␣
lk014:009	-	(@)	-	ja␣
lk014:009	8	@	-	sanoo␣
lk014:009	9a	@	-	sinulle
lk014:009	9b	:	-	:␣
lk014:009	9b	@	-	'
lk014:009	10	@	-	Anna␣
lk014:009	11	@	-	tälle␣
lk014:009	12a	@	-	sija
lk014:009	12b	@	-	'
lk014:009	12b	,	-	,␣
lk014:009	13	@	-	ja␣
lk014:009	14	@	-	silloin␣
lk014:009	15	(@)	-	sinä␣
lk014:009	15	@	-	saat␣
lk014:009	17	@	-	häveten␣
lk014:009	16	%case	MAN	
lk014:009	21a	@	-	siirtyä␣
lk014:009	19	@	-	viimeiselle␣
lk014:009	(18) 20	@	-	paikalle
lk014:009	21b	.	-	.␣
lk014:010	lk014:010	lk014:010	VERSE	Lk␣14:10␣
lk014:010	1	@	-	Vaan␣
lk014:010	2	@	-	kun␣
lk014:010	3a	(@)	-	olet␣
lk014:010	3a	@	-	kutsuttu
lk014:010	3b	,	-	,␣
lk014:010	4	@	-	mene␣
lk014:010	-	(@)	-	ja␣
lk014:010	5	@	-	asetu␣
lk014:010	8	@	-	viimeiselle␣
lk014:010	(7) 9a	@	-	sijalle
lk014:010	6	%case	LOC	
lk014:010	9b	,	-	,␣
lk014:010	10	@	-	ja␣
lk014:010	10	@	-	niin␣
lk014:010	16	(@)	-	on␣
lk014:010	13	@	-	se
lk014:010	-	(,)	-	,␣
lk014:010	13	@	-	joka␣
lk014:010	14	(@)	-	on␣
lk014:010	15	@	-	sinut␣
lk014:010	14	@	-	kutsunut
lk014:010	-	(,)	-	,␣
lk014:010	-	(@)	-	sisään␣
lk014:010	12	@	-	tullessaan␣
lk014:010	11	%case	LOC	
lk014:010	16	@	-	sanova␣
lk014:010	17a	@	-	sinulle
lk014:010	17b	:	-	:␣
lk014:010	17b	@	-	'
lk014:010	18a	@	-	Ystäväni
lk014:010	18b	,	-	,␣
lk014:010	19	@	-	astu␣
lk014:010	20a	@	-	ylemmäksi
lk014:010	20b	@	-	'
lk014:010	20b	.	-	.␣
lk014:010	21	@	-	Silloin␣
lk014:010	22	@	-	tulee␣
lk014:010	23	@	-	sinulle␣
lk014:010	24	@	-	kunnia␣
lk014:010	26	@	-	kaikkien␣
lk014:010	(27) 28	@	-	pöytäkumppaniesi␣
lk014:010	29a	%pers	?	
lk014:010	25	@	-	edessä
lk014:010	29b	.	-	.␣
lk014:011	lk014:011	lk014:011	VERSE	Lk␣14:11␣
lk014:011	1	@	-	Sillä␣
lk014:011	2	@	-	jokainen
lk014:011	-	(,)	-	,␣
lk014:011	3	@	-	joka␣
lk014:011	5	@	-	itsensä␣
lk014:011	4	@	-	ylentää
lk014:011	-	(,)	-	,␣
lk014:011	6a	@	-	alennetaan
lk014:011	6b	,	-	,␣
lk014:011	7	@	-	ja␣
lk014:011	8	@	-	joka␣
lk014:011	10	@	-	itsensä␣
lk014:011	9	@	-	alentaa
lk014:011	-	(,)	-	,␣
lk014:011	-	(@)	-	se␣
lk014:011	11a	@	-	ylennetään
lk014:011	11b	.	-	.
lk014:011	11b	@	-	"␣
lk014:012	lk014:012	lk014:012	VERSE	Lk␣14:12␣
lk014:012	2	@	-	Ja␣
lk014:012	1	(@)	-	hän␣
lk014:012	1	@	-	sanoi␣
lk014:012	3	@	-	myös␣
lk014:012	4	@	-	sille
lk014:012	-	(,)	-	,␣
lk014:012	4	@	-	joka␣
lk014:012	5	(@)	-	oli␣
lk014:012	6a	@	-	hänet␣
lk014:012	5	@	-	kutsunut
lk014:012	6b	:	-	:␣
lk014:012	6b	@	-	"
lk014:012	7	@	-	Kun␣
lk014:012	8	@	-	laitat␣
lk014:012	9	@	-	päivälliset␣
lk014:012	10	@	-	tai␣
lk014:012	11a	@	-	illalliset
lk014:012	11b	,	-	,␣
lk014:012	12	@	-	älä␣
lk014:012	13	@	-	kutsu␣
lk014:012	(14) 15	@	-	ystäviäsi
lk014:012	16	%pers	?	
lk014:012	-	(,)	-	,␣
lk014:012	17	@	-	älä␣
lk014:012	(18) 19	@	-	veljiäsi
lk014:012	20	%pers	?	
lk014:012	-	(,)	-	,␣
lk014:012	21	@	-	älä␣
lk014:012	(22) 23	@	-	sukulaisiasi␣
lk014:012	24	%pers	?	
lk014:012	25	@	-	äläkä␣
lk014:012	27a	@	-	rikkaita␣
lk014:012	26	@	-	naapureita
lk014:012	27b	,	-	,␣
lk014:012	28	@	-	etteivät␣
lk014:012	30	@	-	hekin␣
lk014:012	29	%clitic	kin	
lk014:012	31	@	-	vuorostaan␣
lk014:012	31	@	-	kutsuisi␣
lk014:012	32	@	-	sinua
lk014:012	-	(,)	-	,␣
lk014:012	33	@	-	ja␣
lk014:012	-	(@)	-	ettet␣
lk014:012	36a	@	-	sinä␣
lk014:012	-	(@)	-	siten␣
lk014:012	34	@	-	saisi␣
lk014:012	35	@	-	maksua
lk014:012	36b	.	-	.␣
lk014:013	lk014:013	lk014:013	VERSE	Lk␣14:13␣
lk014:013	1	@	-	Vaan␣
lk014:013	2	@	-	kun␣
lk014:013	4a	@	-	laitat␣
lk014:013	3	@	-	pidot
lk014:013	4b	,	-	,␣
lk014:013	5	@	-	kutsu␣
lk014:013	6a	@	-	köyhiä
lk014:013	6b	,	-	,␣
lk014:013	7a	@	-	raajarikkoja
lk014:013	7b	,	-	,␣
lk014:013	8a	@	-	rampoja
lk014:013	8b	,	-	,␣
lk014:013	9a	@	-	sokeita
lk014:013	9b	;	-	;␣
lk014:014	lk014:014	lk014:014	VERSE	Lk␣14:14␣
lk014:014	1	@	-	niin␣
lk014:014	3a	(@)	-	sinä␣
lk014:014	3a	(@)	-	olet␣
lk014:014	3a	@	-	oleva␣
lk014:014	2	@	-	autuas
lk014:014	3b	,	-	,␣
lk014:014	4	@	-	koska␣
lk014:014	6	(@)	-	he␣
lk014:014	5	@	-	eivät␣
lk014:014	6	@	-	voi␣
lk014:014	7	@	-	maksaa␣
lk014:014	8a	@	-	sinulle
lk014:014	8b	;	-	;␣
lk014:014	10	@	-	sillä␣
lk014:014	11	@	-	sinulle␣
lk014:014	9	@	-	maksetaan␣
lk014:014	(15) 16a	@	-	vanhurskasten␣
lk014:014	(13) 14	@	-	ylösnousemuksessa
lk014:014	12	%case	LOC	
lk014:014	16b	.	-	.
lk014:014	16b	@	-	"␣
lk014:015	lk014:015	lk014:015	VERSE	Lk␣14:15␣
lk014:015	6	@	-	Tämän␣
lk014:015	(2)	-	UNTRANSLATED	
lk014:015	1	@	-	kuullessaan␣
lk014:015	3	@	-	eräs␣
lk014:015	(4) 5	@	-	pöytäkumppaneista␣
lk014:015	7	@	-	sanoi␣
lk014:015	8a	@	-	hänelle
lk014:015	-	(:)	-	:␣
lk014:015	-	(@)	-	"
lk014:015	9	@	-	Autuas␣
lk014:015	10	@	-	se
lk014:015	-	(,)	-	,␣
lk014:015	10	@	-	joka␣
lk014:015	11 12	(@)	-	saa␣
lk014:015	11 12	@	-	olla␣
lk014:015	11 12	@	-	aterialla␣
lk014:015	(16) 17a	@	-	Jumalan␣
lk014:015	(14) 15	@	-	valtakunnassa
lk014:015	13	%case	LOC	
lk014:015	-	(!)	-	!
lk014:015	17b	@	-	"␣
lk014:016	lk014:016	lk014:016	VERSE	Lk␣14:16␣
lk014:016	2	@	-	Niin␣
lk014:016	1	@	-	hän␣
lk014:016	3	@	-	sanoi␣
