ac001:001	ac001:001	ac001:001	VERSE	Apt␣1:1␣
ac016:003	12	@	-	tähden
ac016:003	-	(,)	-	,␣
ac016:003	15	@	-	joita␣
ac016:003	16	@	-	oli␣
ac016:003	20a	@	-	niillä␣
ac016:003	(18) 19	@	-	paikkakunnilla
ac016:003	17	%case	LOC	
ac016:003	20b	;	-	;␣
ac016:003	22	@	-	sillä␣
ac016:003	23	@	-	kaikki␣
ac016:003	21	@	-	tiesivät
ac016:003	-	(,)	-	,␣
ac016:003	24	@	-	että␣
ac016:003	28	@	-	hänen␣
ac016:003	(26) 27	@	-	isänsä␣
ac016:003	29a	@	-	oli␣
ac016:003	25	@	-	kreikkalainen
ac016:003	29b	.	-	.␣
ac016:004	ac016:004	ac016:004	VERSE	Apt␣16:4␣
ac016:004	2	@	-	Ja␣
ac016:004	1	@	-	sitä␣
ac016:004	1	@	-	mukaa␣
ac016:004	1	@	-	kuin␣
ac016:004	3	(@)	-	he␣
ac016:004	3	@	-	vaelsivat␣
ac016:004	(4) 5a	@	-	kaupungista␣
ac016:004	(4) 5a	@	-	kaupunkiin
ac016:004	5b	,	-	,␣
ac016:004	6	@	-	antoivat␣
ac016:004	6	(@)	-	he␣
ac016:004	7	@	-	heille␣
ac016:004	8	@	-	noudatettaviksi␣
ac016:004	9	@	-	ne␣
ac016:004	10	@	-	säädökset
ac016:004	-	(,)	-	,␣
ac016:004	11	@	-	jotka␣
ac016:004	(14) 15	@	-	apostolit␣
ac016:004	13	%case	NOM	
ac016:004	16	@	-	ja␣
ac016:004	20a	@	-	Jerusalemin␣
ac016:004	19	%case	GEN	
ac016:004	(18)	-	UNTRANSLATED	
ac016:004	17	@	-	vanhimmat␣
ac016:004	12	(@)	-	olivat␣
ac016:004	12	@	-	hyväksyneet
ac016:004	20b	.	-	.␣
ac016:005	ac016:005	ac016:005	VERSE	Apt␣16:5␣
ac016:005	2 3	@	-	Niin␣
ac016:005	(1) 4	@	-	seurakunnat␣
ac016:005	5	@	-	vahvistuivat␣
ac016:005	(6) 7	@	-	uskossa␣
ac016:005	8	@	-	ja␣
ac016:005	9	@	-	saivat␣
ac016:005	13a	@	-	päivä␣
ac016:005	13a	@	-	päivältä␣
ac016:005	12	%case	LOC	
ac016:005	9	@	-	yhä␣
ac016:005	9	@	-	enemmän␣
ac016:005	(10) pro%11	@	-	jäseniä
ac016:005	13b	.	-	.␣
ac016:006	ac016:006	ac016:006	VERSE	Apt␣16:6␣
ac016:006	2	@	-	Ja␣
ac016:006	1	(@)	-	he␣
ac016:006	1	@	-	kulkivat␣
ac016:006	(3) 4	@	-	Frygian␣
ac016:006	5	@	-	ja␣
ac016:006	6	@	-	Galatian␣
ac016:006	7	@	-	maan␣
ac016:006	1	@	-	kautta
ac016:006	-	(,)	-	,␣
ac016:006	-	(@)	-	sillä␣
ac016:006	11	@	-	Pyhä␣
ac016:006	(10) 12	@	-	Henki␣
ac016:006	9	%case	NOM	
ac016:006	8	@	-	esti␣
ac016:006	-	(@)	-	heitä␣
ac016:006	13	@	-	julistamasta␣
ac016:006	(14) 15	@	-	sanaa␣
ac016:006	(17) 18a	@	-	Aasiassa
ac016:006	16	%case	LOC	
ac016:006	18b	.	-	.␣
ac016:007	ac016:007	ac016:007	VERSE	Apt␣16:7␣
ac016:007	2	@	-	Ja␣
ac016:007	1	@	-	tultuaan␣
ac016:007	(4) 5	@	-	Mysian␣
ac016:007	3	@	-	kohdalle␣
ac016:007	6	(@)	-	he␣
ac016:007	6	@	-	yrittivät␣
ac016:007	10a	@	-	lähteä␣
ac016:007	(8) 9	@	-	Bityniaan
ac016:007	7	%case	LOC	
ac016:007	10b	,	-	,␣
ac016:007	11	@	-	mutta␣
ac016:007	17a	@	-	Jeesuksen␣
ac016:007	(15) 16	@	-	Henki␣
ac016:007	12	@	-	ei␣
ac016:007	13	@	-	sallinut␣
ac016:007	14	@	-	heidän␣
ac016:007	-	(@)	-	sitä␣
ac016:007	-	(@)	-	tehdä
ac016:007	17b	.	-	.␣
ac016:008	ac016:008	ac016:008	VERSE	Apt␣16:8␣
ac016:008	2	@	-	Niin␣
ac016:008	1	(@)	-	he␣
ac016:008	1	@	-	vaelsivat␣
ac016:008	1	@	-	ohi␣
ac016:008	(3) 4	@	-	Mysian␣
ac016:008	-	(@)	-	ja␣
ac016:008	5	@	-	menivät␣
ac016:008	7a	@	-	Trooaaseen
ac016:008	6	%case	LOC	
ac016:008	7b	.	-	.␣
ac016:009	ac016:009	ac016:009	VERSE	Apt␣16:9␣
ac016:009	1	@	-	Ja␣
ac016:009	(6) 7	@	-	Paavali␣
ac016:009	8a	@	-	näki␣
ac016:009	(4a) 5	@	-	yöllä␣
ac016:009	3a	%case	LOC	
ac016:009	2	@	-	näyn
ac016:009	8b	:	-	:␣
ac016:009	10	@	-	makedonialainen␣
ac016:009	9	@	-	mies␣
ac016:009	(11)	-	UNTRANSLATED	
ac016:009	13	@	-	seisoi␣
ac016:009	12	%tasp	PAST	
ac016:009	14	@	-	ja␣
ac016:009	15	@	-	pyysi␣
ac016:009	16	@	-	häntä␣
ac016:009	(17)	-	UNTRANSLATED	
ac016:009	18a	@	-	sanoen
ac016:009	18b	:	-	:␣
ac016:009	18b	@	-	"
ac016:009	19	@	-	Tule␣
ac016:009	19	@	-	yli␣
ac016:009	21	@	-	Makedoniaan␣
ac016:009	20	%case	LOC	
ac016:009	-	(@)	-	ja␣
ac016:009	22	@	-	auta␣
ac016:009	23a	@	-	meitä
ac016:009	23b	@	-	"
ac016:009	23b	.	-	.␣
ac016:010	ac016:010	ac016:010	VERSE	Apt␣16:10␣
ac016:010	2	@	-	Ja␣
ac016:010	1	@	-	kun␣
ac016:010	5a	(@)	-	hän␣
ac016:010	5a	(@)	-	oli␣
ac016:010	5a	@	-	nähnyt␣
ac016:010	3	@	-	sen␣
ac016:010	4	@	-	näyn
ac016:010	-	(,)	-	,␣
ac016:010	-	(@)	-	niin␣
ac016:010	7	(@)	-	me␣
ac016:010	6	@	-	kohta␣
ac016:010	7	@	-	tahdoimme␣
ac016:010	7	@	-	päästä␣
ac016:010	8	@	-	lähtemään␣
ac016:010	10	@	-	Makedoniaan
ac016:010	9	%case	LOC	
ac016:010	-	(,)	-	,␣
ac016:010	-	(@)	-	sillä␣
ac016:010	11	(@)	-	me␣
ac016:010	11	@	-	käsitimme
ac016:010	-	(,)	-	,␣
ac016:010	12	@	-	että␣
ac016:010	(15) 16	@	-	Jumala␣
ac016:010	13	(@)	-	oli␣
ac016:010	13	@	-	kutsunut␣
ac016:010	14	@	-	meitä␣
ac016:010	17	@	-	julistamaan␣
ac016:010	18a	@	-	heille␣
ac016:010	17	@	-	evankeliumia
ac016:010	18b	.	-	.␣
ac016:011	ac016:011	ac016:011	VERSE	Apt␣16:11␣
ac016:011	1	(@)	-	Kun␣
ac016:011	2	@	-	nyt␣
ac016:011	1	(@)	-	olimme␣
ac016:011	1	@	-	purjehtineet␣
ac016:011	4	@	-	Trooaasta
ac016:011	3	%case	LOC	
ac016:011	-	(,)	-	,␣
ac016:011	5	@	-	kuljimme␣
ac016:011	5	@	-	suoraan␣
ac016:011	7a	@	-	Samotrakeen
ac016:011	6	%case	LOC	
ac016:011	-	(,)	-	,␣
ac016:011	9	@	-	ja␣
ac016:011	10 (8)	@	-	seuraavana␣
ac016:011	10 (8)	@	-	päivänä␣
ac016:011	12	@	-	Neapoliin
ac016:011	11	%case	LOC	
ac016:011	-	(,)	-	,␣
ac016:012	ac016:012	ac016:012	VERSE	Apt␣16:12␣
ac016:012	2	@	-	ja␣
ac016:012	2	@	-	sieltä␣
ac016:012	4a	@	-	Filippiin
ac016:012	3	%case	LOC	
ac016:012	4b	,	-	,␣
ac016:012	5	@	-	joka␣
ac016:012	6	@	-	on␣
ac016:012	8	@	-	ensimmäinen␣
ac016:012	12a	@	-	kaupunki␣
ac016:012	-	(@)	-	siinä␣
ac016:012	9	@	-	osassa␣
ac016:012	(10) 11	@	-	Makedoniaa
ac016:012	12b	,	-	,␣
ac016:012	13a	@	-	siirtokunta
ac016:012	13b	.	-	.␣
ac016:012	17	@	-	Siinä␣
ac016:012	(15)	-	UNTRANSLATED	
ac016:012	(18) 19	@	-	kaupungissa␣
ac016:012	16	%case	LOC	
ac016:012	20	(@)	-	me␣
ac016:012	20	@	-	viivyimme␣
ac016:012	14	%tasp	PAST	
ac016:012	22a	@	-	muutamia␣
ac016:012	21	@	-	päiviä
ac016:012	22b	.	-	.␣
ac016:013	ac016:013	ac016:013	VERSE	Apt␣16:13␣
ac016:013	2	@	-	Ja␣
ac016:013	(1) 3 (4) 5	@	-	sapatinpäivänä␣
ac016:013	6	(@)	-	me␣
ac016:013	6	@	-	menimme␣
ac016:013	-	(@)	-	kaupungin␣
ac016:013	(8) 9	@	-	portin␣
ac016:013	7	@	-	ulkopuolelle
ac016:013	-	(,)	-	,␣
ac016:013	11	@	-	joen␣
ac016:013	pro%10	@	-	rannalle
ac016:013	-	(,)	-	,␣
ac016:013	12	@	-	jossa␣
ac016:013	13	@	-	arvelimme␣
ac016:013	15a	@	-	olevan␣
ac016:013	14	@	-	rukouspaikan
ac016:013	15b	,	-	,␣
ac016:013	16	@	-	ja␣
ac016:013	17	@	-	istuimme␣
ac016:013	-	(@)	-	sinne␣
ac016:013	-	(@)	-	ja␣
ac016:013	18	@	-	puhuimme␣
ac016:013	20	@	-	kokoontuneille␣
ac016:013	(19) 21a	@	-	naisille
ac016:013	21b	.	-	.␣
ac016:014	ac016:014	ac016:014	VERSE	Apt␣16:14␣
ac016:014	1	@	-	Ja␣
ac016:014	2	@	-	eräs␣
ac016:014	5a	@	-	Lyydia␣
ac016:014	4	@	-	niminen␣
ac016:014	6	@	-	purppuranmyyjä␣
ac016:014	8	@	-	Tyatiran␣
ac016:014	7	@	-	kaupungista
ac016:014	-	(,)	-	,␣
ac016:014	(10) 11a 9	@	-	jumalaapelkääväinen␣
ac016:014	3	@	-	nainen
ac016:014	11b	,	-	,␣
ac016:014	12a	(@)	-	oli␣
ac016:014	12a	@	-	kuulemassa
ac016:014	-	(;)	-	;␣
ac016:014	-	(@)	-	ja␣
ac016:014	(14) 15	@	-	Herra␣
ac016:014	16	@	-	avasi␣
ac016:014	13	@	-	hänen␣
ac016:014	(17) 18	@	-	sydämensä␣
ac016:014	19	@	-	ottamaan␣
ac016:014	19	@	-	vaarin␣
ac016:014	20	@	-	siitä
ac016:014	-	(,)	-	,␣
ac016:014	20	@	-	mitä␣
ac016:014	(23) 24a	@	-	Paavali␣
ac016:014	22	%case	NOM	
ac016:014	21	@	-	puhui
ac016:014	24b	.	-	.␣
ac016:015	ac016:015	ac016:015	VERSE	Apt␣16:15␣
ac016:015	2	@	-	Ja␣
ac016:015	1	@	-	kun␣
ac016:015	3	(@)	-	hänet␣
ac016:015	4	@	-	ja␣
ac016:015	7a	@	-	hänen␣
ac016:015	(5) 6	@	-	perhekuntansa␣
ac016:015	3	(@)	-	oli␣
ac016:015	3	@	-	kastettu
ac016:015	-	(,)	-	,␣
ac016:015	8	@	-	pyysi␣
ac016:015	8	(@)	-	hän␣
ac016:015	-	(@)	-	meitä␣
ac016:015	9a	@	-	sanoen
ac016:015	-	(:)	-	:␣
ac016:015	-	(@)	-	"
ac016:015	10	@	-	Jos␣
ac016:015	11	(@)	-	te␣
ac016:015	11	@	-	pidätte␣
ac016:015	12	@	-	minua␣
ac016:015	(14) 15	@	-	Herraan␣
ac016:015	13 (16a)	@	-	uskovaisena
ac016:015	-	(,)	-	,␣
ac016:015	-	(@)	-	niin␣
ac016:015	17	@	-	tulkaa␣
ac016:015	21	@	-	minun␣
ac016:015	(19) 20	@	-	kotiini␣
ac016:015	18	%case	LOC	
ac016:015	-	(@)	-	ja␣
ac016:015	22a	@	-	majailkaa␣
ac016:015	-	(@)	-	siellä
ac016:015	-	(@)	-	"
ac016:015	-	(.)	-	.␣
ac016:015	23	@	-	Ja␣
ac016:015	24	(@)	-	hän␣
ac016:015	24	@	-	vaati␣
ac016:015	25a	@	-	meitä
ac016:015	25b	.	-	.␣
ac016:016	ac016:016	ac016:016	VERSE	Apt␣16:16␣
ac016:016	2	@	-	Ja␣
ac016:016	1	@	-	tapahtui␣
ac016:016	4	@	-	meidän␣
ac016:016	3	@	-	mennessämme␣
ac016:016	(6) 7	@	-	rukouspaikkaan
ac016:016	5	%case	LOC	
ac016:016	-	(,)	-	,␣
ac016:016	-	(@)	-	että␣
ac016:016	14a	@	-	meitä␣
ac016:016	13	@	-	vastaan␣
ac016:016	13	@	-	tuli␣
ac016:016	9	@	-	eräs␣
ac016:016	8	@	-	palvelijatar
ac016:016	-	(,)	-	,␣
ac016:016	10	(@)	-	jossa␣
ac016:016	10	@	-	oli␣
ac016:016	11 12	@	-	tietäjähenki␣
ac016:016	-	(@)	-	ja␣
ac016:016	15	@	-	joka␣
ac016:016	18	@	-	tuotti␣
ac016:016	17	@	-	paljon␣
ac016:016	16	@	-	tuloja␣
ac016:016	(19) 20	@	-	isännilleen␣
ac016:016	21	%pers	3	
ac016:016	22a	@	-	ennustamisellaan
ac016:016	22b	.	-	.␣
ac016:017	ac016:017	ac016:017	VERSE	Apt␣16:17␣
ac016:017	1	@	-	Hän␣
ac016:017	2	@	-	seurasi␣
ac016:017	(3) 4	@	-	Paavalia␣
ac016:017	5	@	-	ja␣
ac016:017	6	@	-	meitä␣
ac016:017	-	(@)	-	ja␣
ac016:017	7	@	-	huusi␣
ac016:017	8a	@	-	sanoen
ac016:017	8b	:	-	:␣
ac016:017	8b	@	-	"
ac016:017	9	@	-	Nämä␣
ac016:017	(10) 11	@	-	miehet␣
ac016:017	17a	@	-	ovat␣
ac016:017	(15) 16	@	-	korkeimman␣
ac016:017	(13) 14	@	-	Jumalan␣
ac016:017	12	@	-	palvelijoita
ac016:017	17b	,	-	,␣
ac016:017	18	@	-	jotka␣
ac016:017	19	@	-	julistavat␣
ac016:017	20	@	-	teille␣
ac016:017	22a	@	-	pelastuksen␣
ac016:017	21	@	-	tien
ac016:017	22b	@	-	"
ac016:017	22b	.	-	.␣
ac016:018	ac016:018	ac016:018	VERSE	Apt␣16:18␣
ac016:018	2	@	-	Ja␣
ac016:018	1	@	-	tätä␣
ac016:018	3	(@)	-	hän␣
ac016:018	3	@	-	teki␣
ac016:018	5	@	-	monta␣
ac016:018	6a	@	-	päivää
ac016:018	4	%case	PTV	
ac016:018	6b	.	-	.␣
ac016:018	8	@	-	Mutta␣
ac016:018	7	(@)	-	se␣
ac016:018	7	@	-	vaivasi␣
ac016:018	9	@	-	Paavalia
ac016:018	-	(,)	-	,␣
ac016:018	10	@	-	ja␣
ac016:018	11	(@)	-	hän␣
ac016:018	11	@	-	kääntyi␣
ac016:018	-	(@)	-	ja␣
ac016:018	14a	@	-	sanoi␣
ac016:018	(12) 13	@	-	hengelle
ac016:018	14b	:	-	:␣
ac016:018	14b	@	-	"
ac016:018	19	@	-	Jeesuksen␣
ac016:018	20	@	-	Kristuksen␣
ac016:018	18	@	-	nimessä␣
ac016:018	17	%case	LOC	
ac016:018	15	(@)	-	minä␣
ac016:018	15	@	-	käsken␣
ac016:018	16	@	-	sinun␣
ac016:018	21	@	-	lähteä␣
ac016:018	23a	@	-	hänestä
ac016:018	22	%case	LOC	
ac016:018	23b	@	-	"
ac016:018	23b	.	-	.␣
ac016:018	24	@	-	Ja␣
ac016:018	25	(@)	-	se␣
ac016:018	25	@	-	lähti␣
ac016:018	26	@	-	sillä␣
ac016:018	(27) 28a	@	-	hetkellä
ac016:018	28b	.	-	.␣
ac016:019	ac016:019	ac016:019	VERSE	Apt␣16:19␣
ac016:019	2	@	-	Mutta␣
ac016:019	1	(@)	-	kun␣
ac016:019	5	@	-	hänen␣
ac016:019	(3) 4	@	-	isäntänsä␣
ac016:019	1	@	-	näkivät
ac016:019	-	(,)	-	,␣
ac016:019	6	@	-	että␣
ac016:019	(10) 11	@	-	tulojen␣
ac016:019	(8) 9	@	-	toivo␣
ac016:019	7	(@)	-	oli␣
ac016:019	12a	@	-	heiltä␣
ac016:019	7	@	-	kadonnut
ac016:019	12b	,	-	,␣
ac016:019	13	@	-	ottivat␣
ac016:019	13	(@)	-	he␣
ac016:019	(14) 15	@	-	Paavalin␣
ac016:019	16	@	-	ja␣
ac016:019	(17) 18	@	-	Silaan␣
ac016:019	13	@	-	kiinni␣
ac016:019	-	(@)	-	ja␣
ac016:019	19	@	-	vetivät␣
ac016:019	-	(@)	-	heidät␣
ac016:019	(21) 22	@	-	torille␣
ac016:019	20	%case	LOC	
ac016:019	(24) 25	@	-	hallitusmiesten␣
ac016:019	23	@	-	eteen
ac016:019	-	(.)	-	.␣
ac016:020	ac016:020	ac016:020	VERSE	Apt␣16:20␣
ac016:020	1	@	-	Ja␣
ac016:020	2	@	-	vietyänsä␣
ac016:020	3	@	-	heidät␣
ac016:020	(4) 5	@	-	päällikköjen␣
ac016:020	2	@	-	eteen␣
ac016:020	6a	(@)	-	he␣
ac016:020	6a	@	-	sanoivat
ac016:020	6b	:	-	:␣
ac016:020	6b	@	-	"
ac016:020	7	@	-	Nämä␣
ac016:020	(8) 9	@	-	miehet␣
ac016:020	10	@	-	häiritsevät␣
ac016:020	11	@	-	meidän␣
ac016:020	(12) 13a	@	-	kaupunkimme␣
ac016:020	-	(@)	-	rauhaa
ac016:020	13b	;	-	;␣
ac016:020	15a	(@)	-	he␣
ac016:020	15a	@	-	ovat␣
ac016:020	14	@	-	juutalaisia␣
ac016:021	ac016:021	ac016:021	VERSE	Apt␣16:21␣
ac016:021	1	@	-	ja␣
ac016:021	2	@	-	opettavat␣
ac016:021	3	@	-	tapoja
ac016:021	-	(,)	-	,␣
ac016:021	4	@	-	joita␣
ac016:021	7	@	-	meidän␣
ac016:021	5	@	-	ei␣
ac016:021	6	@	-	ole␣
ac016:021	6	@	-	lupa␣
ac016:021	8	@	-	omaksua␣
ac016:021	9	@	-	eikä␣
ac016:021	10	@	-	noudattaa
ac016:021	-	(,)	-	,␣
ac016:021	-	(@)	-	koska␣
ac016:021	12a	(@)	-	me␣
ac016:021	12a	@	-	olemme␣
ac016:021	11	@	-	roomalaisia
ac016:021	12b	@	-	"
ac016:021	12b	.	-	.␣
ac016:022	ac016:022	ac016:022	VERSE	Apt␣16:22␣
ac016:022	1	@	-	Ja␣
ac016:022	(3) 4	@	-	kansakin␣
ac016:022	2	@	-	nousi␣
ac016:022	6	@	-	heitä␣
ac016:022	5	@	-	vastaan
ac016:022	-	(,)	-	,␣
ac016:022	7	@	-	ja␣
ac016:022	(8) 9	@	-	päälliköt␣
ac016:022	10	@	-	revittivät␣
ac016:022	11	@	-	heiltä␣
ac016:022	(12) 13	@	-	vaatteet␣
ac016:022	-	(@)	-	ja␣
ac016:022	14	@	-	käskivät␣
ac016:022	15a	@	-	lyödä␣
ac016:022	-	(@)	-	heitä␣
ac016:022	15a	@	-	raipoilla
ac016:022	15b	.	-	.␣
ac016:023	ac016:023	ac016:023	VERSE	Apt␣16:23␣
ac016:023	2	@	-	Ja␣
ac016:023	3 5	(@)	-	kun␣
ac016:023	3 5	(@)	-	olivat␣
ac016:023	4	@	-	heitä␣
ac016:023	1	@	-	paljon␣
ac016:023	3 5	@	-	pieksättäneet
ac016:023	-	(,)	-	,␣
ac016:023	6	@	-	heittivät␣
ac016:023	6	(@)	-	he␣
ac016:023	-	(@)	-	heidät␣
ac016:023	8	@	-	vankeuteen␣
ac016:023	7	%case	LOC	
ac016:023	-	(@)	-	ja␣
ac016:023	9	@	-	käskivät␣
ac016:023	(10) 11	@	-	vanginvartijan␣
ac016:023	12	@	-	tarkasti␣
ac016:023	13	@	-	vartioida␣
ac016:023	14a	@	-	heitä
ac016:023	14b	.	-	.␣
ac016:024	ac016:024	ac016:024	VERSE	Apt␣16:24␣
ac016:024	3	@	-	Sellaisen␣
ac016:024	2	@	-	käskyn␣
ac016:024	4	@	-	saatuaan␣
ac016:024	1	@	-	tämä␣
ac016:024	5	@	-	heitti␣
ac016:024	6	@	-	heidät␣
ac016:024	9	@	-	sisimpään␣
ac016:024	10 (8)	@	-	vankihuoneeseen␣
ac016:024	7	%case	LOC	
ac016:024	11	@	-	ja␣
ac016:024	14	@	-	pani␣
ac016:024	15	@	-	heidät␣
ac016:024	(12) 13 (17) 18a	@	-	jalkapuuhun
ac016:024	16	%case	LOC	
ac016:024	18b	.	-	.␣
ac016:025	ac016:025	ac016:025	VERSE	Apt␣16:25␣
ac016:025	2	@	-	Mutta␣
ac016:025	(3) 4	@	-	keskiyön␣
ac016:025	1	@	-	aikaan␣
ac016:025	5	@	-	Paavali␣
ac016:025	6	@	-	ja␣
ac016:025	7	@	-	Silas␣
ac016:025	8	(@)	-	olivat␣
ac016:025	8	@	-	rukouksissa␣
ac016:025	-	(@)	-	ja␣
ac016:025	9	@	-	veisasivat␣
ac016:025	9	@	-	ylistystä␣
ac016:025	(10) 11a	@	-	Jumalalle
ac016:025	-	(;)	-	;␣
ac016:025	13	@	-	ja␣
ac016:025	(15) 16a	@	-	vangit␣
ac016:025	12	@	-	kuuntelivat␣
ac016:025	14	@	-	heitä
ac016:025	16b	.	-	.␣
ac016:026	ac016:026	ac016:026	VERSE	Apt␣16:26␣
ac016:026	2	@	-	Silloin␣
ac016:026	4	@	-	tapahtui␣
ac016:026	1	@	-	yhtäkkiä␣
ac016:026	5	@	-	suuri␣
ac016:026	3	@	-	maanjäristys
ac016:026	-	(,)	-	,␣
ac016:026	6	@	-	niin␣
ac016:026	6	@	-	että␣
ac016:026	(10) 11a	@	-	vankilan␣
ac016:026	(8) 9	@	-	perustukset␣
ac016:026	7	@	-	järkkyivät
ac016:026	11b	,	-	,␣
ac016:026	13	@	-	ja␣
ac016:026	14	@	-	samassa␣
ac016:026	17	@	-	kaikki␣
ac016:026	(15) 16	@	-	ovet␣
ac016:026	12	@	-	aukenivat
ac016:026	-	(,)	-	,␣
ac016:026	18	@	-	ja␣
ac016:026	19	@	-	kaikkien␣
ac016:026	(20) 21	@	-	kahleet␣
ac016:026	22a	@	-	irtautuivat
ac016:026	22b	.	-	.␣
ac016:027	ac016:027	ac016:027	VERSE	Apt␣16:27␣
ac016:027	1	(@)	-	Kun␣
ac016:027	(2) (3)	-	UNTRANSLATED	
ac016:027	(4) 5	@	-	vanginvartija␣
ac016:027	1	@	-	heräsi␣
ac016:027	6	@	-	ja␣
ac016:027	7	@	-	näki␣
ac016:027	(11) 12a	@	-	vankilan␣
ac016:027	10 (9)	@	-	ovien␣
ac016:027	8	@	-	olevan␣
ac016:027	8	@	-	auki
ac016:027	12b	,	-	,␣
ac016:027	13a	@	-	veti␣
ac016:027	13a	(@)	-	hän␣
ac016:027	(14a) 15	@	-	miekkansa␣
ac016:027	-	(@)	-	ja␣
ac016:027	16	@	-	aikoi␣
ac016:027	18	@	-	surmata␣
ac016:027	17	@	-	itsensä
ac016:027	-	(,)	-	,␣
ac016:027	19	@	-	luullen␣
ac016:027	(21) 22a	@	-	vankien␣
ac016:027	20	@	-	karanneen
ac016:027	22b	.	-	.␣
ac016:028	ac016:028	ac016:028	VERSE	Apt␣16:28␣
ac016:028	2	@	-	Mutta␣
ac016:028	(5a) 6	@	-	Paavali␣
ac016:028	1	@	-	huusi␣
ac016:028	3	@	-	suurella␣
ac016:028	4a	@	-	äänellä␣
ac016:028	7a	@	-	sanoen
ac016:028	7b	:	-	:␣
ac016:028	7b	@	-	"
ac016:028	8	@	-	Älä␣
ac016:028	9	@	-	tee␣
ac016:028	10	@	-	itsellesi␣
ac016:028	-	(@)	-	mitään␣
ac016:028	11a	@	-	pahaa
ac016:028	11b	,	-	,␣
ac016:028	13	@	-	sillä␣
ac016:028	14	(@)	-	me␣
ac016:028	12	@	-	kaikki␣
ac016:028	14	@	-	olemme␣
ac016:028	15a	@	-	täällä
ac016:028	15b	@	-	"
ac016:028	15b	.	-	.␣
ac016:029	ac016:029	ac016:029	VERSE	Apt␣16:29␣
ac016:029	2	@	-	Niin␣
ac016:029	1	(@)	-	hän␣
ac016:029	1	@	-	pyysi␣
ac016:029	3	@	-	valoa
ac016:029	-	(,)	-	,␣
ac016:029	4	@	-	juoksi␣
ac016:029	4	@	-	sisälle␣
ac016:029	5	@	-	ja␣
ac016:029	8	@	-	lankesi␣
ac016:029	6	@	-	vavisten␣
ac016:029	7	%case	MAN	
ac016:029	10 (9)	@	-	Paavalin␣
ac016:029	11a	@	-	ja␣
ac016:029	12a (13)	@	-	Silaan␣
ac016:029	8	@	-	eteen
ac016:029	-	(.)	-	.␣
ac016:030	ac016:030	ac016:030	VERSE	Apt␣16:30␣
ac016:030	1	@	-	Ja␣
ac016:030	2	(@)	-	hän␣
ac016:030	2	@	-	vei␣
ac016:030	3	@	-	heidät␣
ac016:030	4	@	-	ulos␣
ac016:030	-	(@)	-	ja␣
ac016:030	5a	@	-	sanoi
ac016:030	5b	:	-	:␣
ac016:030	5b	@	-	"
ac016:030	6a	@	-	Herrat
ac016:030	6b	,	-	,␣
ac016:030	7	@	-	mitä␣
ac016:030	8	@	-	minun␣
ac016:030	9	@	-	pitää␣
ac016:030	10	@	-	tekemän
ac016:030	-	(,)	-	,␣
ac016:030	11	@	-	että␣
ac016:030	12a	(@)	-	minä␣
ac016:030	12a	@	-	pelastuisin
ac016:030	-	(?)	-	?
ac016:030	12b	@	-	"␣
ac016:031	ac016:031	ac016:031	VERSE	Apt␣16:31␣
ac016:031	2	@	-	Niin␣
ac016:031	1	@	-	he␣
ac016:031	3a	@	-	sanoivat
ac016:031	3b	:	-	:␣
ac016:031	3b	@	-	"
ac016:031	4	@	-	Usko␣
ac016:031	(6) 7	@	-	Herraan␣
ac016:031	8	@	-	Jeesukseen
ac016:031	5	%case	LOC	
ac016:031	-	(,)	-	,␣
ac016:031	9	@	-	niin␣
ac016:031	11	@	-	sinä␣
ac016:031	10	@	-	pelastut␣
ac016:031	12	@	-	niin␣
ac016:031	12	@	-	myös␣
ac016:031	15a	@	-	sinun␣
ac016:031	(13) 14	@	-	perhekuntasi
ac016:031	15b	@	-	"
ac016:031	15b	.	-	.␣
ac016:032	ac016:032	ac016:032	VERSE	Apt␣16:32␣
ac016:032	1	@	-	Ja␣
ac016:032	2	(@)	-	he␣
ac016:032	2	@	-	puhuivat␣
ac016:032	(6) 7b	@	-	Jumalan␣
ac016:032	(4) 5	@	-	sanaa␣
ac016:032	3	@	-	hänelle␣
ac016:032	8	@	-	ynnä␣
ac016:032	9	@	-	kaikille
ac016:032	-	(,)	-	,␣
ac016:032	10	@	-	jotka␣
ac016:032	14a	@	-	hänen␣
ac016:032	(12) 13	@	-	kodissansa␣
ac016:032	11	%case	LOC	
ac016:032	-	(@)	-	olivat
ac016:032	14b	.	-	.␣
ac016:033	ac016:033	ac016:033	VERSE	Apt␣16:33␣
ac016:033	1	@	-	Ja␣
ac016:033	2	(@)	-	hän␣
ac016:033	2	@	-	otti␣
ac016:033	3	@	-	heidät␣
ac016:033	2	@	-	mukaansa␣
ac016:033	5	@	-	samalla␣
ac016:033	4	%case	LOC	
ac016:033	(8) 9	@	-	yön␣
ac016:033	(6) 7	@	-	hetkellä␣
ac016:033	4	%case	LOC	
ac016:033	-	(@)	-	ja␣
ac016:033	10	@	-	pesi␣
ac016:033	-	(@)	-	heidän␣
ac016:033	(12) 13a	@	-	haavansa
ac016:033	11	%case	NOM.GEN	
ac016:033	13b	,	-	,␣
ac016:033	14	@	-	ja␣
ac016:033	16	@	-	hänet␣
ac016:033	17	@	-	ja␣
ac016:033	20	@	-	kaikki␣
ac016:033	19	@	-	hänen␣
ac016:033	pro%18	@	-	omaisensa␣
ac016:033	15	@	-	kastettiin␣
ac016:033	21a	@	-	kohta
ac016:033	21b	.	-	.␣
