mt001:001	1	βίβλος/976/0974	NOM.FEM.SG	Βίβλος	biblos
mt017:004	19a	σκηνή/4633/4492	ACC.FEM.PL	σκηνάς	skēnas
mt017:004	19b	-/-/-	-	,	,
mt017:004	20	σύ/4771/4624	PRON.DAT.2sg	σοὶ	soi
mt017:004	21	εἷς/1520/-	ADJ.ACC.FEM.SG	μίαν	mian
mt017:004	22	καί/2532/2515	CNJ	καὶ	kai
mt017:004	23	Μωϋσῆς/3475/-	DAT.MASC.SG	Μωϋσεῖ	mōysei
mt017:004	24	εἷς/1520/-	ADJ.ACC.FEM.SG	μίαν	mian
mt017:004	25	καί/2532/2515	CNJ	καὶ	kai
mt017:004	26	Ἠλίας/2243/2231	DAT.MASC.SG	Ἡλείᾳ	hēleia
mt017:004	27a	εἷς/1520/-	ADJ.ACC.FEM.SG	μίαν	mian
mt017:004	27b	-/-/-	-	.	.
mt017:005	1	ἔτι/2089/2076	ADV	ἔτι	eti
mt017:005	2	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt017:005	3	λαλέω/2980&5723/2969	PRES.ACT.PART.GEN.MASC.SG	λαλοῦντος,	lalūntos,
mt017:005	4	ὁράω/3708&5640/3577	2AOR.MID.IMP.2sg	ἰδοὺ	idū
mt017:005	5	νεφέλη/3507/3376	NOM.FEM.SG	νεφέλη	nefelē
mt017:005	6	φωτεινός/5460/5299	ADJ.NOM.FEM.SG	φωτεινὴ	fōteinē
mt017:005	7	ἐπισκιάζω/1982&5656/1976	AOR.ACT.IND.3sg	ἐπεσκίασεν	epeskiasen
mt017:005	8a	αὐτός/846/0841	PRON.ACC.MASC.PL	αὐτούς	autūs
mt017:005	8b	-/-/-	-	,	,
mt017:005	9	καί/2532/2515	CNJ	καὶ	kai
mt017:005	10	ὁράω/3708&5640/3577	2AOR.MID.IMP.2sg	ἰδοὺ	idū
mt017:005	11	φωνή/5456/5295	NOM.FEM.SG	φωνὴ	fōnē
mt017:005	12	ἐκ/1537/1529	PREP	ἐκ	ek
mt017:005	13	ὁ/3588/3455	ART.GEN.FEM.SG	τῆς	tēs
mt017:005	14	νεφέλη/3507/3376	GEN.FEM.SG	νεφέλης	nefelēs
mt017:005	15a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.FEM.SG	λέγουσα	legūsa
mt017:005	15b	-/-/-	-	-	-
mt017:005	16	οὗτος/3778/-	DEM.NOM.SG.MASC	Οὗτός	ohotos
mt017:005	17	εἰμί/1510&5719/1504	PRES.ACT.IND.3sg	ἐστιν	estin
mt017:005	18	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:005	19	υἱός/5207/-	NOM.MASC.SG	Υἱός	huios
mt017:005	20	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt017:005	21	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:005	22a	ἀγαπητός/27/0027	ADJ.NOM.MASC.SG	ἀγαπητός	agapētos
mt017:005	22b	-/-/-	-	,	,
mt017:005	23	ἐν/1722/1714	PREP	ἐν	en
mt017:005	24	ὅς/3739/3607	REL.DAT.SG.MASC	ᾧ	hō
mt017:005	25a	εὐδοκέω/2106&5656/2094	AOR.ACT.IND.1sg	εὐδόκησα	eudokēsa
mt017:005	25b	-/-/-	-	·	·
mt017:005	26	ἀκούω/191&5720/0189	PRES.ACT.IMP.2pl	ἀκούετε	akūete
mt017:005	27a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt017:005	27b	-/-/-	-	.	.
mt017:006	1	καί/2532/2515	CNJ	καὶ	kai
mt017:006	2	ἀκούω/191&5660/0189	AOR.ACT.PART.NOM.MASC.PL	ἀκούσαντες	akūsantes
mt017:006	3	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt017:006	4	μαθητής/3101/3089	NOM.MASC.PL	μαθηταὶ	mathētai
mt017:006	5	πίπτω/4098&5627/3963	2AOR.ACT.IND.3pl	ἔπεσαν	epesan
mt017:006	6	ἐπί/1909/1903	PREP	ἐπὶ	epi
mt017:006	7	πρόσωπον/4383/4246	ACC.NEUT.SG	πρόσωπον	prosōpon
mt017:006	8	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt017:006	9	καί/2532/2515	CNJ	καὶ	kai
mt017:006	10	φοβέω/5399&5675/5240	AOR.PASS/DEP.IND.3pl	ἐφοβήθησαν	efobēthēsan
mt017:006	11a	σφόδρα/4970/4824	ADV	σφόδρα	sfodra
mt017:006	11b	-/-/-	-	.	.
mt017:007	1	καί/2532/2515	CNJ	καὶ	kai
mt017:007	2	προσέρχομαι/4334&5627/4196	2AOR.ACT.IND.3sg	προσῆλθεν	prosēlthen
mt017:007	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:007	4	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt017:007	5	καί/2532/2515	CNJ	καὶ	kai
mt017:007	6	ἅπτω/680&5671/0677	AOR.MID.PART.NOM.MASC.SG	ἁψάμενος	hapsamenos
mt017:007	7	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt017:007	8a	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt017:007	8b	-/-/-	-	-	-
mt017:007	9	ἐγείρω/1453&5682/1454	AOR.PASS.IMP.2pl	Ἐγέρθητε	egerthēte
mt017:007	10	καί/2532/2515	CNJ	καὶ	kai
mt017:007	11	μή/3361/3243	PRART.NOM	μὴ	mē
mt017:007	12a	φοβέω/5399&5737/5240	PRES.MID/PASS/DEP.IMP.2pl	φοβεῖσθε	fobeisthe
mt017:007	12b	-/-/-	-	.	.
mt017:008	1	ἐπαίρω/1869&5660/1862	AOR.ACT.PART.NOM.MASC.PL	ἐπάραντες	eparantes
mt017:008	2	δέ/1161/1160	CNJ	δὲ	de
mt017:008	3	ὁ/3588/3455	ART.ACC.MASC.PL	τοὺς	tūs
mt017:008	4	ὀφθαλμός/3788/3656	ACC.MASC.PL	ὀφθαλμοὺς	ofthalmūs
mt017:008	5	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt017:008	6	οὐδείς/3762/3629	ADJ.ACC.MASC.SG	οὐδένα	ūdena
mt017:008	7	ὁράω/3708&5627/3577	2AOR.ACT.IND.3pl	εἶδον	eidon
mt017:008	8	εἰ/1487/1489	COND	εἰ	ei
mt017:008	9	μή/3361/3243	PRART.NOM	μὴ	mē
mt017:008	10	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt017:008	11	Ἰησοῦς/2424/2406	ACC.MASC.SG	Ἰησοῦν	iēsūn
mt017:008	12a	μόνος/3440/3312	ADV	μόνον	monon
mt017:008	12b	-/-/-	-	.	.
mt017:009	1	καί/2532/2515	CNJ	Καὶ	kai
mt017:009	2	καταβαίνω/2597&5723/2577	PRES.ACT.PART.GEN.MASC.PL	καταβαινόντων	katabainontōn
mt017:009	3	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt017:009	4	ἐκ/1537/1529	PREP	ἐκ	ek
mt017:009	5	ὁ/3588/3455	ART.GEN.NEUT.SG	τοῦ	tū
mt017:009	6	ὄρος/3735/3603	GEN.NEUT.SG	ὄρους	orūs
mt017:009	7	ἐντέλλομαι/1781&5662/1774	AOR.MID/DEP.IND.3sg	ἐνετείλατο	eneteilato
mt017:009	8	αὐτός/846/0841	PRON.DAT.MASC.PL	αὐτοῖς	autois
mt017:009	9	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:009	10	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt017:009	11a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.SG	λέγων	legōn
mt017:009	11b	-/-/-	-	-	-
mt017:009	12	μηδείς/3367/3246	ADJ.DAT.MASC.SG	Μηδενὶ	mēdeni
mt017:009	13	λέγω/3004&5632/2992	2AOR.ACT.SBJV.2pl	εἴπητε	eipēte
mt017:009	14	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt017:009	15	ὅραμα/3705/3574	ACC.NEUT.SG	ὅραμα	horama
mt017:009	16	ἕως/2193/2183	ADV	ἕως	heōs
mt017:009	17	ὅς/3739/3607	REL.GEN.SG.MASC	οὗ	oho
mt017:009	18	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:009	19	υἱός/5207/-	NOM.MASC.SG	Υἱὸς	huios
mt017:009	20	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt017:009	21	ἄνθρωπος/444/0450	GEN.MASC.SG	ἀνθρώπου	anthrōpū
mt017:009	22	ἐκ/1537/1529	PREP	ἐκ	ek
mt017:009	23	νεκρός/3498/3368	ADJ.GEN.MASC.PL	νεκρῶν	nekrōn
mt017:009	24a	ἐγείρω/1453&5686/1454	AOR.PASS.SBJV.3sg	ἐγερθῇ	egerthē
mt017:009	24b	-/-/-	-	.	.
mt017:010	1	καί/2532/2515	CNJ	Καὶ	kai
mt017:010	2	ἐπερωτάω/1905&5656/1899	AOR.ACT.IND.3pl	ἐπηρώτησαν	epērōtēsan
mt017:010	3	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt017:010	4	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt017:010	5	μαθητής/3101/3089	NOM.MASC.PL	μαθηταὶ	mathētai
mt017:010	6a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.PL	λέγοντες	legontes
mt017:010	6b	-/-/-	-	-	-
mt017:010	7	τίς/5101/4949	INT.acc.SG.NEUT	Τί	ti
mt017:010	8	οὖν/3767/3635	CNJ	οὖν	ūn
mt017:010	9	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt017:010	10	γραμματεύς/1122/1121	NOM.MASC.PL	γραμματεῖς	grammateis
mt017:010	11	λέγω/3004&5719/2992	PRES.ACT.IND.3pl	λέγουσιν	legūsin
mt017:010	12	ὅτι/3754/3621	CNJ	ὅτι	hoti
mt017:010	13	Ἠλίας/2243/2231	ACC.MASC.SG	Ἡλείαν	hēleian
mt017:010	14	δεῖ/1163&5719/1162	PRES.ACT.IND.3sg	δεῖ	dei
mt017:010	15	ἔρχομαι/2064&5629/2056	2AOR.ACT.INF	ἐλθεῖν	elthein
mt017:010	16a	πρῶτος/4412/4273	ADVTEMP	πρῶτον	prōton
mt017:010	16b	-/-/-	-	;	;
mt017:011	1	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:011	2	δέ/1161/1160	CNJ	δὲ	de
mt017:011	3	ἀποκρίνομαι/611&5679/0611	AOR.PASS/DEP.PART.NOM.MASC.SG	ἀποκριθεὶς	apokritheis
mt017:011	4a	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt017:011	4b	-/-/-	-	-	-
mt017:011	5	Ἠλίας/2243/2231	NOM.MASC.SG	Ἡλείας	hēleias
mt017:011	6	μέν/3303/3182	PRT	μὲν	men
mt017:011	7	ἔρχομαι/2064&5736/2056	PRES.MID/PASS/DEP.IND.3sg	ἔρχεται	erkhetai
mt017:011	8	καί/2532/2515	CNJ	καὶ	kai
mt017:011	9	ἀποκαθιστάνω/600&5692/-	FUT.ACT.IND.3sg	ἀποκαταστήσει	apokatastēsei
mt017:011	10a	πᾶς/3956/3821	ADJ.ACC.NEUT.PL	πάντα	panta
mt017:011	10b	-/-/-	-	·	·
mt017:012	1	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt017:012	2	δέ/1161/1160	CNJ	δὲ	de
mt017:012	3	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt017:012	4	ὅτι/3754/3621	CNJ	ὅτι	hoti
mt017:012	5	Ἠλίας/2243/2231	NOM.MASC.SG	Ἡλείας	hēleias
mt017:012	6	ἤδη/2235/2224	ADV	ἤδη	ēdē
mt017:012	7a	ἔρχομαι/2064&5627/2056	2AOR.ACT.IND.3sg	ἦλθεν	ēlthen
mt017:012	7b	-/-/-	-	,	,
mt017:012	8	καί/2532/2515	CNJ	καὶ	kai
mt017:012	9	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt017:012	10	ἐπιγινώσκω/1921&5627/1914	2AOR.ACT.IND.3pl	ἐπέγνωσαν	epegnōsan
mt017:012	11	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν,	auton,
mt017:012	12	ἀλλά/235/0232	CNJ	ἀλλ’	all
mt017:012	13	ποιέω/4160&5656/4024	AOR.ACT.IND.3pl	ἐποίησαν	epoiēsan
mt017:012	14	ἐν/1722/1714	PREP	ἐν	en
mt017:012	15	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt017:012	16	ὅσος/3745/3613	PRON.acc.PL.NEUT	ὅσα	hosa
mt017:012	17a	θέλω/2309&5656/2291	AOR.ACT.IND.3pl	ἠθέλησαν	ēthelēsan
mt017:012	17b	-/-/-	-	·	·
mt017:012	18	οὕτω/3779/-	ADV	οὕτως	ohotōs
mt017:012	19	καί/2532/2515	CNJ	καὶ	kai
mt017:012	20	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:012	21	υἱός/5207/-	NOM.MASC.SG	Υἱὸς	huios
mt017:012	22	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt017:012	23	ἄνθρωπος/444/0450	GEN.MASC.SG	ἀνθρώπου	anthrōpū
mt017:012	24	μέλλω/3195&5719/3175	PRES.ACT.IND.3sg	μέλλει	mellei
mt017:012	25	πάσχω/3958&5721/3823	PRES.ACT.INF	πάσχειν	paskhein
mt017:012	26	ὑπό/5259/5099	PREP	ὑπ’	hyp
mt017:012	27a	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt017:012	27b	-/-/-	-	.	.
mt017:013	1	τότε/5119/4968	ADV	τότε	tote
mt017:013	2	συνίημι/4920&5656/4774	AOR.ACT.IND.3pl	συνῆκαν	synēkan
mt017:013	3	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt017:013	4	μαθητής/3101/3089	NOM.MASC.PL	μαθηταὶ	mathētai
mt017:013	5	ὅτι/3754/3621	CNJ	ὅτι	hoti
mt017:013	6	περί/4012/3877	PREP	περὶ	peri
mt017:013	7	Ἰωάννης/2491/2471	GEN.MASC.SG	Ἰωάνου	iōanū
mt017:013	8	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt017:013	9	βαπτιστής/910/0908	GEN.MASC.SG	Βαπτιστοῦ	baptistū
mt017:013	10	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt017:013	11a	αὐτός/846/0841	PRON.DAT.MASC.PL	αὐτοῖς	autois
mt017:013	11b	-/-/-	-	.	.
mt017:014	1	καί/2532/2515	CNJ	Καὶ	kai
mt017:014	2	ἔρχομαι/2064&5631/2056	2AOR.ACT.PART.GEN.MASC.PL	ἐλθόντων	elthontōn
mt017:014	3	πρός/4314/4177	PREP	πρὸς	pros
mt017:014	4	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt017:014	5	ὄχλος/3793/3661	ACC.MASC.SG	ὄχλον	okhlon
mt017:014	6	προσέρχομαι/4334&5627/4196	2AOR.ACT.IND.3sg	προσῆλθεν	prosēlthen
mt017:014	7	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt017:014	8	ἄνθρωπος/444/0450	NOM.MASC.SG	ἄνθρωπος	anthrōpos
mt017:014	9	γονυπετέω/1120&5723/1119	PRES.ACT.PART.NOM.MASC.SG	γονυπετῶν	gonypetōn
mt017:014	10	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt017:015	1	καί/2532/2515	CNJ	καὶ	kai
mt017:015	2a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.SG	λέγων	legōn
mt017:015	2b	-/-/-	-	-	-
mt017:015	3a	κύριος/2962/2950	VOC.MASC.SG	Κύριε	kyrie
mt017:015	3b	-/-/-	-	,	,
mt017:015	4	ἐλεέω/1653&5657/1647	AOR.ACT.IMP.2sg	ἐλέησόν	eleēson
mt017:015	5	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt017:015	6	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt017:015	7a	υἱός/5207/-	ACC.MASC.SG	υἱόν	huion
mt017:015	7b	-/-/-	-	,	,
mt017:015	8	ὅτι/3754/3621	CNJ	ὅτι	hoti
mt017:015	9	σεληνιάζομαι/4583&5736/4439	PRES.MID/PASS/DEP.IND.3sg	σεληνιάζεται	selēniadzetai
mt017:015	10	καί/2532/2515	CNJ	καὶ	kai
mt017:015	11	κακῶς/2560/2542	ADV	κακῶς	kakōs
mt017:015	12a	ἔχω/2192&5719/2182	PRES.ACT.IND.3sg	ἔχει	ekhei
mt017:015	12b	-/-/-	-	·	·
mt017:015	13	πολλάκις/4178/4042	ADV	πολλάκις	pollakis
mt017:015	14	γάρ/1063/1062	CNJ	γὰρ	gar
mt017:015	15	πίπτω/4098&5719/3963	PRES.ACT.IND.3sg	πίπτει	piptei
mt017:015	16	εἰς/1519/1513	PREP	εἰς	eis
mt017:015	17	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt017:015	18	πῦρ/4442/4303	ACC.NEUT.SG	πῦρ	pyr
mt017:015	19	καί/2532/2515	CNJ	καὶ	kai
mt017:015	20	πολλάκις/4178/4042	ADV	πολλάκις	pollakis
mt017:015	21	εἰς/1519/1513	PREP	εἰς	eis
mt017:015	22	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt017:015	23a	ὕδωρ/5204/5045	ACC.NEUT.SG	ὕδωρ	hodōr
mt017:015	23b	-/-/-	-	.	.
mt017:016	1	καί/2532/2515	CNJ	καὶ	kai
mt017:016	2	προσφέρω/4374&5656/4237	AOR.ACT.IND.1sg	προσήνεγκα	prosēnegka
mt017:016	3	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt017:016	4	ὁ/3588/3455	ART.DAT.MASC.PL	τοῖς	tois
mt017:016	5	μαθητής/3101/3089	DAT.MASC.PL	μαθηταῖς	mathētais
mt017:016	6a	σύ/4771/4624	PRON.GEN.2sg	σου	sū
mt017:016	6b	-/-/-	-	,	,
mt017:016	7	καί/2532/2515	CNJ	καὶ	kai
mt017:016	8	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt017:016	9	δύναμαι/1410&5675/1412	AOR.PASS/DEP.IND.3pl	ἠδυνήθησαν	ēdynēthēsan
mt017:016	10	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt017:016	11a	θεραπεύω/2323&5658/2305	AOR.ACT.INF	θεραπεῦσαι	therapeusai
mt017:016	11b	-/-/-	-	.	.
mt017:017	1	ἀποκρίνομαι/611&5679/0611	AOR.PASS/DEP.PART.NOM.MASC.SG	ἀποκριθεὶς	apokritheis
mt017:017	2	δέ/1161/1160	CNJ	δὲ	de
mt017:017	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:017	4	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt017:017	5a	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt017:017	5b	-/-/-	-	-	-
mt017:017	6	ὦ/5599/5434	INJ	Ὦ	ō
mt017:017	7	γενεά/1074/1073	VOC.FEM.SG	γενεὰ	genea
mt017:017	8	ἄπιστος/571/0571	ADJ.VOC.FEM.SG	ἄπιστος	apistos
mt017:017	9	καί/2532/2515	CNJ	καὶ	kai
mt017:017	10a	διαστρέφω/1294&5772/1292	PERF.PASS.PART.NOM.FEM.SG	διεστραμμένη	diestrammenē
mt017:017	10b	-/-/-	-	,	,
mt017:017	11	ἕως/2193/2183	ADV	ἕως	heōs
mt017:017	12	πότε/4219/4080	PRART.I	πότε	pote
mt017:017	13	μετά/3326/3207	PREP	μεθ’	meth
mt017:017	14	σύ/4771/4624	PRON.GEN.2pl	ὑμῶν	hymōn
mt017:017	15a	εἰμί/1510&5695/1504	FUT.MID/DEP.IND.1sg	ἔσομαι	esomai
mt017:017	15b	-/-/-	-	;	;
mt017:017	16	ἕως/2193/2183	ADV	ἕως	heōs
mt017:017	17	πότε/4219/4080	PRART.I	πότε	pote
mt017:017	18	ἀνέχω/430&5695/-	FUT.MID/DEP.IND.1sg	ἀνέξομαι	aneksomai
mt017:017	19a	σύ/4771/4624	PRON.GEN.2pl	ὑμῶν	hymōn
mt017:017	19b	-/-/-	-	;	;
mt017:017	20	φέρω/5342&5720/5183	PRES.ACT.IMP.2pl	φέρετέ	ferete
mt017:017	21	ἐγώ/1473/1476	PRON.DAT.1sg	μοι	moi
mt017:017	22	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt017:017	23a	ὧδε/5602/-	ADV	ὧδε	hōde
mt017:017	23b	-/-/-	-	.	.
mt017:018	1	καί/2532/2515	CNJ	καὶ	kai
mt017:018	2	ἐπιτιμάω/2008&5656/2003	AOR.ACT.IND.3sg	ἐπετίμησεν	epetimēsen
mt017:018	3	αὐτός/846/0841	PRON.DAT.NEUT.SG	αὐτῷ	autō
mt017:018	4	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:018	5	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς,	iēsūs,
mt017:018	6	καί/2532/2515	CNJ	καὶ	kai
mt017:018	7	ἐξέρχομαι/1831&5627/1823	2AOR.ACT.IND.3sg	ἐξῆλθεν	eksēlthen
mt017:018	8	ἀπό/575/0575	PREP	ἀπ’	ap
mt017:018	9	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt017:018	10	ὁ/3588/3455	ART.NOM.NEUT.SG	τὸ	to
mt017:018	11	δαιμόνιον/1140/1138	NOM.NEUT.SG	δαιμόνιον,	daimonion,
mt017:018	12	καί/2532/2515	CNJ	καὶ	kai
mt017:018	13	θεραπεύω/2323&5681/2305	AOR.PASS.IND.3sg	ἐθεραπεύθη	etherapeuthē
mt017:018	14	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:018	15	παῖς/3816/3683	NOM.MASC.SG	παῖς	pais
mt017:018	16	ἀπό/575/0575	PREP	ἀπὸ	apo
mt017:018	17	ὁ/3588/3455	ART.GEN.FEM.SG	τῆς	tēs
mt017:018	18	ὥρα/5610/5443	GEN.FEM.SG	ὥρας	hōras
mt017:018	19a	ἐκεῖνος/1565/1556	DEM.GEN.SG.FEM	ἐκείνης	ekeinēs
mt017:018	19b	-/-/-	-	.	.
mt017:019	1	τότε/5119/4968	ADV	Τότε	tote
mt017:019	2	προσέρχομαι/4334&5631/4196	2AOR.ACT.PART.NOM.MASC.PL	προσελθόντες	proselthontes
mt017:019	3	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt017:019	4	μαθητής/3101/3089	NOM.MASC.PL	μαθηταὶ	mathētai
mt017:019	5	ὁ/3588/3455	ART.DAT.MASC.SG	τῷ	tō
mt017:019	6	Ἰησοῦς/2424/2406	DAT.MASC.SG	Ἰησοῦ	iēsū
mt017:019	7	κατά/2596/2576	PREP	κατ’	kat
mt017:019	8	ἴδιος/2398/2379	ADJ.ACC.FEM.SG	ἰδίαν	idian
mt017:019	9a	λέγω/3004/2992	2AOR.ACT.IND.3pl	εἶπον	eipon
mt017:019	9b	-/-/-	-	-	-
mt017:019	10	διά/1223/1221	PREP	Διὰ	dia
mt017:019	11	τίς/5101/4949	INT.acc.SG.NEUT	τί	ti
mt017:019	12	ἐγώ/1473/1476	PRON.NOM.1pl	ἡμεῖς	hēmeis
mt017:019	13	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt017:019	14	δύναμαι/1410&5675/1412	AOR.PASS/DEP.IND.1pl	ἠδυνήθημεν	ēdynēthēmen
mt017:019	15	ἐκβάλλω/1544&5629/1537	2AOR.ACT.INF	ἐκβαλεῖν	ekbalein
mt017:019	16a	αὐτός/846/0841	PRON.ACC.NEUT.SG	αὐτό	auto
mt017:019	16b	-/-/-	-	;	;
mt017:020	1	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt017:020	2	δέ/1161/1160	CNJ	δὲ	de
mt017:020	3	λέγω/3004&5719/2992	PRES.ACT.IND.3sg	λέγει	legei
mt017:020	4a	αὐτός/846/0841	PRON.DAT.MASC.PL	αὐτοῖς	autois
mt017:020	4b	-/-/-	-	-	-
mt017:020	5	διά/1223/1221	PREP	Διὰ	dia
mt017:020	6	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt017:020	7	ὀλιγοπιστία/03640/3508	ACC.FEM.SG	ὀλιγοπιστίαν	oligopistian
mt017:020	8a	σύ/4771/4624	PRON.GEN.2pl	ὑμῶν	hymōn
mt017:020	8b	-/-/-	-	·	·
mt017:020	9	ἀμήν/281/0280	HEB	ἀμὴν	amēn
mt017:020	10	γάρ/1063/1062	CNJ	γὰρ	gar
mt017:020	11	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt017:020	12a	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt017:020	12b	-/-/-	-	,	,
mt017:020	13	ἐάν/1437/1439	COND	ἐὰν	ean
mt017:020	14	ἔχω/2192&5725/2182	PRES.ACT.SBJV.2pl	ἔχητε	ekhēte
mt017:020	15	πίστις/4102/3968	ACC.FEM.SG	πίστιν	pistin
mt017:020	16	ὡς/5613/5446	ADV	ὡς	hōs
mt017:020	17	κόκκος/2848/2834	ACC.MASC.SG	κόκκον	kokkon
mt017:020	18a	σίναπι/4615/4471	GEN.NEUT.SG	σινάπεως	sinapeōs
mt017:020	18b	-/-/-	-	,	,
mt017:020	19	εἶπον/2046&5692/1507	FUT.ACT.IND.2pl	ἐρεῖτε	ereite
mt017:020	20	ὁ/3588/3455	ART.DAT.NEUT.SG	τῷ	tō
mt017:020	21	ὄρος/3735/3603	DAT.NEUT.SG	ὄρει	orei
mt017:020	22a	οὗτος/3778/-	DEM.DAT.SG.NEUT	τούτῳ	tūtō
mt017:020	22b	-/-/-	-	-	-
mt017:020	23	μεταβαίνω/3327&5628/3208	2AOR.ACT.IMP.2sg	Μετάβα	metaba
mt017:020	24	ἔνθεν/01759/1754	ADV	ἔνθεν	enthen
mt017:020	25a	ἐκεῖ/1563/1554	ADV	ἐκεῖ	ekei
mt017:020	25b	-/-/-	-	,	,
mt017:020	26	καί/2532/2515	CNJ	καὶ	kai
mt017:020	27a	μεταβαίνω/3327&5695/3208	FUT.MID/DEP.IND.3sg	μεταβήσεται	metabēsetai
mt017:020	27b	-/-/-	-	,	,
mt017:020	28	καί/2532/2515	CNJ	καὶ	kai
mt017:020	29	οὐδείς/3762/3629	ADJ.NOM.NEUT.SG	οὐδὲν	ūden
mt017:020	30	ἀδυνατέω/101&5692/0102	FUT.ACT.IND.3sg	ἀδυνατήσει	adynatēsei
mt017:020	31a	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt017:020	31b	-/-/-	-	.	.
mt017:022	1	συστρέφω/4962&5746/4816	PRES.PASS.PART.GEN.MASC.PL	Συστρεφομένων	systrefomenōn
mt017:022	2	δέ/1161/1160	CNJ	δὲ	de
mt017:022	3	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt017:022	4	ἐν/1722/1714	PREP	ἐν	en
mt017:022	5	ὁ/3588/3455	ART.DAT.FEM.SG	τῇ	tē
