1x001:001	1x001:001	1x001:001	VERSE	1Ak␣1:1␣
1x011:017	10	joka	REL.INDEF.SG.NOM	joka␣
1x011:017	-	(olla)	COP.ACT.PRES.3S	on␣
1x011:017	11b	portti	SG.GEN	portin␣
1x011:017	11a	edusta	SG.ADE	edustalla
1x011:017	-	(!)	PUNC	!
1x011:017	-	(")	PUNC.RIGHT	"␣
1x011:018	1x011:018	1x011:018	VERSE	1Ak␣11:18␣
1x011:018	1a	silloin	ADV	Silloin␣
1x011:018	1b	murtautua	ACT.PAST.3P	murtautuivat␣
1x011:018	2a	nämä	DEM.PL.NOM	nämä␣
1x011:018	2b	3	NUM.SG.NOM	kolme␣
1x011:018	4	filistealainen	DER.ADJ.PL.GEN	filistealaisten␣
1x011:018	3b	leiri	SG.GEN	leirin␣
1x011:018	3a	läpi	PREP	läpi␣
1x011:018	5a	ja	CNJ	ja␣
1x011:018	5b	ammentaa	ACT.PAST.3P	ammensivat␣
1x011:018	6	vesi	SG.PTV	vettä␣
1x011:018	8	Beetlehem	PR.SG.GEN	Beetlehemin␣
1x011:018	7b	kaivo	SG.ELA	kaivosta␣
1x011:018	7a	%case	LOC	
1x011:018	(9)	-	UNTRANSLATED	
1x011:018	10b	portti	SG.GEN	portin␣
1x011:018	10a	edusta	SG.ABL	edustalta
1x011:018	(11a)	-	UNTRANSLATED	
1x011:018	-	(,)	PUNC	,␣
1x011:018	11b	kantaa	ACT.PAST.3P	kantoivat␣
1x011:018	12a	ja	CNJ	ja␣
1x011:018	12b	tuoda	ACT.PAST.3P	toivat␣
1x011:018	-	(se)	DEM.SG.GEN	sen␣
1x011:018	14	Daavid	PR.SG.ALL	Daavidille
1x011:018	13	%case	LOC	
1x011:018	-	(.)	PUNC	.␣
1x011:018	15a	mutta	CNJ	Mutta␣
1x011:018	17	Daavid	PR.SG.NOM	Daavid␣
1x011:018	15b	ei	NEGV.3S	ei␣
1x011:018	16	tahtoa	ACT.PAST.SG	tahtonut␣
1x011:018	pers%18b	se	DEM.SG.PTV	sitä␣
1x011:018	18b	juoda	INF1.LAT	juoda
1x011:018	18a	%case	LAT	
1x011:018	-	(,)	PUNC	,␣
1x011:018	19a	vaan	SUBORD	vaan␣
1x011:018	19b	vuodattaa	DER.ACT.PAST.3S	vuodatti␣
1x011:018	20	se	DEM.SG.GEN	sen␣
1x011:018	19b	juoma_uhri	SG.TRA	juomauhriksi␣
1x011:018	21b	Herra	SG.ALL	Herralle␣
1x011:018	21a	%case	LOC	
1x011:019	1x011:019	1x011:019	VERSE	1Ak␣11:19␣
1x011:019	1a	ja	CNJ	ja␣
1x011:019	1b	sanoa	ACT.PAST.3S	sanoi
1x011:019	-	(:)	PUNC	:␣
1x011:019	-	(")	PUNC.LEFT	"
1x011:019	2	pois	ADV	Pois␣
1x011:019	2	se	DEM.SG.NOM	se
1x011:019	-	(!)	PUNC	!␣
1x011:019	4b	Jumala	SG.NOM	Jumala␣
1x011:019	4a	%case	NOM	
1x011:019	-	(varjella)	ACT.IMP.3S	varjelkoon␣
1x011:019	3	minä	PERS.SG.ACC	minut␣
1x011:019	6	se	DEM.SG.PTV	sitä␣
1x011:019	5b	tehdä	INF3.ELA	tekemästä
1x011:019	5a	%case	LOC	
1x011:019	-	(.)	PUNC	.␣
1x011:019	10	juoda	ACT.COND.1S.-CLITIC	Joisinko␣
1x011:019	7a	%clitic	kO	
1x011:019	10	(minä)	PERS.SG.NOM	minä␣
1x011:019	(9a) 9b	nämä	DEM.PL.GEN	näiden␣
1x011:019	(8a) 8b	mies	PL.GEN	miesten␣
1x011:019	7b	veri	SG.PTV	verta
1x011:019	-	(,)	PUNC	,␣
1x011:019	pers%11b	he	PERS.PL.GEN	heidän␣
1x011:019	11b	henki	SG.PTV.-3	henkeänsä
1x011:019	11a	%case	PTV	
1x011:019	-	(,)	PUNC	,␣
1x011:019	12	sillä	SUBORD	sillä␣
1x011:019	13b	henki	NOM&SGGEN.-3	henkensä␣
1x011:019	13a	uhka	SG.ADE	uhalla␣
1x011:019	14	(he)	PERS.PL.NOM	he␣
1x011:019	14	tuoda	ACT.PAST.3P	toivat␣
1x011:019	pers%14	se	DEM.SG.GEN	sen
1x011:019	-	(.)	PUNC	.
1x011:019	-	(")	PUNC.RIGHT	"␣
1x011:019	15b	ei	NEGV.3S.-CLITIC	Eikä␣
1x011:019	15a	%clitic	kA	
1x011:019	16	(hän)	PERS.SG.NOM	hän␣
1x011:019	16	tahtoa	ACT.PAST.SG	tahtonut␣
1x011:019	17b	juoda	INF1.LAT	juoda␣
1x011:019	17a	%case	LAT	
1x011:019	pers%17b	se	DEM.SG.PTV	sitä
1x011:019	-	(.)	PUNC	.␣
1x011:019	18	tämä	DEM.SG.GEN	Tämän␣
1x011:019	19	tehdä	ACT.PAST.3P	tekivät␣
1x011:019	21a	ne	DEM.PL.NOM	ne␣
1x011:019	20	3	NUM.SG.NOM	kolme␣
1x011:019	21b	urho	SG.PTV	urhoa
1x011:019	-	(.)	PUNC	.␣
1x011:020	1x011:020	1x011:020	VERSE	1Ak␣11:20␣
1x011:020	(1a)	-	UNTRANSLATED	
1x011:020	1b	Absai	PR.SG.NOM	Absai
1x011:020	-	(,)	PUNC	,␣
1x011:020	3	Jooab	PR.SG.GEN	Jooabin␣
1x011:020	2	veli	SG.NOM	veli
1x011:020	-	(,)	PUNC	,␣
1x011:020	5	olla	COP.ACT.PAST.3S	oli␣
1x011:020	4	%inflection	COP.ACT.PAST.3S	
1x011:020	7a	ne	DEM.PL.GEN	niiden␣
1x011:020	7b	3	NUM.SG.GEN	kolmen␣
1x011:020	6	päällikkö	SG.NOM	päällikkö
1x011:020	(8a)	-	UNTRANSLATED	
1x011:020	-	(;)	PUNC	;␣
1x011:020	8b	hän	PERS.SG.NOM	hän␣
1x011:020	9	heiluttaa	DER.ACT.PAST.3S	heilutti␣
1x011:020	11	keihäs	SG.PTV.-3	keihästään␣
1x011:020	10	%case	PTV	
1x011:020	13 14	300	NUM.SG.GEN	kolmensadan␣
1x011:020	15	kaatua:kaatunut	ACT.PCP2.SG.GEN	kaatuneen␣
1x011:020	12	yli	PREP	yli
1x011:020	-	(.)	PUNC	.␣
1x011:020	17a	ja	CNJ	Ja␣
1x011:020	17b	hän	PERS.SG.NOM	hän␣
1x011:020	-	(olla)	COP.ACT.PAST.3S	oli␣
1x011:020	18	kuulu	ADJ.SG.NOM	kuulu␣
1x011:020	-	(ne)	DEM.PL.GEN	niiden␣
1x011:020	19b	3	NUM.SG.GEN	kolmen␣
1x011:020	19a	joukossa	DER.SG.INE	joukossa
1x011:020	-	(.)	PUNC	.␣
1x011:021	1x011:021	1x011:021	VERSE	1Ak␣11:21␣
1x011:021	pro%4	hän	PERS.SG.NOM	Hän␣
1x011:021	4	(olla)	COP.ACT.PAST.3S	oli␣
1x011:021	3b	kahden_kertainen	ADJ.SG.INE	kahdenkertaisessa␣
1x011:021	3a	%case	LOC	
1x011:021	4	arvo	SG.INE	arvossa␣
1x011:021	4	pitää:pidetty	PSS.PCP2.SG.NOM	pidetty␣
1x011:021	2a	ne	DEM.PL.GEN	niiden␣
1x011:021	2b	3	NUM.SG.GEN	kolmen␣
1x011:021	1	joukossa	DER.SG.INE	joukossa␣
1x011:021	5a	ja	CNJ	ja␣
1x011:021	5b	olla	COP.ACT.PAST.3S	oli␣
1x011:021	6	he	PERS.PL.GEN	heidän␣
1x011:021	7b	pää_mies	NOM&SGGEN.-3	päämiehensä
1x011:021	7a	%case	NOM.GEN	
1x011:021	-	(,)	PUNC	,␣
1x011:021	8a	mutta	CNJ	mutta␣
1x011:021	11	(hän)	PERS.SG.NOM	hän␣
1x011:021	10	ei	NEGV.3S	ei␣
1x011:021	11	vetää	ACT.PAST.SG	vetänyt␣
1x011:021	11	verta,verran	PL.PTV	vertoja␣
1x011:021	9a	ne	DEM.PL.ALL	niille␣
1x011:021	9b	3	NUM.SG.ALL	kolmelle
1x011:021	8b	%case	LOC	
1x011:021	-	(.)	PUNC	.␣
1x011:022	1x011:022	1x011:022	VERSE	1Ak␣11:22␣
1x011:022	1	Benaja	PR.SG.NOM	Benaja
1x011:022	-	(,)	PUNC	,␣
1x011:022	3	Joojada	PR.SG.GEN	Joojadan␣
1x011:022	2	poika	SG.NOM	poika
1x011:022	-	(,)	PUNC	,␣
1x011:022	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x011:022	-	(olla)	COP.ACT.PAST.3S	oli␣
1x011:022	6	urhoollinen	ADJ.SG.GEN	urhoollisen␣
1x011:022	-	(ja)	CNJ	ja␣
1x011:022	7	suuri	ADJ.PL.ELA	suurista␣
1x011:022	8	teko	PL.ELA.-3	teoistaan␣
1x011:022	-	(kuuluisa)	ADJ.SG.GEN	kuuluisan␣
1x011:022	5	mies	SG.GEN	miehen␣
1x011:022	4	poika	SG.NOM	poika
1x011:022	-	(,)	PUNC	,␣
1x011:022	-	(olla)	COP.ACT.PAST.3S	oli␣
1x011:022	-	(kotoisin)	ADV	kotoisin␣
1x011:022	10	Kabseel	PR.SG.ELA	Kabseelista
1x011:022	9	%case	LOC	
1x011:022	-	(.)	PUNC	.␣
1x011:022	11	hän	PERS.SG.NOM	Hän␣
1x011:022	12	surmata	ACT.PAST.3S	surmasi␣
1x011:022	-	(ne)	DEM.PL.NOM	ne␣
1x011:022	14	2	NUM.SG.NOM	kaksi␣
1x011:022	13	%case	NOM	
1x011:022	16	mooabilainen	DER.ADJ.SG.PTV	mooabilaista␣
1x011:022	15	sankari	SG.PTV	sankaria
1x011:022	-	(,)	PUNC	,␣
1x011:022	17a	ja	CNJ	ja␣
1x011:022	17b	hän	PERS.SG.NOM	hän␣
1x011:022	18	laskeutua	DER.ACT.PAST.3S	laskeutui␣
1x011:022	18	alas	ADV	alas␣
1x011:022	19a	ja	CNJ	ja␣
1x011:022	19b	tappaa	ACT.PAST.3S	tappoi␣
1x011:022	(25a) 25b	lumi_tuisku	SG.GEN	lumituiskun␣
1x011:022	24b	aika	SG.ESS	aikana␣
1x011:022	24a	%case	ESS	
1x011:022	(21a) 21b	leijona	SG.GEN	leijonan␣
1x011:022	20	%case	GEN	
1x011:022	(23a) 23b	kaivo	SG.ILL	kaivoon
1x011:022	22a 22b	%case	LOC	
1x011:022	-	(.)	PUNC	.␣
1x011:023	1x011:023	1x011:023	VERSE	1Ak␣11:23␣
1x011:023	1a	myös	ADV.-CLITIC	Myöskin␣
1x011:023	2	surmata	ACT.PAST.3S	surmasi␣
1x011:023	1b	hän	PERS.SG.NOM	hän␣
1x011:023	(5a) 5b	egyptiläinen	DER.ADJ.SG.GEN	egyptiläisen␣
1x011:023	(4a) 4b	mies	SG.GEN	miehen
1x011:023	3	%case	GEN	
1x011:023	-	(,)	PUNC	,␣
1x011:023	-	(se)	DEM.SG.GEN	sen␣
1x011:023	7	suuri_kasvuinen	ADJ.SG.GEN	suurikasvuisen
1x011:023	-	(,)	PUNC	,␣
1x011:023	8	5	NUM.SG.PTV	viittä␣
1x011:023	9b	kyynärä	SG.PTV	kyynärää␣
1x011:023	9a	%case	PTV	
1x011:023	-	(pitkä)	ADJ.SG.GEN	pitkän␣
1x011:023	6	mies	SG.GEN	miehen
1x011:023	(10a)	-	UNTRANSLATED	
1x011:023	-	(.)	PUNC	.␣
1x011:023	(11a) 11b	egyptiläinen	DER.ADJ.SG.ADE	Egyptiläisellä␣
1x011:023	-	(olla)	COP.ACT.PAST.3S	oli␣
1x011:023	10c	käsi	SG.INE	kädessä␣
1x011:023	10b	%case	LOC	
1x011:023	12	keihäs	SG.NOM	keihäs
1x011:023	-	(,)	PUNC	,␣
1x011:023	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x011:023	-	(olla)	COP.ACT.PAST.3S	oli␣
1x011:023	13a	niin_kuin	SUBORD	niinkuin␣
1x011:023	13b 14	kangas_tukki	SG.NOM	kangastukki
1x011:023	-	(,)	PUNC	,␣
1x011:023	15a	mutta	CNJ	mutta␣
1x011:023	15b	(hän)	PERS.SG.NOM	hän␣
1x011:023	15b	mennä	ACT.PAST.3S	meni␣
1x011:023	pers%16	hän	PERS.SG.PTV	häntä␣
1x011:023	16	vastaan	POST	vastaan␣
1x011:023	-	(ainoastaan)	ADV	ainoastaan␣
1x011:023	17b	sauva	SG.NOM	sauva␣
1x011:023	17a	%case	NOM	
1x011:023	-	(käsi)	SG.INE	kädessä
1x011:023	-	(.)	PUNC	.␣
1x011:023	18a	ja	CNJ	Ja␣
1x011:023	18b	(hän)	PERS.SG.NOM	hän␣
1x011:023	18b	temmata	ACT.PAST.3S	tempasi␣
1x011:023	(20a) 20b	keihäs	SG.GEN	keihään␣
1x011:023	19	%case	GEN	
1x011:023	(22a) 22b	egyptiläinen	DER.ADJ.SG.GEN	egyptiläisen␣
1x011:023	21b	käsi	SG.ELA	kädestä␣
1x011:023	21a	%case	LOC	
1x011:023	23a	ja	CNJ	ja␣
1x011:023	23b	tappaa	ACT.PAST.3S	tappoi␣
1x011:023	pers%23b	hän	PERS.SG.ACC	hänet␣
1x011:023	pers%24b	hän	PERS.SG.GEN	hänen␣
1x011:023	-	(oma)	ADJ.SG.ADE	omalla␣
1x011:023	24b	keihäs	SG.ADE.-3	keihäällään
1x011:023	24a	%case	LOC	
1x011:023	-	(.)	PUNC	.␣
1x011:024	1x011:024	1x011:024	VERSE	1Ak␣11:24␣
1x011:024	1	tällainen	ADJ.PL.PTV	Tällaisia␣
1x011:024	2	tehdä	ACT.PAST.3S	teki␣
1x011:024	3	Benaja	PR.SG.NOM	Benaja
1x011:024	-	(,)	PUNC	,␣
1x011:024	5	Joojada	PR.SG.GEN	Joojadan␣
1x011:024	4	poika	SG.NOM	poika
1x011:024	-	(.)	PUNC	.␣
1x011:024	6a	ja	CNJ	Ja␣
1x011:024	6b	hän	PERS.SG.NOM	hän␣
1x011:024	-	(olla)	COP.ACT.PAST.3S	oli␣
1x011:024	7	kuulu	ADJ.SG.NOM	kuulu␣
1x011:024	9a	ne	DEM.PL.GEN	niiden␣
1x011:024	8b	3	NUM.SG.GEN	kolmen␣
1x011:024	9b	urho	SG.GEN	urhon␣
1x011:024	8a	joukossa	DER.SG.INE	joukossa
1x011:024	-	(.)	PUNC	.␣
1x011:025	1x011:025	1x011:025	VERSE	1Ak␣11:25␣
1x011:025	5	hän	PERS.SG.NOM	Hän␣
1x011:025	(3)	-	UNTRANSLATED	
1x011:025	4	(olla)	COP.ACT.PAST.3S	oli␣
1x011:025	4	arvo	SG.INE	arvossa␣
1x011:025	4	pitää:pidetty	PSS.PCP2.SG.NOM	pidetty␣
1x011:025	2a	ne	DEM.PL.GEN	niiden␣
1x011:025	2b	30	NUM.SG.GEN	kolmenkymmenen␣
1x011:025	1	joukossa	DER.SG.INE	joukossa
1x011:025	-	(,)	PUNC	,␣
1x011:025	6a	mutta	CNJ	mutta␣
1x011:025	9	(hän)	PERS.SG.NOM	hän␣
1x011:025	8	ei	NEGV.3S	ei␣
1x011:025	9	vetää	ACT.PAST.SG	vetänyt␣
1x011:025	9	verta,verran	PL.PTV	vertoja␣
1x011:025	7a	ne	DEM.PL.ALL	niille␣
1x011:025	7b	3	NUM.SG.ALL	kolmelle
1x011:025	6b	%case	LOC	
1x011:025	-	(.)	PUNC	.␣
1x011:025	10a	ja	CNJ	Ja␣
1x011:025	11	Daavid	PR.SG.NOM	Daavid␣
1x011:025	10b	asettaa	ACT.PAST.3S	asetti␣
1x011:025	pers%10b	hän	PERS.SG.ACC	hänet␣
1x011:025	13	henki_vartiosto	NOM&SGGEN.-3	henkivartiostonsa␣
1x011:025	12	päällikkö	SG.TRA	päälliköksi
1x011:025	-	(.)	PUNC	.␣
1x011:026	1x011:026	1x011:026	VERSE	1Ak␣11:26␣
1x011:026	(1a)	-	UNTRANSLATED	
1x011:026	1b (2a) 2b	sota_urho	PL.NOM	Sotaurhot␣
1x011:026	-	(olla)	COP.ACT.PAST.3P	olivat
1x011:026	-	(:)	PUNC	:␣
1x011:026	3	Asael	PR.SG.NOM	Asael
1x011:026	-	(,)	PUNC	,␣
1x011:026	5	Jooab	PR.SG.GEN	Jooabin␣
1x011:026	4	veli	SG.NOM	veli
1x011:026	-	(;)	PUNC	;␣
1x011:026	6	Elhanan	PR.SG.NOM	Elhanan
1x011:026	-	(,)	PUNC	,␣
1x011:026	8	Doodo	PR.SG.GEN	Doodon␣
1x011:026	7	poika	SG.NOM	poika
1x011:026	-	(,)	PUNC	,␣
1x011:026	9b	Beetlehem	PR.SG.ELA	Beetlehemistä
1x011:026	9a	%case	LOC	
1x011:026	-	(;)	PUNC	;␣
1x011:027	1x011:027	1x011:027	VERSE	1Ak␣11:27␣
1x011:027	(2a) 2b	harorilainen	DER.ADJ.SG.NOM	harorilainen␣
1x011:027	1	Sammot	PR.SG.NOM	Sammot
1x011:027	-	(;)	PUNC	;␣
1x011:027	(4a) 4b	pelonilainen	DER.ADJ.SG.NOM	pelonilainen␣
1x011:027	3	Heeles	PR.SG.NOM	Heeles
1x011:027	-	(;)	PUNC	;␣
1x011:028	1x011:028	1x011:028	VERSE	1Ak␣11:28␣
1x011:028	(4a) 4b	tekoalainen	DER.ADJ.SG.NOM	tekoalainen␣
1x011:028	1	Iira	PR.SG.NOM	Iira
1x011:028	-	(,)	PUNC	,␣
1x011:028	3	Ikkes	PR.SG.GEN	Ikkeksen␣
1x011:028	2	poika	SG.NOM	poika
1x011:028	-	(;)	PUNC	;␣
1x011:028	(6a) 6b	anatotilainen	DER.ADJ.SG.NOM	anatotilainen␣
1x011:028	5	Abieser	PR.SG.NOM	Abieser
1x011:028	-	(;)	PUNC	;␣
1x011:029	1x011:029	1x011:029	VERSE	1Ak␣11:29␣
1x011:029	(2a) 2b	huusalainen	DER.ADJ.SG.NOM	huusalainen␣
1x011:029	1	Sibbekai	PR.SG.NOM	Sibbekai
1x011:029	-	(;)	PUNC	;␣
1x011:029	(4a) 4b	ahohilainen	DER.ADJ.SG.NOM	ahohilainen␣
1x011:029	3	Iilai	PR.SG.NOM	Iilai
1x011:029	-	(;)	PUNC	;␣
1x011:030	1x011:030	1x011:030	VERSE	1Ak␣11:30␣
1x011:030	(2a) 2b	netofalainen	DER.ADJ.SG.NOM	netofalainen␣
1x011:030	1	Maharai	PR.SG.NOM	Maharai
1x011:030	-	(;)	PUNC	;␣
1x011:030	(6a) 6b	netofalainen	DER.ADJ.SG.NOM	netofalainen␣
1x011:030	3	Heeled	PR.SG.NOM	Heeled
1x011:030	-	(,)	PUNC	,␣
1x011:030	5	Baana	PR.SG.GEN	Baanan␣
1x011:030	4	poika	SG.NOM	poika
1x011:030	-	(;)	PUNC	;␣
1x011:031	1x011:031	1x011:031	VERSE	1Ak␣11:31␣
1x011:031	1	Iitai	PR.SG.NOM	Iitai
1x011:031	-	(,)	PUNC	,␣
1x011:031	3	Riibai	PR.SG.GEN	Riibain␣
1x011:031	2	poika	SG.NOM	poika
1x011:031	-	(,)	PUNC	,␣
1x011:031	5 6	benjaminilainen	DER.ADJ.PL.GEN	benjaminilaisten␣
1x011:031	4b	Gibea	PR.SG.ELA	Gibeasta
1x011:031	4a	%case	LOC	
1x011:031	-	(,)	PUNC	,␣
1x011:031	(9a) 9b	piratonilainen	DER.ADJ.SG.NOM	piratonilainen␣
1x011:031	8	Benaja	PR.SG.NOM	Benaja
1x011:031	-	(;)	PUNC	;␣
1x011:032	1x011:032	1x011:032	VERSE	1Ak␣11:32␣
1x011:032	1	Huurai	PR.SG.NOM	Huurai␣
1x011:032	2b 3	Nahale-Gaas	PR.SG.ELA	Nahale-Gaasista
1x011:032	2a	%case	LOC	
1x011:032	-	(;)	PUNC	;␣
1x011:032	(6a) 6b	arabalainen	DER.ADJ.SG.NOM	arabalainen␣
1x011:032	5	Abiel	PR.SG.NOM	Abiel
1x011:032	-	(;)	PUNC	;␣
1x011:033	1x011:033	1x011:033	VERSE	1Ak␣11:33␣
1x011:033	(2a) 2b	baharumilainen	DER.ADJ.SG.NOM	baharumilainen␣
1x011:033	1	Asmavet	PR.SG.NOM	Asmavet
1x011:033	-	(;)	PUNC	;␣
1x011:033	(4a) 4b	saalbonilainen	DER.ADJ.SG.NOM	saalbonilainen␣
1x011:033	3	Eljahba	PR.SG.NOM	Eljahba
1x011:033	-	(;)	PUNC	;␣
1x011:034	1x011:034	1x011:034	VERSE	1Ak␣11:34␣
1x011:034	(3a) 3b	gisonilainen	DER.ADJ.SG.NOM	gisonilainen␣
1x011:034	1 2	Bene-Haasem	PR.SG.NOM	Bene-Haasem
1x011:034	-	(;)	PUNC	;␣
1x011:034	(7a) 7b	hararilainen	DER.ADJ.SG.NOM	hararilainen␣
1x011:034	4	Joonatan	PR.SG.NOM	Joonatan
1x011:034	-	(,)	PUNC	,␣
1x011:034	6	Saage	PR.SG.GEN	Saagen␣
1x011:034	5	poika	SG.NOM	poika
1x011:034	-	(;)	PUNC	;␣
1x011:035	1x011:035	1x011:035	VERSE	1Ak␣11:35␣
1x011:035	(4a) 4b	hararilainen	DER.ADJ.SG.NOM	hararilainen␣
1x011:035	1	Abiam	PR.SG.NOM	Abiam
1x011:035	-	(,)	PUNC	,␣
1x011:035	3	Saakar	PR.SG.GEN	Saakarin␣
1x011:035	2	poika	SG.NOM	poika
1x011:035	-	(;)	PUNC	;␣
1x011:035	5	Elifal	PR.SG.NOM	Elifal
1x011:035	-	(,)	PUNC	,␣
1x011:035	7	Uur	PR.SG.GEN	Uurin␣
1x011:035	6	poika	SG.NOM	poika
1x011:035	-	(;)	PUNC	;␣
1x011:036	1x011:036	1x011:036	VERSE	1Ak␣11:36␣
1x011:036	(2a) 2b	mekeralainen	DER.ADJ.SG.NOM	mekeralainen␣
1x011:036	1	Heefer	PR.SG.NOM	Heefer
1x011:036	-	(;)	PUNC	;␣
1x011:036	(4a) 4b	pelonilainen	DER.ADJ.SG.NOM	pelonilainen␣
1x011:036	3	Ahia	PR.SG.NOM	Ahia
1x011:036	-	(;)	PUNC	;␣
1x011:037	1x011:037	1x011:037	VERSE	1Ak␣11:37␣
1x011:037	(2a) 2b	karmelilainen	DER.ADJ.SG.NOM	karmelilainen␣
1x011:037	1	Hesro	PR.SG.NOM	Hesro
1x011:037	-	(;)	PUNC	;␣
1x011:037	3	Naarai	PR.SG.NOM	Naarai
1x011:037	-	(,)	PUNC	,␣
1x011:037	5	Esbai	PR.SG.GEN	Esbain␣
1x011:037	4	poika	SG.NOM	poika
1x011:037	-	(;)	PUNC	;␣
1x011:038	1x011:038	1x011:038	VERSE	1Ak␣11:38␣
1x011:038	1	Jooel	PR.SG.NOM	Jooel
1x011:038	-	(,)	PUNC	,␣
1x011:038	3	Naatan	PR.SG.GEN	Naatanin␣
1x011:038	2	veli	SG.NOM	veli
1x011:038	-	(;)	PUNC	;␣
1x011:038	4	Mibhar	PR.SG.NOM	Mibhar
1x011:038	-	(,)	PUNC	,␣
1x011:038	6	Hagri	PR.SG.GEN	Hagrin␣
1x011:038	5	poika	SG.NOM	poika
1x011:038	-	(;)	PUNC	;␣
1x011:039	1x011:039	1x011:039	VERSE	1Ak␣11:39␣
1x011:039	(2a) 2b	ammonilainen	DER.ADJ.SG.NOM	ammonilainen␣
1x011:039	1	Selek	PR.SG.NOM	Selek
1x011:039	-	(;)	PUNC	;␣
1x011:039	(4a) 4b	beerotilainen	DER.ADJ.SG.NOM	beerotilainen␣
1x011:039	3	Nahrai	PR.SG.NOM	Nahrai
1x011:039	-	(,)	PUNC	,␣
1x011:039	7	Jooab	PR.SG.GEN	Jooabin
1x011:039	-	(,)	PUNC	,␣
1x011:039	9	Seruja	PR.SG.GEN	Serujan␣
1x011:039	8	poika	SG.GEN	pojan␣
1x011:039	5 6	aseen_kantaja	DER.SG.NOM	aseenkantaja
1x011:039	-	(;)	PUNC	;␣
1x011:040	1x011:040	1x011:040	VERSE	1Ak␣11:40␣
1x011:040	(2a) 2b	jeteriläinen	DER.ADJ.SG.NOM	jeteriläinen␣
1x011:040	1	Iira	PR.SG.NOM	Iira
1x011:040	-	(;)	PUNC	;␣
1x011:040	(4a) 4b	jeteriläinen	DER.ADJ.SG.NOM	jeteriläinen␣
1x011:040	3	Gaareb	PR.SG.NOM	Gaareb
1x011:040	-	(;)	PUNC	;␣
1x011:041	1x011:041	1x011:041	VERSE	1Ak␣11:41␣
1x011:041	(2a) 2b	heettiläinen	DER.ADJ.SG.NOM	heettiläinen␣
1x011:041	1	Uuria	PR.SG.NOM	Uuria
1x011:041	-	(;)	PUNC	;␣
1x011:041	3	Saabad	PR.SG.NOM	Saabad
1x011:041	-	(,)	PUNC	,␣
1x011:041	5	Ahlai	PR.SG.GEN	Ahlain␣
1x011:041	4	poika	SG.NOM	poika
1x011:041	-	(;)	PUNC	;␣
1x011:042	1x011:042	1x011:042	VERSE	1Ak␣11:42␣
1x011:042	(4a) 4b	ruubenilainen	DER.ADJ.SG.NOM	ruubenilainen␣
1x011:042	1	Adina	PR.SG.NOM	Adina
1x011:042	-	(,)	PUNC	,␣
1x011:042	3	Siisa	PR.SG.GEN	Siisan␣
1x011:042	2	poika	SG.NOM	poika
1x011:042	-	(,)	PUNC	,␣
1x011:042	6b	ruubenilainen	DER.ADJ.PL.GEN	ruubenilaisten␣
1x011:042	6a	%case	GEN	
1x011:042	5	pää_mies	SG.NOM	päämies
1x011:042	-	(,)	PUNC	,␣
1x011:042	7a	ja	CNJ	ja␣
1x011:042	pers%7b	hän	PERS.SG.GEN	hänen␣
1x011:042	7b	kanssa	POST.-3	kanssaan␣
1x011:042	8	30	NUM.SG.NOM	kolmekymmentä␣
1x011:042	-	(muu)	INDEF.SG.PTV	muuta
1x011:042	-	(;)	PUNC	;␣
1x011:043	1x011:043	1x011:043	VERSE	1Ak␣11:43␣
1x011:043	1	Haanan	PR.SG.NOM	Haanan
1x011:043	-	(,)	PUNC	,␣
1x011:043	3	Maaka	PR.SG.GEN	Maakan␣
1x011:043	2	poika	SG.NOM	poika
1x011:043	-	(,)	PUNC	,␣
1x011:043	4a	ja	CNJ	ja␣
1x011:043	(5a) 5b	mitniläinen	DER.ADJ.SG.NOM	mitniläinen␣
1x011:043	4b	Joosafat	PR.SG.NOM	Joosafat
1x011:043	-	(;)	PUNC	;␣
1x011:044	1x011:044	1x011:044	VERSE	1Ak␣11:44␣
1x011:044	(2a) 2b	astarotilainen	DER.ADJ.SG.NOM	astarotilainen␣
1x011:044	1	Ussia	PR.SG.NOM	Ussia
1x011:044	-	(;)	PUNC	;␣
1x011:044	3	Saama	PR.SG.NOM	Saama␣
1x011:044	5a	ja	CNJ	ja␣
1x011:044	5b	Jegiel	PR.SG.NOM	Jegiel
1x011:044	-	(,)	PUNC	,␣
1x011:044	(9a) 9b	aroerilainen	DER.ADJ.SG.GEN	aroerilaisen␣
1x011:044	8	Hootam	PR.SG.GEN	Hootamin␣
1x011:044	7	poika	PL.NOM	pojat
1x011:044	-	(;)	PUNC	;␣
1x011:045	1x011:045	1x011:045	VERSE	1Ak␣11:45␣
1x011:045	1	Jediael	PR.SG.NOM	Jediael
1x011:045	-	(,)	PUNC	,␣
1x011:045	3	Simri	PR.SG.GEN	Simrin␣
1x011:045	2	poika	SG.NOM	poika
1x011:045	-	(,)	PUNC	,␣
1x011:045	4a	ja	CNJ	ja␣
1x011:045	pers%5	hän	PERS.SG.GEN	hänen␣
1x011:045	5	veli	NOM&SGGEN.-3	veljensä␣
1x011:045	4b	Jooha	PR.SG.NOM	Jooha
1x011:045	-	(,)	PUNC	,␣
1x011:045	(6a) 6b	tiisiläinen	DER.ADJ.SG.NOM	tiisiläinen
1x011:045	-	(;)	PUNC	;␣
1x011:046	1x011:046	1x011:046	VERSE	1Ak␣11:46␣
