jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn008:051	11	kuolema	DER.SG.PTV	kuolemaa
jn008:051	-	(.)	PUNC	.
jn008:051	-	(")	PUNC.RIGHT	"␣
jn008:052	jn008:052	jn008:052	VERSE	Jh␣8:52␣
jn008:052	(4) 5a	juutalainen	DER.ADJ.PL.NOM	Juutalaiset␣
jn008:052	1a	sanoa	ACT.PAST.3P	sanoivat␣
jn008:052	(2a)	-	UNTRANSLATED	
jn008:052	3	hän	PERS.SG.ALL	hänelle
jn008:052	-	(:)	PUNC	:␣
jn008:052	-	(")	PUNC.LEFT	"
jn008:052	6	nyt	ADV	Nyt␣
jn008:052	7	(me)	PERS.PL.NOM	me␣
jn008:052	7	ymmärtää	ACT.PRES.1P	ymmärrämme
jn008:052	-	(,)	PUNC	,␣
jn008:052	8	että	SUBORD	että␣
jn008:052	10a	(sinä)	PERS.SG.INE	sinussa␣
jn008:052	10a	olla	COP.ACT.PRES.3S	on␣
jn008:052	9	riivaaja	DER.SG.NOM	riivaaja
jn008:052	-	(.)	PUNC	.␣
jn008:052	11	Aabraham	PR.SG.NOM	Aabraham␣
jn008:052	12	(olla)	COP.ACT.PRES.3S	on␣
jn008:052	12	kuolla	ACT.PCP2.PERF	kuollut␣
jn008:052	13	ja	CNJ	ja␣
jn008:052	(14) 15a	profeetta	PL.NOM	profeetat
jn008:052	-	(,)	PUNC	,␣
jn008:052	16	ja	CNJ	ja␣
jn008:052	17	sinä	PERS.SG.NOM	sinä␣
jn008:052	18a	sanoa	ACT.PRES.2S	sanot
jn008:052	-	(:)	PUNC	:␣
jn008:052	-	(')	PUNC.LEFT	'
jn008:052	19	jos	SUBORD	Jos␣
jn008:052	20	joku	INDEF.SG.NOM	joku␣
jn008:052	24a	pitää	ACT.PRES.3S	pitää␣
jn008:052	23	minä	PERS.SG.GEN	minun␣
jn008:052	(21) 22	sana	NOM&SGGEN.-1	sanani
jn008:052	-	(,)	PUNC	,␣
jn008:052	27	(hän)	PERS.SG.NOM	hän␣
jn008:052	25 26	ei	NEGV.3S	ei␣
jn008:052	(30) 31a	ikinä	ADV	ikinä␣
jn008:052	29	%case	?	
jn008:052	27	maistaa	ACT.PRES.NEG	maista␣
jn008:052	28	kuolema	DER.SG.PTV	kuolemaa
jn008:052	-	(')	PUNC.RIGHT	'
jn008:052	-	(.)	PUNC	.␣
jn008:053	jn008:053	jn008:053	VERSE	Jh␣8:53␣
jn008:053	4	olla	COP.ACT.PRES.2S.-CLITIC	Oletko␣
jn008:053	1	%clitic	kO	
jn008:053	2	sinä	PERS.SG.NOM	sinä␣
jn008:053	3	suuri	ADJ.CMP.SG.NOM	suurempi␣
jn008:053	3	kuin	SUBORD	kuin␣
jn008:053	(5) 6	isä	NOM&SGGEN.-1	isämme␣
jn008:053	7	%pers	?	
jn008:053	8a	Aabraham	PR.SG.NOM	Aabraham
jn008:053	-	(,)	PUNC	,␣
jn008:053	9	joka	REL.INDEF.SG.NOM	joka␣
jn008:053	10a	(olla)	COP.ACT.PRES.3S	on␣
jn008:053	10a	kuolla	ACT.PCP2.PERF	kuollut
jn008:053	-	(?)	PUNC	?␣
jn008:053	11	ja	CNJ	Ja␣
jn008:053	(12) 13	profeetta	PL.NOM	profeetat␣
jn008:053	14a	(olla)	COP.ACT.PRES.3P	ovat␣
jn008:053	14a	kuolla	ACT.PCP2.PERF	kuolleet
jn008:053	-	(;)	PUNC	;␣
jn008:053	15	kuka	INT.SG.TRA	keneksi␣
jn008:053	17a	(sinä)	PERS.SG.NOM	sinä␣
jn008:053	16	itse	REFL.NOM&SGGEN.-2	itsesi␣
jn008:053	17a	tehdä	ACT.PRES.2S	teet
jn008:053	-	(?)	PUNC	?
jn008:053	-	(")	PUNC.RIGHT	"␣
jn008:054	jn008:054	jn008:054	VERSE	Jh␣8:54␣
jn008:054	2a	Jeesus	PR.SG.NOM	Jeesus␣
jn008:054	1	vastata	ACT.PAST.3S	vastasi
jn008:054	-	(:)	PUNC	:␣
jn008:054	-	(")	PUNC.LEFT	"
jn008:054	3	jos	SUBORD	Jos␣
jn008:054	4	minä	PERS.SG.NOM	minä␣
jn008:054	6a	itse	REFL.SG.NOM	itse␣
jn008:054	6a	itse	REFL.SG.ALL.-1	itselleni␣
jn008:054	5	ottaa	ACT.PRES.1S	otan␣
jn008:054	5	kunnia	SG.GEN	kunnian
jn008:054	-	(,)	PUNC	,␣
jn008:054	-	(niin)	ADV.AD-A	niin␣
jn008:054	9	minä	PERS.SG.GEN	minun␣
jn008:054	(7) 8	kunnia	NOM&SGGEN.-1	kunniani␣
jn008:054	10	ei	NEGV.3S	ei␣
jn008:054	11a	olla	COP.ACT.PRES.NEG	ole␣
jn008:054	10	mikään	INDEF.SG.PTV	mitään
jn008:054	-	(.)	PUNC	.␣
jn008:054	15	minä	PERS.SG.GEN	Minun␣
jn008:054	(13) 14	Isä	NOM&SGGEN.-1	Isäni␣
jn008:054	12	olla	COP.ACT.PRES.3S	on␣
jn008:054	16	se	DEM.SG.NOM	se
jn008:054	-	(,)	PUNC	,␣
jn008:054	16	joka	REL.INDEF.SG.NOM	joka␣
jn008:054	18a	minä	PERS.SG.ALL	minulle␣
jn008:054	17	kunnia	SG.GEN	kunnian␣
jn008:054	17	antaa	ACT.PRES.3S	antaa
jn008:054	-	(,)	PUNC	,␣
jn008:054	19	hän	PERS.SG.NOM	hän
jn008:054	-	(,)	PUNC	,␣
jn008:054	19	joka	REL.SG.ELA	josta␣
jn008:054	20	te	PERS.PL.NOM	te␣
jn008:054	21	sanoa	ACT.PRES.2P	sanotte
jn008:054	22	:	PUNC	:␣
jn008:054	-	(')	PUNC.LEFT	'
jn008:054	25a	(hän)	PERS.SG.NOM	Hän␣
jn008:054	25a	olla	COP.ACT.PRES.3S	on␣
jn008:054	24	me	PERS.PL.GEN	meidän␣
jn008:054	23	Jumala	NOM&SGGEN.-1	Jumalamme
jn008:054	-	(')	PUNC.RIGHT	'
jn008:054	-	(,)	PUNC	,␣
jn008:055	jn008:055	jn008:055	VERSE	Jh␣8:55␣
jn008:055	2	ei	NEGV.2P.-CLITIC	ettekä␣
jn008:055	1	%clitic	kA	
jn008:055	3	tuntea	ACT.PRES.NEG	tunne␣
jn008:055	4a	hän	PERS.SG.PTV	häntä
jn008:055	-	(;)	PUNC	;␣
jn008:055	6	mutta	CNJ	mutta␣
jn008:055	5	minä	PERS.SG.NOM	minä␣
jn008:055	7	tuntea	ACT.PRES.1S	tunnen␣
jn008:055	8a	hän	PERS.SG.ACC	hänet
jn008:055	8b	.	PUNC	.␣
jn008:055	10	ja	CNJ	Ja␣
jn008:055	10	jos	SUBORD	jos␣
jn008:055	11	sanoa	ACT.COND.1S	sanoisin
jn008:055	-	(,)	PUNC	,␣
jn008:055	12 13	ettei	NEGV.1S	etten␣
jn008:055	14	tuntea	ACT.PRES.NEG	tunne␣
jn008:055	15a	hän	PERS.SG.PTV	häntä
jn008:055	-	(,)	PUNC	,␣
jn008:055	-	(niin)	ADV.AD-A	niin␣
jn008:055	16	(minä)	PERS.SG.NOM	minä␣
jn008:055	16	olla	COP.ACT.COND.1S	olisin␣
jn008:055	19a	valhettelija	DER.SG.NOM	valhettelija␣
jn008:055	17	niin_kuin	SUBORD	niinkuin␣
jn008:055	18	te	PERS.PL.NOM.-CLITIC	tekin
jn008:055	-	(;)	PUNC	;␣
jn008:055	20	mutta	CNJ	mutta␣
jn008:055	21	(minä)	PERS.SG.NOM	minä␣
jn008:055	21	tuntea	ACT.PRES.1S	tunnen␣
jn008:055	22	hän	PERS.SG.ACC	hänet␣
jn008:055	23	ja	CNJ	ja␣
jn008:055	27a	pitää	ACT.PRES.1S	pidän␣
jn008:055	26	hän	PERS.SG.GEN	hänen␣
jn008:055	(24) 25	sana	NOM&SGGEN.-3	sanansa
jn008:055	-	(.)	PUNC	.␣
jn008:056	jn008:056	jn008:056	VERSE	Jh␣8:56␣
jn008:056	1	Aabraham	PR.SG.NOM	Aabraham
jn008:056	-	(,)	PUNC	,␣
jn008:056	4	te	PERS.PL.GEN	teidän␣
jn008:056	(2) 3	isä	NOM&SGGEN.-2	isänne
jn008:056	-	(,)	PUNC	,␣
jn008:056	5	riemuita	ACT.PAST.3S	riemuitsi␣
jn008:056	-	(se)	DEM.SG.ELA	siitä
jn008:056	-	(,)	PUNC	,␣
jn008:056	6	että	SUBORD	että␣
jn008:056	7	(hän)	PERS.SG.NOM	hän␣
jn008:056	7	(olla)	COP.ACT.PAST.3S	oli␣
jn008:056	7	nähdä	ACT.PCP1.FUTR	näkevä␣
jn008:056	(10) 11a	minä	PERS.SG.GEN	minun␣
jn008:056	(8) 9	päivä	NOM&SGGEN.-1	päiväni
jn008:056	-	(;)	PUNC	;␣
jn008:056	12	ja	CNJ	ja␣
jn008:056	13	(hän)	PERS.SG.NOM	hän␣
jn008:056	13	nähdä	ACT.PAST.3S	näki␣
jn008:056	-	(se)	DEM.SG.GEN	sen␣
jn008:056	14	ja	CNJ	ja␣
jn008:056	15a	iloita	ACT.PAST.3S	iloitsi
jn008:056	-	(.)	PUNC	.
jn008:056	-	(")	PUNC.RIGHT	"␣
jn008:057	jn008:057	jn008:057	VERSE	Jh␣8:57␣
jn008:057	2	niin	ADV.AD-A	Niin␣
jn008:057	(3) 4	juutalainen	DER.ADJ.PL.NOM	juutalaiset␣
jn008:057	1	sanoa	ACT.PAST.3P	sanoivat␣
jn008:057	6a	hän	PERS.SG.ALL	hänelle
jn008:057	5	%case	LOC	
jn008:057	-	(:)	PUNC	:␣
jn008:057	-	(")	PUNC.LEFT	"
jn008:057	9	ei	NEGV.2S	Et␣
jn008:057	10	olla	COP.ACT.PRES.NEG	ole␣
jn008:057	9	vielä	ADV	vielä␣
jn008:057	7	50	NUM.SG.GEN	viidenkymmenen␣
jn008:057	8	vuosi	SG.GEN	vuoden␣
jn008:057	8	(vanha)	ADJ.SG.NOM	vanha
jn008:057	-	(,)	PUNC	,␣
jn008:057	11	ja	CNJ	ja␣
jn008:057	13a	(olla)	COP.ACT.PRES.2S	olet␣
jn008:057	13a	nähdä	ACT.PCP2.PERF	nähnyt␣
jn008:057	12	Aabraham	PR.SG.GEN	Aabrahamin
jn008:057	-	(!)	PUNC	!
jn008:057	-	(")	PUNC.RIGHT	"␣
jn008:058	jn008:058	jn008:058	VERSE	Jh␣8:58␣
jn008:058	3a	Jeesus	PR.SG.NOM	Jeesus␣
jn008:058	1	sanoa	ACT.PAST.3S	sanoi␣
jn008:058	2	he	PERS.PL.ALL	heille
jn008:058	-	(:)	PUNC	:␣
jn008:058	-	(")	PUNC.LEFT	"
jn008:058	4	totisesti	DER.ADV.POS	Totisesti
jn008:058	-	(,)	PUNC	,␣
jn008:058	5	totisesti	DER.ADV.POS	totisesti␣
jn008:058	6	(minä)	PERS.SG.NOM	minä␣
jn008:058	6	sanoa	ACT.PRES.1S	sanon␣
jn008:058	7a	te	PERS.PL.ALL	teille
jn008:058	-	(:)	PUNC	:␣
jn008:058	8	ennen_kuin	SUBORD	ennenkuin␣
jn008:058	9	Aabraham	PR.SG.NOM	Aabraham␣
jn008:058	10	syntyä	ACT.PAST.3S	syntyi
jn008:058	-	(,)	PUNC	,␣
jn008:058	12a	(olla)	COP.ACT.PRES.1S	olen␣
jn008:058	11	minä	PERS.SG.NOM	minä␣
jn008:058	12a	olla	COP.ACT.PCP2.PERF	ollut
jn008:058	-	(")	PUNC.RIGHT	"
jn008:058	-	(.)	PUNC	.␣
jn008:059	jn008:059	jn008:059	VERSE	Jh␣8:59␣
jn008:059	2	silloin	ADV	Silloin␣
jn008:059	1	(he)	PERS.PL.NOM	he␣
jn008:059	1	poimia	ACT.PAST.3P	poimivat␣
jn008:059	3	kivi	PL.PTV	kiviä␣
jn008:059	5	heittää	INF1.TRA.-3	heittääksensä␣
jn008:059	4	%case	TRA	
jn008:059	7a	hän	PERS.SG.PTV	häntä␣
jn008:059	6	%case	PTV	
jn008:059	-	(ne)	DEM.PL.ADE	niillä
jn008:059	-	(;)	PUNC	;␣
jn008:059	9	mutta	CNJ	mutta␣
jn008:059	8	Jeesus	PR.SG.NOM	Jeesus␣
jn008:059	10	lymytä	ACT.PAST.3S	lymysi␣
jn008:059	11	ja	CNJ	ja␣
jn008:059	12	lähteä	ACT.PAST.3S	lähti␣
jn008:059	(14) 15a	pyhäkkö	SG.ELA	pyhäköstä
jn008:059	13	%case	LOC	
jn008:059	-	(.)	PUNC	.␣
jn009:001	jn009:001	jn009:001	VERSE	Jh␣9:1␣
jn009:001	1	ja	CNJ	Ja␣
jn009:001	2	ohi	PREP	ohi␣
jn009:001	2	kulkea	ACT.INF2.INE.-3	kulkiessaan␣
jn009:001	3	(hän)	PERS.SG.NOM	hän␣
jn009:001	3	nähdä	ACT.PAST.3S	näki␣
jn009:001	4	mies	SG.GEN	miehen
jn009:001	-	(,)	PUNC	,␣
jn009:001	-	(joka)	REL.INDEF.SG.NOM	joka␣
jn009:001	7a	syntymä	DER.SG.ELA.-3	syntymästään␣
jn009:001	6	saakka	ADV	saakka␣
jn009:001	-	(olla)	COP.ACT.PAST.3S	oli␣
jn009:001	-	(olla)	COP.ACT.PCP2.PERF	ollut␣
jn009:001	5	sokea	ADJ.SG.NOM	sokea
jn009:001	-	(.)	PUNC	.␣
jn009:002	jn009:002	jn009:002	VERSE	Jh␣9:2␣
jn009:002	1	ja	CNJ	Ja␣
jn009:002	6	hän	PERS.SG.GEN	hänen␣
jn009:002	(4) 5	opetus_lapsi	NOM&SGGEN.-3	opetuslapsensa␣
jn009:002	2	kysyä	ACT.PAST.3P	kysyivät␣
jn009:002	3	hän	PERS.SG.ABL	häneltä␣
jn009:002	7a	sanoa	ACT.INF2.MAN	sanoen
jn009:002	-	(:)	PUNC	:␣
jn009:002	-	(")	PUNC.LEFT	"
jn009:002	8a	rabbi	SG.NOM	Rabbi
jn009:002	-	(,)	PUNC	,␣
jn009:002	9	kuka	INT.SG.NOM	kuka␣
jn009:002	10a	tehdä	ACT.PAST.3S	teki␣
jn009:002	10a	synti	SG.PTV	syntiä
jn009:002	-	(,)	PUNC	,␣
jn009:002	11	tämä	DEM.SG.NOM.-CLITIC	tämäkö␣
jn009:002	12	vai	CNJ	vai␣
jn009:002	15a	hän	PERS.SG.GEN	hänen␣
jn009:002	(13) 14	vanhemmat	NOM&SGGEN.-3	vanhempansa
jn009:002	-	(,)	PUNC	,␣
jn009:002	16	että	SUBORD	että␣
jn009:002	18a	(hän)	PERS.SG.GEN	hänen␣
jn009:002	tasp%18a	pitää	ACT.PAST.3S	piti␣
jn009:002	17	sokea	ADJ.SG.ESS	sokeana␣
jn009:002	18a	syntyä	ACT.INF3.INS	syntymän
jn009:002	-	(?)	PUNC	?
jn009:002	-	(")	PUNC.RIGHT	"␣
jn009:003	jn009:003	jn009:003	VERSE	Jh␣9:3␣
jn009:003	2a	Jeesus	PR.SG.NOM	Jeesus␣
jn009:003	1	vastata	ACT.PAST.3S	vastasi
jn009:003	-	(:)	PUNC	:␣
jn009:003	-	(")	PUNC.LEFT	"
jn009:003	3	ei	NEGV.3S	Ei␣
jn009:003	4	tämä	DEM.SG.NOM	tämä␣
jn009:003	5	tehdä	ACT.PAST.SG	tehnyt␣
jn009:003	5	synti	SG.PTV	syntiä␣
jn009:003	6	ei	NEGV.3P.-CLITIC	eivätkä␣
jn009:003	9a	hän	PERS.SG.GEN	hänen␣
jn009:003	(7) 8	vanhemmat	NOM&SGGEN.-3	vanhempansa
jn009:003	-	(,)	PUNC	,␣
jn009:003	10	vaan	SUBORD	vaan␣
jn009:003	(15) 16	Jumala	SG.GEN	Jumalan␣
jn009:003	(13) 14	teko	PL.GEN	tekojen␣
jn009:003	pro%11	pitää	ACT.PAST.3S	piti␣
jn009:003	12	tulla	ACT.INF3.INS	tuleman␣
jn009:003	18a	hän	PERS.SG.INE	hänessä␣
jn009:003	17	%case	LOC	
jn009:003	12	julki	ADV.AD-A	julki
jn009:003	-	(.)	PUNC	.␣
jn009:004	jn009:004	jn009:004	VERSE	Jh␣9:4␣
jn009:004	9	niin	ADV.AD-A	Niin␣
jn009:004	9	kauan	ADV	kauan␣
jn009:004	9	kuin	SUBORD	kuin␣
jn009:004	10	päivä	SG.NOM	päivä␣
jn009:004	11a	olla	COP.ACT.PRES.3S	on
jn009:004	-	(,)	PUNC	,␣
jn009:004	2	tulla	ACT.PRES.3S	tulee␣
jn009:004	1	me	PERS.PL.GEN	meidän␣
jn009:004	3	tehdä	INF1.LAT	tehdä␣
jn009:004	6	hän	PERS.SG.GEN	hänen␣
jn009:004	(4) 5	teko	PL.PTV.-3	tekojansa
jn009:004	-	(,)	PUNC	,␣
jn009:004	6	joka	REL.INDEF.SG.NOM	joka␣
jn009:004	7	(olla)	COP.ACT.PRES.3S	on␣
jn009:004	8	minä	PERS.SG.ACC	minut␣
jn009:004	7	lähettää	ACT.PCP2.PERF	lähettänyt
jn009:004	-	(;)	PUNC	;␣
jn009:004	12	tulla	ACT.PRES.3S	tulee␣
jn009:004	13	yö	SG.NOM	yö
jn009:004	-	(,)	PUNC	,␣
jn009:004	14	jolloin	ADV	jolloin␣
jn009:004	15	ei	NEGV.3S	ei␣
jn009:004	15	kukaan	INDEF.SG.NOM	kukaan␣
jn009:004	16	voida	ACT.PRES.NEG	voi␣
jn009:004	17a	työ	SG.PTV	työtä␣
jn009:004	17a	tehdä	INF1.LAT	tehdä
jn009:004	-	(.)	PUNC	.␣
jn009:005	jn009:005	jn009:005	VERSE	Jh␣9:5␣
jn009:005	1	niin	ADV.AD-A	Niin␣
jn009:005	1	kauan	ADV	kauan␣
jn009:005	1	kuin	SUBORD	kuin␣
jn009:005	5a	(minä)	PERS.SG.NOM	minä␣
jn009:005	(3) 4	maailma	SG.INE	maailmassa␣
jn009:005	2	%case	LOC	
jn009:005	5a	olla	COP.ACT.PRES.1S	olen
jn009:005	-	(,)	PUNC	,␣
jn009:005	7	olla	COP.ACT.PRES.1S	olen␣
jn009:005	7	(minä)	PERS.SG.NOM	minä␣
jn009:005	(8) 9a	maailma	SG.GEN	maailman␣
jn009:005	6	valkeus	DER.SG.NOM	valkeus
jn009:005	-	(.)	PUNC	.
jn009:005	-	(")	PUNC.RIGHT	"␣
jn009:006	jn009:006	jn009:006	VERSE	Jh␣9:6␣
jn009:006	1	tämä	DEM.SG.GEN	Tämän␣
jn009:006	2	sanoa	PSS.PCP2.-3.TEMP	sanottuaan␣
jn009:006	3	(hän)	PERS.SG.NOM	hän␣
jn009:006	3	sylkeä	ACT.PAST.3S	sylki␣
jn009:006	4	maahan=alas	DER.ADV	maahan␣
jn009:006	5	ja	CNJ	ja␣
jn009:006	6	tehdä	ACT.PAST.3S	teki␣
jn009:006	10 (9)	sylki	SG.ELA	syljestä␣
jn009:006	8	%case	LOC	
jn009:006	7	tahdas	SG.GEN	tahtaan␣
jn009:006	11	ja	CNJ	ja␣
jn009:006	12	sivellä	ACT.PAST.3S	siveli␣
jn009:006	(14) 15	tahdas	SG.GEN	tahtaan␣
jn009:006	13	hän	PERS.SG.GEN	hänen␣
jn009:006	(17) 18	silmä	PL.ALL.-3	silmilleen␣
jn009:006	16	%case	LOC	
jn009:007	jn009:007	jn009:007	VERSE	Jh␣9:7␣
jn009:007	1	ja	CNJ	ja␣
jn009:007	2	sanoa	ACT.PAST.3S	sanoi␣
jn009:007	3a	hän	PERS.SG.ALL	hänelle
jn009:007	-	(:)	PUNC	:␣
jn009:007	-	(")	PUNC.LEFT	"
jn009:007	4	mennä	ACT.IMP.2S	Mene␣
jn009:007	-	(ja)	CNJ	ja␣
jn009:007	5	peseytyä	DER.ACT.PRES.NEG	peseydy␣
jn009:007	10a (9)	Siiloa	PR.SG.GEN	Siiloan␣
jn009:007	(7) 8	lammikko	SG.INE	lammikossa
jn009:007	6	%case	LOC	
jn009:007	-	(")	PUNC.RIGHT	"␣
jn009:007	-	(-)	PUNC	-␣
jn009:007	11	se	DEM.SG.NOM	se␣
jn009:007	12	(olla)	COP.ACT.PRES.3S	on␣
jn009:007	12	kääntää:käännetty	PSS.PCP2.SG.ESS	käännettynä
jn009:007	-	(:)	PUNC	:␣
jn009:007	13a	lähettää:lähetetty	PSS.PCP2.SG.NOM	lähetetty
jn009:007	-	(.)	PUNC	.␣
jn009:007	-	(-)	PUNC	-␣
jn009:007	15	niin	ADV.AD-A	Niin␣
jn009:007	14	(hän)	PERS.SG.NOM	hän␣
jn009:007	14	mennä	ACT.PAST.3S	meni␣
jn009:007	16	ja	CNJ	ja␣
jn009:007	17	peseytyä	ACT.PAST.3S	peseytyi␣
jn009:007	18	ja	CNJ	ja␣
jn009:007	19	palata	ACT.PAST.3S	palasi␣
jn009:007	20a	näkevä	ADJ.SG.ESS	näkevänä
jn009:007	-	(.)	PUNC	.␣
jn009:008	jn009:008	jn009:008	VERSE	Jh␣9:8␣
jn009:008	2	silloin	ADV	Silloin␣
jn009:008	(1) 3	naapuri	PL.NOM	naapurit␣
jn009:008	4	ja	CNJ	ja␣
jn009:008	5	ne	DEM.PL.NOM	ne
jn009:008	-	(,)	PUNC	,␣
jn009:008	5	joka	REL.PL.NOM	jotka␣
jn009:008	(8) 9	ennen	PREP	ennen␣
jn009:008	6	(olla)	COP.ACT.PAST.3P	olivat␣
jn009:008	6	nähdä	ACT.PCP2.PERF	nähneet␣
jn009:008	7	hän	PERS.SG.ACC	hänet␣
jn009:008	(10)	-	UNTRANSLATED	
jn009:008	11	kerjääjä	DER.SG.ESS	kerjääjänä
jn009:008	12	%tasp	DER.ESS	
jn009:008	-	(,)	PUNC	,␣
jn009:008	13a	sanoa	ACT.PAST.3P	sanoivat
jn009:008	-	(:)	PUNC	:␣
jn009:008	-	(")	PUNC.LEFT	"
jn009:008	14	ei	NEGV.3S.-CLITIC	Eikö␣
jn009:008	15	tämä	DEM.SG.NOM	tämä␣
jn009:008	16	olla	COP.ACT.PRES.NEG	ole␣
jn009:008	17	se	DEM.SG.NOM	se
jn009:008	-	(,)	PUNC	,␣
jn009:008	17	joka	REL.INDEF.SG.NOM	joka␣
jn009:008	18	istua	ACT.PAST.3S	istui␣
jn009:008	19	ja	CNJ	ja␣
jn009:008	20a	kerjätä	ACT.PAST.3S	kerjäsi
jn009:008	-	(?)	PUNC	?
jn009:008	-	(")	PUNC.RIGHT	"␣
jn009:009	jn009:009	jn009:009	VERSE	Jh␣9:9␣
jn009:009	1	toinen	INDEF.PL.NOM	Toiset␣
jn009:009	2	sanoa	ACT.PAST.3P	sanoivat
jn009:009	3	:	PUNC	:␣
jn009:009	-	(")	PUNC.LEFT	"
jn009:009	4	hän	PERS.SG.NOM	Hän␣
jn009:009	5a	(se)	DEM.SG.NOM	se␣
jn009:009	5a	olla	COP.ACT.PRES.3S	on
jn009:009	-	(")	PUNC.RIGHT	"
jn009:009	-	(,)	PUNC	,␣
jn009:009	6	toinen	INDEF.PL.NOM	toiset␣
jn009:009	7a	sanoa	ACT.PAST.3P	sanoivat
jn009:009	-	(:)	PUNC	:␣
jn009:009	-	(")	PUNC.LEFT	"
jn009:009	8a	ei	NEGV.3S	Ei␣
jn009:009	-	(olla)	COP.ACT.PRES.NEG	ole
jn009:009	-	(,)	PUNC	,␣
jn009:009	9	vaan	SUBORD	vaan␣
jn009:009	12a	(hän)	PERS.SG.NOM	hän␣
jn009:009	12a	olla	COP.ACT.PRES.3S	on␣
jn009:009	11	hän	PERS.SG.GEN	hänen␣
jn009:009	10	näköinen	ADJ.NOM&SGGEN.-3	näköisensä
jn009:009	-	(")	PUNC.RIGHT	"
jn009:009	-	(.)	PUNC	.␣
jn009:009	14	(hän)	PERS.SG.NOM	Hän␣
jn009:009	13	itse	REFL.SG.NOM	itse␣
jn009:009	14	sanoa	ACT.PAST.3S	sanoi
jn009:009	15	:	PUNC	:␣
jn009:009	-	(")	PUNC.LEFT	"
jn009:009	16	minä	PERS.SG.NOM	Minä␣
jn009:009	-	(se)	DEM.SG.NOM	se␣
jn009:009	17a	olla	COP.ACT.PRES.1S	olen
jn009:009	-	(")	PUNC.RIGHT	"
jn009:009	-	(.)	PUNC	.␣
jn009:010	jn009:010	jn009:010	VERSE	Jh␣9:10␣
jn009:010	2	niin	ADV.AD-A	Niin␣
jn009:010	1	(he)	PERS.PL.NOM	he␣
jn009:010	1	sanoa	ACT.PAST.3P	sanoivat␣
jn009:010	3a	hän	PERS.SG.ALL	hänelle
jn009:010	-	(:)	PUNC	:␣
jn009:010	-	(")	PUNC.LEFT	"
jn009:010	4a	miten	ADV	Miten␣
jn009:010	(5a)	-	UNTRANSLATED	
jn009:010	7	sinä	PERS.SG.GEN	sinun␣
jn009:010	(8) 9a	silmä	NOM&SGGEN.-2	silmäsi␣
jn009:010	6	(olla)	COP.ACT.PRES.3P	ovat␣
jn009:010	6	aueta	ACT.PCP2.PERF	auenneet
jn009:010	-	(?)	PUNC	?
jn009:010	-	(")	PUNC.RIGHT	"␣
jn009:011	jn009:011	jn009:011	VERSE	Jh␣9:11␣
jn009:011	2a	hän	PERS.SG.NOM	Hän␣
jn009:011	1	vastata	ACT.PAST.3S	vastasi
jn009:011	-	(:)	PUNC	:␣
jn009:011	-	(")	PUNC.LEFT	"
jn009:011	3	se	DEM.SG.NOM	Se␣
jn009:011	4	mies	SG.NOM	mies
jn009:011	-	(,)	PUNC	,␣
jn009:011	5	joka	REL.SG.PTV	jota␣
jn009:011	6	kutsua	PSS.PRES	kutsutaan␣
jn009:011	7	Jeesus	PR.SG.TRA	Jeesukseksi
jn009:011	-	(,)	PUNC	,␣
jn009:011	9	tehdä	ACT.PAST.3S	teki␣
jn009:011	8	tahdas	SG.GEN	tahtaan␣
jn009:011	10	ja	CNJ	ja␣
jn009:011	11	voidella	ACT.PAST.3S	voiteli␣
jn009:011	12	minä	PERS.SG.GEN	minun␣
jn009:011	(13) 14	silmä	NOM&SGGEN.-1	silmäni␣
jn009:011	15	ja	CNJ	ja␣
jn009:011	16	sanoa	ACT.PAST.3S	sanoi␣
jn009:011	17	minä	PERS.SG.ALL	minulle
jn009:011	18	:	PUNC	:␣
jn009:011	-	(')	PUNC.LEFT	'
jn009:011	19	mennä	ACT.IMP.2S	Mene␣
jn009:011	23	ja	CNJ	ja␣
jn009:011	24a	peseytyä	DER.ACT.PRES.NEG	peseydy␣
jn009:011	(21) 22	Siiloa	PR.SG.GEN	Siiloan␣
jn009:011	20	%case	GEN	
jn009:011	-	(lammikko)	SG.INE	lammikossa
jn009:011	-	(')	PUNC.RIGHT	'
jn009:011	-	(;)	PUNC	;␣
jn009:011	26	niin	ADV.AD-A	niin␣
jn009:011	25	(minä)	PERS.SG.NOM	minä␣
jn009:011	25	mennä	ACT.PAST.1S	menin␣
jn009:011	27	ja	CNJ	ja␣
jn009:011	28	peseytyä	DER.ACT.PAST.1S	peseydyin␣
jn009:011	-	(ja)	CNJ	ja␣
jn009:011	29a	saada	ACT.PAST.1S	sain␣
jn009:011	29a	näkö	NOM&SGGEN.-1	näköni
jn009:011	-	(")	PUNC.RIGHT	"
jn009:011	-	(.)	PUNC	.␣
jn009:012	jn009:012	jn009:012	VERSE	Jh␣9:12␣
jn009:012	(1)	-	UNTRANSLATED	
jn009:012	2	(he)	PERS.PL.NOM	He␣
jn009:012	2	sanoa	ACT.PAST.3P	sanoivat␣
jn009:012	3a	hän	PERS.SG.ALL	hänelle
jn009:012	-	(:)	PUNC	:␣
jn009:012	-	(")	PUNC.LEFT	"
jn009:012	4	missä	INT.REL.INE	Missä␣
jn009:012	6a	hän	PERS.SG.NOM	hän␣
jn009:012	5	olla	COP.ACT.PRES.3S	on
jn009:012	-	(?)	PUNC	?
jn009:012	-	(")	PUNC.RIGHT	"␣
